Threshold = -1 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 0
Threshold = 0 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 0
Threshold = 1 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 17922.837890625
Threshold = 2 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 36926.234375
Threshold = 3 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 56552.9453125
Threshold = 4 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 76563.5234375
Threshold = 5 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 96827.203125
Threshold = 6 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 117262.6875
Threshold = 7 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 137790.859375
Threshold = 8 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 158367.5625
Threshold = 9 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 178967.6875
Threshold = 10 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 199581.546875
Threshold = 11 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 220214.15625
Threshold = 12 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 240864.40625
Threshold = 13 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 261550.890625
Threshold = 14 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 282260.65625
Threshold = 15 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 302993.4375
Threshold = 16 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 323754.53125
Threshold = 17 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 344547.875
Threshold = 18 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 365370.625
Threshold = 19 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 386208.3125
Threshold = 20 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 407056.3125
Threshold = 21 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 427922.34375
Threshold = 22 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 448813.6875
Threshold = 23 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 469718.8125
Threshold = 24 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 490637.90625
Threshold = 25 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 511576.03125
Threshold = 26 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 532539.8125
Threshold = 27 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 553513.375
Threshold = 28 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 574487.8125
Threshold = 29 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 595468.0625
Threshold = 30 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 616449.5625
Threshold = 31 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 637441
Threshold = 32 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 658436.3125
Threshold = 33 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 679434.9375
Threshold = 34 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 700439.75
Threshold = 35 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 721446
Threshold = 36 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 742457.5
Threshold = 37 | F-measure = 0.2578394 | clusters = 2 | common = 99 | cost = 763151.5
Threshold = 38 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 784514
Threshold = 39 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 805549.4375
Threshold = 40 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 826585.6875
Threshold = 41 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 847628.125
Threshold = 42 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 868692.375
Threshold = 43 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 889761.5
Threshold = 44 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 910833.25
Threshold = 45 | F-measure = 0.2604438 | clusters = 2 | common = 100 | cost = 929948.375
Threshold = 46 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 952981.125
Threshold = 47 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 974059.875
Threshold = 48 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 995138.5625
Threshold = 49 | F-measure = 0.2604438 | clusters = 2 | common = 100 | cost = 1013933.8125
Threshold = 50 | F-measure = 0.261233 | clusters = 3 | common = 100 | cost = 1036492.6875
Threshold = 51 | F-measure = 0.2594068 | clusters = 3 | common = 99 | cost = 1057755.25
Threshold = 52 | F-measure = 0.2601976 | clusters = 5 | common = 99 | cost = 1075919
Threshold = 53 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1100549.75
Threshold = 54 | F-measure = 0.2578394 | clusters = 2 | common = 99 | cost = 1118194.5
Threshold = 55 | F-measure = 0.2389575 | clusters = 10 | common = 79 | cost = 1121521.75
Threshold = 56 | F-measure = 0.2630733 | clusters = 8 | common = 94 | cost = 1142471
Threshold = 57 | F-measure = 0.2218125 | clusters = 143 | common = 41 | cost = 1144454.5
Threshold = 58 | F-measure = 0.2265082 | clusters = 156 | common = 40 | cost = 1148253.375
Threshold = 59 | F-measure = 0.1660297 | clusters = 154 | common = 31 | cost = 1135669.5
Threshold = 60 | F-measure = 0.2553161 | clusters = 149 | common = 48 | cost = 1139634.125
Threshold = 61 | F-measure = 0.2310627 | clusters = 161 | common = 39 | cost = 1132644.5
Threshold = 62 | F-measure = 0.0909717 | clusters = 133 | common = 24 | cost = 1119668.375
Threshold = 63 | F-measure = 0.1715921 | clusters = 137 | common = 33 | cost = 1113304.75
Threshold = 64 | F-measure = 0.1055872 | clusters = 167 | common = 22 | cost = 1113634.25
Threshold = 65 | F-measure = 0.1116106 | clusters = 167 | common = 25 | cost = 1104963.875
Threshold = 66 | F-measure = 0.1752857 | clusters = 153 | common = 32 | cost = 1100779.75
Threshold = 67 | F-measure = 0.1201191 | clusters = 173 | common = 26 | cost = 1100160.25
Threshold = 68 | F-measure = 0.1330229 | clusters = 180 | common = 26 | cost = 1094793.75
Threshold = 69 | F-measure = 0.2134886 | clusters = 158 | common = 37 | cost = 1087531.25
Threshold = 70 | F-measure = 0.2137272 | clusters = 160 | common = 37 | cost = 1082523.25
Threshold = 71 | F-measure = 0.1641591 | clusters = 174 | common = 31 | cost = 1079041.875
Threshold = 72 | F-measure = 0.1492844 | clusters = 170 | common = 28 | cost = 1072325.375
Threshold = 73 | F-measure = 0.2087779 | clusters = 151 | common = 36 | cost = 1062282.75
Threshold = 74 | F-measure = 0.1568909 | clusters = 167 | common = 30 | cost = 1058407.25
Threshold = 75 | F-measure = 0.1764138 | clusters = 154 | common = 33 | cost = 1051319.25
Threshold = 76 | F-measure = 0.1880166 | clusters = 148 | common = 35 | cost = 1048528.9375
Threshold = 77 | F-measure = 0.1753305 | clusters = 156 | common = 33 | cost = 1043143.5625
Threshold = 78 | F-measure = 0.1650003 | clusters = 168 | common = 31 | cost = 1040928.6875
Threshold = 79 | F-measure = 0.1866127 | clusters = 191 | common = 32 | cost = 1036154.125
Threshold = 80 | F-measure = 0.2218009 | clusters = 163 | common = 38 | cost = 1028507.5
Threshold = 81 | F-measure = 0.2130232 | clusters = 154 | common = 38 | cost = 1018633.125
Threshold = 82 | F-measure = 0.1912823 | clusters = 188 | common = 33 | cost = 1019053.8125
Threshold = 83 | F-measure = 0.1864712 | clusters = 201 | common = 31 | cost = 1013085.375
Threshold = 84 | F-measure = 0.1812583 | clusters = 160 | common = 33 | cost = 1004714.5625
Threshold = 85 | F-measure = 0.1503693 | clusters = 152 | common = 29 | cost = 997168.375
Threshold = 86 | F-measure = 0.1946705 | clusters = 208 | common = 32 | cost = 997905.9375
Threshold = 87 | F-measure = 0.1760595 | clusters = 179 | common = 31 | cost = 987429.4375
Threshold = 88 | F-measure = 0.2004364 | clusters = 169 | common = 34 | cost = 985249.6875
Threshold = 89 | F-measure = 0.2082584 | clusters = 161 | common = 36 | cost = 979229.1875
Threshold = 90 | F-measure = 0.2053856 | clusters = 168 | common = 35 | cost = 973488.625
Threshold = 91 | F-measure = 0.167707 | clusters = 207 | common = 29 | cost = 969609.4375
Threshold = 92 | F-measure = 0.1787277 | clusters = 170 | common = 33 | cost = 961212.125
Threshold = 93 | F-measure = 0.1193219 | clusters = 164 | common = 24 | cost = 957762.125
Threshold = 94 | F-measure = 0.1399397 | clusters = 157 | common = 29 | cost = 951232.5625
Threshold = 95 | F-measure = 0.183338 | clusters = 159 | common = 34 | cost = 946987
Threshold = 96 | F-measure = 0.1106576 | clusters = 102 | common = 28 | cost = 938054.9375
Threshold = 97 | F-measure = 0.1823721 | clusters = 212 | common = 30 | cost = 935322.375
Threshold = 98 | F-measure = 0.1964622 | clusters = 202 | common = 32 | cost = 928262.5
Threshold = 99 | F-measure = 0.1747712 | clusters = 200 | common = 30 | cost = 924330.8125
Threshold = 100 | F-measure = 0.1603069 | clusters = 200 | common = 28 | cost = 918092.5
Best Clustering:
Threshold = 56 | F-measure = 0.2630733 | clusters = 8 | common = 94 | cost = 1142471
Total time for clustering: 2.88011800050735 minutes
