Threshold = -1 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 0
Threshold = 0 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 0
Threshold = 1 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 17991.6171875
Threshold = 2 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 37073.4765625
Threshold = 3 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 56769.6328125
Threshold = 4 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 76859.640625
Threshold = 5 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 97210.796875
Threshold = 6 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 117718.109375
Threshold = 7 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 138330.375
Threshold = 8 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 158988.3125
Threshold = 9 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 179668.421875
Threshold = 10 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 200359.6875
Threshold = 11 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 221082.921875
Threshold = 12 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 241825.5
Threshold = 13 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 262590.28125
Threshold = 14 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 283388.28125
Threshold = 15 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 304208.875
Threshold = 16 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 325055.40625
Threshold = 17 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 345930.34375
Threshold = 18 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 366823.625
Threshold = 19 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 387730.375
Threshold = 20 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 408646.90625
Threshold = 21 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 429579.6875
Threshold = 22 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 450527.53125
Threshold = 23 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 471485.96875
Threshold = 24 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 492462.28125
Threshold = 25 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 513451.5
Threshold = 26 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 534460.5625
Threshold = 27 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 555476.875
Threshold = 28 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 576498.375
Threshold = 29 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 597530.3125
Threshold = 30 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 618565.1875
Threshold = 31 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 639603.9375
Threshold = 32 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 660644.875
Threshold = 33 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 681687.9375
Threshold = 34 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 702736
