Date,Open,High,Low,Close,Volume,Adj Close
1979-08-16,72.25,72.50,71.00,71.625,1907200,7.188887
1979-08-15,70.25,72.375,69.875,72.25,1993200,7.251618
1979-08-14,70.25,70.375,69.75,70.25,2134800,7.050881
1979-08-13,70.375,70.375,69.75,70.25,1956000,7.050881
1979-08-10,68.875,70.50,68.50,70.375,2010400,7.063427
1979-08-09,69.25,69.25,68.75,68.875,2331600,6.912874
1979-08-08,70.375,70.375,69.125,69.375,2331600,6.963058
1979-08-07,69.50,71.125,69.50,70.75,2619200,7.014748
1979-08-06,68.875,69.375,68.25,69.25,1253600,6.866026
1979-08-03,69.50,69.50,68.75,68.875,1050800,6.828845
1979-08-02,70.00,70.25,69.25,69.625,1371600,6.903206
1979-08-01,69.75,70.00,69.25,70.00,1281600,6.940387
1979-07-31,69.25,70.00,69.25,69.75,1246000,6.9156
1979-07-30,68.50,69.75,68.50,69.125,870000,6.853632
1979-07-27,68.50,69.50,68.00,68.50,1544400,6.791664
1979-07-26,69.375,69.375,68.50,68.50,1976800,6.791664
1979-07-25,69.125,69.625,69.125,69.50,1472400,6.890813
1979-07-24,69.125,69.625,68.875,68.875,1226000,6.828845
1979-07-23,69.375,69.375,68.375,69.125,1671200,6.853632
1979-07-20,69.50,70.125,69.50,69.75,2029600,6.9156
1979-07-19,69.50,70.00,69.375,69.50,1510800,6.890813
1979-07-18,69.25,69.50,68.50,69.50,2218000,6.890813
1979-07-17,70.375,70.375,69.25,69.25,2236400,6.866026
1979-07-16,70.00,70.625,69.75,70.50,1461600,6.989961
1979-07-13,70.00,70.00,69.00,70.00,3950000,6.940387
1979-07-12,71.50,71.50,70.00,70.125,2434800,6.952781
1979-07-11,72.25,72.375,71.125,71.625,1520400,7.101503
1979-07-10,73.50,73.625,72.00,72.25,1510800,7.163471
1979-07-09,73.625,74.00,72.875,73.50,1173200,7.287406
1979-07-06,72.125,76.75,71.875,73.625,1598400,7.2998
1979-07-05,72.375,72.375,71.75,72.125,1244800,7.151077
1979-07-03,72.375,72.50,72.125,72.375,836400,7.175864
1979-07-02,73.375,73.625,71.875,72.375,1423200,7.175864
1979-06-29,73.875,74.125,73.00,73.375,1240000,7.275013
1979-06-28,73.625,74.125,73.625,73.875,964800,7.324587
1979-06-27,73.00,74.50,73.00,73.50,1353200,7.287406
1979-06-26,74.25,74.25,72.50,72.75,1532400,7.213045
1979-06-25,74.125,74.50,73.375,73.875,1156800,7.324587
1979-06-22,73.875,74.25,73.875,74.125,1217600,7.349374
1979-06-21,73.00,74.50,72.875,73.50,1800800,7.287406
1979-06-20,72.625,73.75,72.125,73.00,2396800,7.237832
1979-06-19,72.75,73.50,72.25,72.625,1578400,7.200651
1979-06-18,74.00,74.00,72.625,72.75,1433200,7.213045
1979-06-15,74.625,75.00,73.875,74.25,2069200,7.361768
1979-06-14,75.25,75.25,73.75,74.625,2513200,7.398948
1979-06-13,78.00,78.00,75.25,75.375,2430800,7.47331
1979-06-12,77.50,78.50,77.50,78.00,2048400,7.733574
1979-06-11,77.375,77.625,76.625,77.50,1138000,7.684
1979-06-08,77.875,77.875,76.875,77.375,1248400,7.671606
1979-06-07,77.625,78.25,77.625,77.875,1098000,7.72118
1979-06-06,77.875,78.25,77.375,77.50,1414000,7.684
1979-06-05,76.125,78.00,76.125,77.875,1302000,7.72118
1979-06-04,76.25,76.375,75.75,76.00,783200,7.535277
1979-06-01,76.375,76.375,75.875,76.25,916800,7.560064
1979-05-31,303.624969,304.750092,302.249908,304.00,2072000,7.535277
1979-05-30,306.375031,306.375031,303.00,303.624969,1161600,7.525981
1979-05-29,306.750092,307.249908,305.750092,307.00,902400,7.609639
1979-05-25,306.750092,307.375031,306.249908,306.750092,657600,7.603444
1979-05-24,306.00,307.50,305.249908,306.750092,1150400,7.603444
1979-05-23,309.00,310.50,306.00,306.00,1054400,7.584851
1979-05-22,308.249908,310.50,307.50,309.00,1206400,7.659213
1979-05-21,307.50,308.875031,307.249908,308.249908,1052800,7.64062
1979-05-18,309.50,309.750092,307.00,307.50,1148800,7.622032
1979-05-17,306.750092,309.50,306.00,309.50,1137600,7.671606
1979-05-16,305.00,307.00,302.750092,306.750092,1380800,7.603444
1979-05-15,308.00,310.00,305.00,305.00,1536000,7.560064
1979-05-14,308.375031,309.750092,307.50,308.00,798400,7.634426
1979-05-11,307.50,309.00,307.50,308.375031,1076800,7.643722
1979-05-10,309.750092,310.124969,306.00,307.249908,1187200,7.615833
1979-05-09,312.00,312.750092,309.750092,309.750092,1356800,7.677805
1979-05-08,309.00,312.249908,308.624969,312.00,2024000,7.733574
1979-05-07,309.875031,309.875031,308.124969,309.00,1350400,7.659213
1979-05-04,317.50,317.50,311.00,311.249908,1950400,7.714981
1979-05-03,318.00,321.50,318.00,319.750092,2384000,7.840409
1979-05-02,315.624969,318.50,315.00,318.00,1579200,7.797496
1979-05-01,314.249908,317.50,314.249908,315.624969,1897600,7.739259
1979-04-30,310.50,314.249908,309.750092,314.249908,1870400,7.705542
1979-04-27,308.875031,310.50,307.50,310.50,1572800,7.613593
1979-04-26,312.00,312.00,308.50,308.875031,1854400,7.573748
1979-04-25,310.249908,312.249908,309.875031,312.00,1286400,7.650373
1979-04-24,310.00,312.875031,309.750092,310.249908,1641600,7.60746
1979-04-23,307.00,310.249908,307.00,310.00,1972800,7.601332
1979-04-20,308.875031,309.249908,306.249908,306.750092,1984000,7.521643
1979-04-19,312.00,312.875031,308.249908,308.875031,1289600,7.573748
1979-04-18,312.50,314.00,312.00,312.00,1395200,7.650373
1979-04-17,311.624969,313.50,311.249908,312.50,1496000,7.662633
1979-04-16,311.750092,313.375031,311.00,311.624969,1572800,7.641177
1979-04-12,312.00,314.249908,311.00,311.750092,1784000,7.644245
1979-04-11,320.00,321.50,312.00,312.00,3224000,7.650373
1979-04-10,319.00,322.00,318.875031,320.00,1624000,7.846537
1979-04-09,318.50,319.750092,317.00,319.00,1358400,7.822016
1979-04-06,320.375031,320.375031,317.750092,318.50,1235200,7.809756
1979-04-05,317.50,320.750092,317.249908,320.750092,1648000,7.864929
1979-04-04,319.50,321.375031,316.00,317.50,2280000,7.785236
1979-04-03,314.50,319.750092,314.50,319.50,2008000,7.834276
1979-04-02,315.50,315.50,312.50,314.124969,1536000,7.702478
1979-03-30,317.750092,318.624969,314.50,315.50,1430400,7.736195
1979-03-29,317.750092,319.375031,316.750092,317.750092,1803200,7.791368
1979-03-28,319.875031,319.875031,317.00,317.750092,2452800,7.791368
1979-03-27,312.750092,320.750092,312.750092,320.750092,2260800,7.864929
1979-03-26,314.50,314.50,312.00,312.249908,1444800,7.656501
1979-03-23,316.00,317.00,314.750092,315.00,1491200,7.723935
1979-03-22,316.00,317.50,314.750092,316.00,2068800,7.748455
1979-03-21,310.50,316.00,310.249908,316.00,1915200,7.748455
1979-03-20,310.624969,311.624969,309.50,310.50,1147200,7.613593
1979-03-19,309.375031,312.249908,309.375031,310.624969,1470400,7.616657
1979-03-16,306.875031,309.249908,306.750092,308.750092,1084800,7.570684
1979-03-15,307.50,308.624969,305.249908,306.875031,1096000,7.524707
1979-03-14,308.50,309.750092,306.750092,307.50,1288000,7.540031
1979-03-13,310.00,311.750092,308.124969,308.50,1939200,7.564552
1979-03-12,307.750092,310.00,305.50,310.00,1777600,7.601332
1979-03-09,309.00,309.875031,307.50,307.750092,1435200,7.546164
1979-03-08,304.750092,309.50,304.249908,309.00,1156800,7.576812
1979-03-07,304.124969,307.750092,304.124969,304.750092,1238400,7.472602
1979-03-06,306.124969,306.50,303.750092,303.875031,1481600,7.451145
1979-03-05,302.124969,307.750092,302.124969,306.124969,1496000,7.506315
1979-03-02,301.00,301.249908,299.249908,300.750092,998400,7.374521
1979-03-01,300.00,301.50,298.624969,301.00,1304000,7.380649
1979-02-28,299.124969,301.00,298.624969,300.00,1324800,7.356128
1979-02-27,304.00,304.00,298.124969,299.124969,1910400,7.334672
1979-02-26,302.50,304.750092,302.50,304.00,739200,7.45421
1979-02-23,303.50,303.50,301.249908,302.249908,801600,7.411297
1979-02-22,305.50,305.50,302.124969,303.624969,1364800,7.445014
1979-02-21,308.00,308.624969,305.624969,306.00,1100800,7.503251
1979-02-20,306.50,308.375031,305.00,308.00,1252800,7.552292
1979-02-16,308.00,308.00,306.00,306.50,1120000,7.515511
1979-02-15,305.50,308.50,304.50,308.249908,1073600,7.558419
1979-02-14,308.124969,308.249908,304.00,305.50,1318400,7.49099
1979-02-13,306.750092,310.00,306.750092,308.124969,2121600,7.555356
1979-02-12,301.750092,307.00,299.750092,306.624969,1259200,7.518575
1979-02-09,300.124969,301.875031,300.124969,301.750092,1457600,7.399041
1979-02-08,299.124969,300.624969,299.124969,299.624969,1246400,7.346932
1979-02-07,299.750092,299.750092,297.124969,298.50,2694400,7.319347
1979-02-06,305.750092,306.50,303.00,303.50,2131200,7.357599
1979-02-05,306.624969,306.624969,304.50,305.750092,1907200,7.412147
1979-02-02,311.00,311.00,307.624969,308.249908,1360000,7.472749
1979-02-01,308.750092,311.00,308.124969,311.00,1550400,7.539418
1979-01-31,312.00,312.50,308.624969,308.750092,1584000,7.484875
1979-01-30,311.375031,314.50,311.375031,312.00,1627200,7.563661
1979-01-29,313.00,313.249908,310.750092,311.249908,1387200,7.545476
1979-01-26,312.00,313.50,311.00,313.00,1760000,7.587903
1979-01-25,309.249908,312.00,309.249908,312.00,1529600,7.563661
1979-01-24,311.249908,311.249908,307.750092,308.50,1844800,7.478812
1979-01-23,311.50,313.00,310.00,311.249908,1952000,7.545476
1979-01-22,306.50,312.00,305.249908,311.50,2691200,7.551539
1979-01-19,310.750092,310.750092,306.00,306.50,1929600,7.430327
1979-01-18,310.249908,312.00,309.00,311.00,1342400,7.539418
1979-01-17,309.624969,312.00,306.50,310.249908,2033600,7.521234
1979-01-16,314.624969,314.624969,308.750092,309.624969,2481600,7.506084
1979-01-15,312.750092,316.249908,312.249908,315.50,3456000,7.648509
1979-01-12,311.50,313.875031,310.750092,312.750092,3940800,7.581845
1979-01-11,305.375031,312.00,304.750092,311.50,2707200,7.551539
1979-01-10,306.00,307.50,304.875031,305.375031,1246400,7.403055
1979-01-09,306.00,308.375031,306.00,306.00,1800000,7.418206
1979-01-08,305.750092,305.750092,302.50,304.50,1980800,7.381842
1979-01-05,305.124969,307.00,305.124969,306.00,1732800,7.418206
1979-01-04,306.50,309.00,304.00,305.00,3256000,7.393963
1979-01-03,304.50,308.750092,304.50,306.50,2920000,7.430327
1979-01-02,298.50,305.00,294.50,303.50,2672000,7.357599
1978-12-29,304.00,306.50,298.00,298.50,2115200,7.236387
1978-12-28,302.50,308.00,302.50,304.00,2923200,7.369721
1978-12-27,306.50,306.50,300.50,302.50,3648000,7.333357
1978-12-26,295.249908,310.00,295.249908,309.50,5168000,7.503054
1978-12-22,285.00,295.00,285.00,295.00,3225600,7.151538
1978-12-21,284.375031,284.875031,282.00,283.750092,2220800,6.878812
1978-12-20,282.875031,285.50,281.375031,284.375031,4214400,6.893962
1978-12-19,270.375031,283.249908,270.375031,282.875031,3227200,6.857598
1978-12-18,271.875031,271.875031,269.375031,270.124969,1716800,6.548505
1978-12-15,274.249908,275.375031,272.00,275.375031,1304000,6.67578
1978-12-14,274.249908,275.00,273.00,274.249908,1651200,6.648504
1978-12-13,276.00,276.50,274.124969,274.249908,1233600,6.648504
1978-12-12,278.00,278.50,275.50,276.00,1412800,6.69093
1978-12-11,274.50,278.750092,274.50,278.00,1505600,6.739415
1978-12-08,276.00,276.50,273.750092,274.249908,892800,6.648504
1978-12-07,278.00,278.249908,275.00,276.00,1516800,6.69093
1978-12-06,277.875031,279.50,276.00,278.00,2180800,6.739415
1978-12-05,274.375031,278.375031,274.375031,277.875031,2136000,6.736386
1978-12-04,273.375031,274.624969,271.750092,273.750092,1390400,6.636387
1978-12-01,270.624969,274.50,270.624969,273.375031,2315200,6.627295
1978-11-30,265.50,270.00,265.00,269.50,1464000,6.533354
1978-11-29,267.50,267.50,264.750092,265.50,1584000,6.436384
1978-11-28,271.249908,272.00,267.50,267.875031,2224000,6.493961
1978-11-27,269.375031,271.750092,268.249908,271.249908,1112000,6.575776
1978-11-24,270.50,270.50,266.750092,269.375031,1372800,6.530325
1978-11-22,264.00,268.00,264.00,268.00,1211200,6.49699
1978-11-21,263.750092,265.249908,262.375031,264.00,1892800,6.40002
1978-11-20,261.249908,264.50,261.249908,263.750092,1475200,6.393962
1978-11-17,261.00,262.249908,261.00,261.00,1491200,6.327293
1978-11-16,259.249908,261.249908,259.249908,261.00,1500800,6.327293
1978-11-15,260.00,262.249908,258.00,258.50,2014400,6.266687
1978-11-14,259.750092,260.375031,256.00,260.00,1939200,6.30305
1978-11-13,263.624969,264.50,259.624969,259.750092,1435200,6.296992
1978-11-10,263.750092,265.50,263.249908,263.624969,1040000,6.390929
1978-11-09,265.875031,266.750092,262.750092,263.750092,2051200,6.393962
1978-11-08,262.249908,266.00,260.624969,265.875031,2086400,6.445476
1978-11-07,263.249908,263.249908,259.375031,262.249908,2435200,6.357594
1978-11-06,268.249908,268.249908,264.00,264.124969,1401600,6.40305
1978-11-03,269.375031,271.50,267.249908,268.50,2889600,6.509112
1978-11-02,272.750092,272.750092,268.00,269.375031,3564800,6.530325
1978-11-01,265.249908,276.50,265.249908,276.124969,3569600,6.69396
1978-10-31,263.50,272.50,263.50,264.249908,3100800,6.33626
1978-10-30,269.50,273.00,266.50,273.00,3030400,6.546072
1978-10-27,272.624969,273.875031,269.00,269.50,2374400,6.462148
1978-10-26,273.750092,275.124969,271.00,272.624969,1560000,6.53708
1978-10-25,275.00,277.50,272.50,273.750092,2257600,6.564058
1978-10-24,278.00,278.249908,275.00,275.00,1712000,6.594029
1978-10-23,277.124969,278.50,274.00,278.00,2300800,6.665964
1978-10-20,276.00,277.50,273.624969,277.124969,2928000,6.644982
1978-10-19,279.750092,280.750092,276.00,276.00,1996800,6.618007
1978-10-18,279.00,279.750092,277.00,279.750092,2300800,6.707928
1978-10-17,279.00,279.750092,275.249908,279.00,2816000,6.689942
1978-10-16,286.00,286.00,279.00,279.00,1464000,6.689942
1978-10-13,287.00,288.50,284.750092,286.00,1716800,6.85779
1978-10-12,290.50,293.50,285.249908,287.00,3908800,6.881768
1978-10-11,281.249908,290.50,280.50,290.50,1449600,6.965692
1978-10-10,283.00,283.50,280.50,281.249908,1211200,6.743891
1978-10-09,279.249908,283.00,279.249908,283.00,1340800,6.785855
1978-10-06,279.00,281.50,278.750092,278.750092,1036800,6.68395
1978-10-05,282.00,282.00,278.124969,279.00,1996800,6.689942
1978-10-04,276.624969,282.00,275.00,282.00,2017600,6.761877
1978-10-03,280.50,281.50,276.50,276.624969,1507200,6.632993
1978-10-02,277.00,280.50,276.875031,280.50,1179200,6.72591
1978-09-29,277.00,278.50,276.249908,277.00,1454400,6.641986
1978-09-28,275.00,279.00,273.50,277.00,1552000,6.641986
1978-09-27,281.00,282.00,274.50,275.00,1369600,6.594029
1978-09-26,280.50,282.50,279.624969,281.00,1363200,6.737899
1978-09-25,280.00,281.50,277.50,280.50,1788800,6.72591
1978-09-22,284.00,284.50,284.00,284.00,1563200,6.809834
1978-09-21,284.50,285.750092,280.50,284.00,1784000,6.809834
1978-09-20,286.50,288.50,282.50,284.50,1604800,6.821823
1978-09-19,289.00,291.249908,286.50,286.50,1276800,6.869779
1978-09-18,289.750092,291.875031,287.50,289.00,2632000,6.929725
1978-09-15,293.50,294.50,289.00,289.750092,1467200,6.947711
1978-09-14,295.00,296.375031,292.875031,293.50,1344000,7.037627
1978-09-13,300.875031,301.375031,295.00,295.00,1793600,7.073595
1978-09-12,299.50,300.875031,298.750092,300.875031,1401600,7.214468
1978-09-11,303.375031,303.375031,299.50,299.50,1334400,7.181497
1978-09-08,299.249908,304.50,298.750092,304.50,2000000,7.301388
1978-09-07,300.00,302.50,297.50,299.249908,1724800,7.1755
1978-09-06,301.00,303.00,299.50,300.00,2520000,7.193486
1978-09-05,293.875031,301.00,293.875031,301.00,1940800,7.217464
1978-09-01,292.00,294.875031,292.00,293.50,1025600,7.037627
1978-08-31,293.00,294.00,291.50,291.875031,734400,6.998663
1978-08-30,292.50,295.00,292.50,293.00,779200,7.025638
1978-08-29,295.00,296.249908,291.50,292.50,984000,7.013649
1978-08-28,297.249908,297.375031,294.50,295.00,966400,7.073595
1978-08-25,297.00,299.50,296.624969,297.249908,1252800,7.127544
1978-08-24,297.750092,300.00,296.50,297.00,1606400,7.121551
1978-08-23,297.00,300.750092,297.00,297.750092,2126400,7.139537
1978-08-22,293.375031,297.624969,293.00,296.50,1729600,7.109562
1978-08-21,293.750092,295.750092,292.249908,293.375031,1323200,7.034631
1978-08-18,295.249908,299.750092,293.50,293.750092,1771200,7.043624
1978-08-17,296.750092,299.375031,294.750092,295.249908,2377600,7.079587
1978-08-16,291.50,298.50,290.750092,296.750092,3454400,7.115559
1978-08-15,288.624969,291.50,286.750092,291.50,1316800,6.989671
1978-08-14,289.00,291.50,288.624969,288.624969,1465600,6.920732
1978-08-11,287.624969,290.750092,287.624969,289.00,1334400,6.929725
1978-08-10,288.750092,291.249908,286.750092,287.50,1793600,6.893758
1978-08-09,289.750092,293.249908,288.50,288.750092,4968000,6.923733
1978-08-08,286.00,289.750092,285.00,289.750092,3105600,6.947711
1978-08-07,288.50,290.50,286.00,286.00,3656000,6.85779
1978-08-04,285.00,289.624969,284.50,288.50,2819200,6.917736
1978-08-03,293.00,295.00,285.00,285.00,4214400,6.833812
1978-08-02,279.124969,293.00,279.00,293.00,3564800,6.956581
1978-08-01,281.00,281.750092,279.00,279.124969,2854400,6.627152
1978-07-31,278.750092,281.50,278.750092,281.00,2123200,6.67167
1978-07-28,276.249908,279.50,275.50,278.624969,2764800,6.615281
1978-07-27,273.50,276.249908,273.00,276.249908,2404800,6.55889
1978-07-26,273.00,276.750092,273.00,273.50,4206400,6.4936
1978-07-25,271.00,273.00,269.249908,273.00,2390400,6.481729
1978-07-24,270.249908,271.00,267.750092,271.00,1715200,6.434244
1978-07-21,268.124969,270.249908,267.00,270.249908,1294400,6.416435
1978-07-20,269.750092,272.00,267.750092,268.124969,2891200,6.365983
1978-07-19,266.00,269.750092,266.00,269.750092,1891200,6.404568
1978-07-18,266.00,266.875031,264.00,264.50,1872000,6.279917
1978-07-17,267.50,270.124969,266.00,266.00,3859200,6.315531
1978-07-14,259.375031,267.750092,259.375031,267.50,2728000,6.351145
1978-07-13,258.375031,259.50,256.624969,259.375031,990400,6.158237
1978-07-12,258.750092,259.750092,258.375031,258.375031,1118400,6.134494
1978-07-11,260.00,260.750092,258.750092,258.750092,1806400,6.143399
1978-07-10,260.50,260.875031,258.750092,260.00,961600,6.173075
1978-07-07,258.375031,260.624969,257.750092,260.50,816000,6.184947
1978-07-06,258.00,259.00,256.624969,258.375031,1276800,6.134494
1978-07-05,256.750092,259.50,255.249924,258.00,1638400,6.12559
1978-07-03,257.249908,257.50,255.00,256.750092,638400,6.095914
1978-06-30,259.624969,260.249908,257.249908,257.249908,728000,6.107781
1978-06-29,261.750092,262.249908,259.00,259.624969,1094400,6.164171
1978-06-28,260.875031,261.875031,258.50,261.750092,1360000,6.214627
1978-06-27,258.249908,262.00,258.249908,260.875031,1689600,6.193851
1978-06-26,262.50,262.50,257.750092,258.249908,1457600,6.131524
1978-06-23,266.375031,266.50,262.249908,262.50,1393600,6.232432
1978-06-22,267.00,267.00,265.249908,266.375031,1521600,6.324435
1978-06-21,265.875031,268.249908,265.124969,268.00,1524800,6.363016
1978-06-20,269.249908,269.750092,265.50,265.875031,1411200,6.312564
1978-06-19,266.249908,270.00,265.750092,269.249908,1350400,6.392692
1978-06-16,270.00,270.624969,266.00,266.249908,1473600,6.321464
1978-06-15,271.124969,272.50,269.00,270.00,1208000,6.410501
1978-06-14,274.249908,276.249908,271.00,271.124969,3136000,6.437211
1978-06-13,266.750092,274.249908,266.750092,274.249908,1307200,6.511405
1978-06-12,269.00,271.375031,267.50,267.875031,1752000,6.360049
1978-06-09,268.00,270.00,267.249908,269.00,2080000,6.386759
1978-06-08,265.249908,269.750092,265.00,268.00,2790400,6.363016
1978-06-07,266.00,266.624969,264.50,265.249908,2286400,6.297722
1978-06-06,266.00,268.50,266.00,266.00,2310400,6.315531
1978-06-05,260.750092,266.00,260.50,265.875031,1848000,6.312564
1978-06-02,257.124969,260.750092,256.875031,260.750092,1107200,6.190884
1978-06-01,258.249908,259.50,256.00,257.124969,2372800,6.104815
1978-05-31,261.124969,262.375031,258.249908,258.249908,1292800,6.131524
1978-05-30,260.750092,261.750092,259.875031,261.124969,1270400,6.199785
1978-05-26,261.249908,261.875031,260.50,260.750092,1208000,6.190884
1978-05-25,262.50,264.00,260.50,261.249908,1190400,6.202751
1978-05-24,262.50,262.50,260.00,262.50,1240000,6.232432
1978-05-23,266.00,266.00,262.50,263.124969,1336000,6.24727
1978-05-22,262.124969,266.750092,262.00,266.750092,1337600,6.33334
1978-05-19,264.50,264.624969,261.00,262.124969,1598400,6.223528
1978-05-18,266.00,266.249908,264.50,264.50,1609600,6.279917
1978-05-17,267.249908,267.624969,265.00,266.00,3400000,6.315531
1978-05-16,266.124969,268.50,266.124969,267.249908,3638400,6.345207
1978-05-15,262.624969,266.249908,261.249908,266.00,1694400,6.315531
1978-05-12,265.249908,266.249908,262.50,262.624969,1843200,6.235399
1978-05-11,259.750092,265.249908,259.375031,265.249908,1364800,6.297722
1978-05-10,260.249908,260.875031,259.00,259.750092,1190400,6.167142
1978-05-09,259.624969,260.375031,258.50,260.249908,1222400,6.179009
1978-05-08,262.50,263.50,259.00,259.624969,1089600,6.164171
1978-05-05,261.124969,264.50,261.124969,262.50,1459200,6.232432
1978-05-04,261.249908,261.249908,258.00,260.624969,3747200,6.187914
1978-05-03,266.00,266.249908,262.750092,263.249908,2280000,6.181858
1978-05-02,267.00,267.624969,265.50,266.00,1649600,6.246438
1978-05-01,266.00,268.750092,264.375031,267.00,2176000,6.26992
1978-04-28,261.50,266.00,260.375031,266.00,2561600,6.246438
1978-04-27,261.750092,261.750092,259.875031,261.50,2715200,6.140765
1978-04-26,261.750092,265.00,261.375031,262.375031,4401600,6.161313
1978-04-25,261.249908,264.00,261.249908,261.750092,5987200,6.146638
1978-04-24,254.00,258.249908,253.00,258.00,1760000,6.058575
1978-04-21,253.50,255.50,252.124954,254.00,2268800,5.964643
1978-04-20,253.00,257.875031,252.50,253.50,2801600,5.952902
1978-04-19,251.249924,254.00,249.624954,253.00,2444800,5.941161
1978-04-18,251.124954,253.00,248.875046,251.249924,3696000,5.900064
1978-04-17,253.624954,253.624954,248.375046,251.124954,4876800,5.897129
1978-04-14,240.50,244.00,240.50,243.50,3864000,5.718073
1978-04-13,236.249924,239.50,235.50,239.50,5729600,5.624142
1978-04-12,239.875046,242.00,236.249924,236.249924,2337600,5.547821
1978-04-11,240.50,240.50,239.375046,239.875046,1617600,5.632949
1978-04-10,240.875046,241.50,239.750076,241.00,1865600,5.659366
1978-04-07,240.624954,243.00,239.750076,240.875046,1796800,5.656432
1978-04-06,241.375046,244.00,240.50,240.624954,2856000,5.650559
1978-04-05,238.249924,241.50,238.249924,241.375046,2155200,5.668174
1978-04-04,236.249924,238.375046,236.124954,238.00,2838400,5.588918
1978-04-03,236.249924,236.249924,234.750076,236.249924,1817600,5.547821
1978-03-31,237.624954,237.624954,235.249924,235.50,2732800,5.530211
1978-03-30,238.375046,238.375046,237.375046,237.875046,1219200,5.585984
1978-03-29,239.624954,240.00,238.50,238.50,1270400,5.600659
1978-03-28,238.249924,239.875046,237.124954,239.624954,1342400,5.627076
1978-03-27,239.00,239.00,237.249924,238.249924,1464000,5.594787
1978-03-23,239.50,240.750076,239.124954,239.750076,1164800,5.630015
1978-03-22,239.249924,240.750076,238.375046,239.50,2008000,5.624142
1978-03-21,240.750076,241.00,238.00,239.249924,2409600,5.61827
1978-03-20,243.875046,244.375046,240.750076,240.750076,1923200,5.653497
1978-03-17,243.249924,244.249924,241.50,243.875046,1484800,5.726881
1978-03-16,240.124954,243.50,239.249924,243.249924,1609600,5.712201
1978-03-15,242.124954,242.124954,239.50,240.124954,1854400,5.638818
1978-03-14,239.249924,243.00,239.249924,242.249924,3280000,5.688718
1978-03-13,242.750076,243.750076,238.750076,239.00,3552000,5.612401
1978-03-10,244.249924,245.750076,242.249924,242.750076,3918400,5.700463
1978-03-09,246.124954,247.375046,243.750076,244.249924,2739200,5.735684
1978-03-08,244.750076,246.750076,241.375046,246.124954,2582400,5.779715
1978-03-07,241.124954,244.750076,241.124954,244.750076,2897600,5.747429
1978-03-06,244.249924,244.249924,240.249924,240.875046,2640000,5.656432
1978-03-03,249.00,249.750076,245.00,245.249924,3064000,5.759167
1978-03-02,251.50,252.249924,248.750076,249.00,2836800,5.847229
1978-03-01,251.249924,252.50,250.375046,251.50,1932800,5.905936
1978-02-28,253.750076,253.750076,250.249924,251.249924,1960000,5.900064
1978-02-27,256.624969,257.124969,253.50,253.750076,1064000,5.958774
1978-02-24,256.00,257.50,255.375046,256.624969,2072000,6.026285
1978-02-23,254.750076,256.00,253.624954,256.00,1678400,6.011609
1978-02-22,255.249924,256.249908,254.750076,254.750076,1566400,5.982257
1978-02-21,255.249924,255.624954,254.249924,255.249924,2219200,5.993995
1978-02-17,256.00,256.375031,255.124954,255.249924,1641600,5.993995
1978-02-16,256.249908,256.249908,254.750076,256.00,1798400,6.011609
1978-02-15,257.249908,258.00,256.50,257.249908,1384000,6.04096
1978-02-14,257.750092,257.750092,256.50,257.249908,1030400,6.04096
1978-02-13,258.00,258.50,257.249908,258.375031,1614400,6.067382
1978-02-10,259.750092,260.249908,258.00,258.00,979200,6.058575
1978-02-09,260.124969,260.124969,258.624969,259.750092,961600,6.099672
1978-02-08,260.750092,261.875031,259.50,260.124969,1160000,6.108475
1978-02-07,258.50,260.750092,258.249908,260.750092,1099200,6.123155
1978-02-06,258.624969,258.750092,257.124969,258.50,942400,6.070316
1978-02-03,260.50,260.50,258.00,258.624969,1681600,6.073251
1978-02-02,265.50,266.249908,262.750092,263.249908,1870400,6.114227
1978-02-01,265.50,266.375031,264.624969,265.50,1131200,6.166488
1978-01-31,266.875031,266.875031,264.50,265.50,1280000,6.166488
1978-01-30,265.00,266.875031,264.50,266.875031,1118400,6.198424
1978-01-27,264.249908,265.750092,264.249908,265.00,1710400,6.154875
1978-01-26,265.875031,266.624969,264.00,264.249908,1609600,6.137453
1978-01-25,266.00,267.375031,265.750092,265.875031,1340800,6.175198
1978-01-24,265.375031,267.00,264.750092,266.00,1816000,6.178101
1978-01-23,266.249908,266.249908,264.50,265.375031,2814400,6.163585
1978-01-20,267.249908,267.249908,265.124969,266.249908,1339200,6.183905
1978-01-19,269.249908,269.249908,267.00,267.50,1574400,6.21294
1978-01-18,269.00,269.750092,267.00,269.249908,1420800,6.253583
1978-01-17,267.50,269.249908,266.750092,269.00,1571200,6.247779
1978-01-16,266.00,268.00,264.00,267.50,1803200,6.21294
1978-01-13,266.624969,267.750092,265.50,266.00,1320000,6.178101
1978-01-12,266.375031,268.249908,266.375031,266.624969,1984000,6.192616
1978-01-11,267.00,268.124969,265.50,266.124969,2214400,6.181003
1978-01-10,268.875031,269.750092,266.50,267.00,3768000,6.201327
1978-01-09,267.00,268.875031,265.249908,268.875031,2963200,6.244876
1978-01-06,266.875031,267.00,264.624969,267.00,1700800,6.201327
1978-01-05,270.750092,271.750092,266.00,266.875031,1961600,6.198424
1978-01-04,268.750092,270.750092,267.50,270.750092,2448000,6.288426
1978-01-03,268.50,273.00,268.50,268.750092,1430400,6.241974
1977-12-30,272.750092,275.249908,272.750092,273.50,1907200,6.352295
1977-12-29,271.00,273.50,269.875031,272.750092,1721600,6.334878
