Threshold = -1 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 0
Threshold = 0 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 0
Threshold = 1 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 0
Threshold = 2 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1
Threshold = 3 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 2
Threshold = 4 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 3
Threshold = 5 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 4
Threshold = 6 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 5
Threshold = 7 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 6
Threshold = 8 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 7
Threshold = 9 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 8
Threshold = 10 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 9
Threshold = 11 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 10
Threshold = 12 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 11
Threshold = 13 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 12
Threshold = 14 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 13.2433300018311
Threshold = 15 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 15.2433300018311
Threshold = 16 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 18.0561695098877
Threshold = 17 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 22.2241992950439
Threshold = 18 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 28.1487102508545
Threshold = 19 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 34.1487083435059
Threshold = 20 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 40.1487083435059
Threshold = 21 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 46.1487083435059
Threshold = 22 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 52.2416572570801
Threshold = 23 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 60.5929565429688
Threshold = 24 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 71.0825576782227
Threshold = 25 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 82.5981369018555
Threshold = 26 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 95.3232192993164
Threshold = 27 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 109.323219299316
Threshold = 28 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 123.323219299316
Threshold = 29 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 139.152267456055
Threshold = 30 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 157.403274536133
Threshold = 31 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 176.521850585938
Threshold = 32 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 197.403076171875
Threshold = 33 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 221.937469482422
Threshold = 34 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 250.637664794922
Threshold = 35 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 282.911682128906
Threshold = 36 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 317.116027832031
Threshold = 37 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 356.216003417969
Threshold = 38 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 400.377685546875
Threshold = 39 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 449.589416503906
Threshold = 40 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 505.038757324219
Threshold = 41 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 565.8818359375
Threshold = 42 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 633.411560058594
Threshold = 43 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 708.51708984375
Threshold = 44 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 791.541076660156
Threshold = 45 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 887.571655273438
Threshold = 46 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 994.530517578125
Threshold = 47 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1108.38684082031
Threshold = 48 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1233.54748535156
Threshold = 49 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1367.00231933594
Threshold = 50 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1510.38000488281
Threshold = 51 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1670.9169921875
Threshold = 52 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 1848.48034667969
Threshold = 53 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 2043.36267089844
Threshold = 54 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 2254.12646484375
Threshold = 55 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 2483.82446289062
Threshold = 56 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 2741.52783203125
Threshold = 57 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 3021.35302734375
Threshold = 58 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 3326.58520507812
Threshold = 59 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 3658.4208984375
Threshold = 60 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 4017.40454101562
Threshold = 61 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 4405.75634765625
Threshold = 62 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 4822.7177734375
Threshold = 63 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 5274.70751953125
Threshold = 64 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 5764.54833984375
Threshold = 65 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 6288.70947265625
Threshold = 66 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 6852.09765625
Threshold = 67 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 7456.01025390625
Threshold = 68 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 8102.244140625
Threshold = 69 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 8791.025390625
Threshold = 70 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 9525.634765625
Threshold = 71 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 10313.4052734375
Threshold = 72 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 11160.09765625
Threshold = 73 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 12065.787109375
Threshold = 74 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 13037.45703125
