Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 2 1
4 3 1
5 4 1
6 5 1
7 6 1
8 7 1
9 8 1
10 9 1
11 10 1
12 13 1
13 16 1
14 20 1
15 24 1
16 28 1
17 34 1
18 42 1
19 54 1
20 67 1
21 80 1
22 97 1
23 115 1
24 140 1
25 169 1
26 210 1
27 262 1
28 329 1
29 419 1
30 528 1
31 659 1
32 815 1
33 1001 1
34 1220 1
35 1480 1
36 1792 1
37 2166 1
38 2608 1
39 3135 1
40 3757 1
41 4489 1
42 5353 1
43 6360 1
44 7520 1
45 8871 1
46 10462 1
47 12316 1
48 14457 1
49 16916 1
50 19726 1
51 22968 1
52 26670 1
53 30909 1
54 35753 1
55 41281 1
56 47540 1
57 54603 1
58 62576 1
59 71583 1
60 81719 1
61 93072 1
62 105758 1
63 119904 1
64 135720 1
65 153350 1
66 172849 1
67 194431 1
68 218293 1
69 244600 1
70 273540 1
71 305301 1
72 340019 1
73 377986 1
74 419430 1
75 464547 1
76 513493 1
77 566569 1
78 624019 1
79 685996 1
80 752747 1
81 824520 1
82 901469 1
83 983929 1
84 1062374 2
85 1155559 2
86 1254755 2
87 1360058 2
88 1453866 4
89 1560882 5
90 1662930 8
91 1785004 12
92 1788378 21
93 1890162 27
94 1932058 36
95 1943685 50
96 2027250 55
97 1995863 77
98 2035288 93
99 2040067 108
100 2033711 127
101 2043653 133
102 1999998 156
103 1898414 205
104 1804922 226
105 1734688 283
106 1596336 516
107 1463640 544
108 1354756 543
109 1229783 514
110 1115431 563
111 1020714 526
112 910794 551
113 837653 569
114 777938 590
115 713196 609
116 662727 635
117 602649 667
118 550991 665
119 502645 664
120 450683 714
121 409352 734
122 369574 742
123 332603 762
124 297465 748
125 265044 772
126 236247 792
127 210081 790
128 186896 790
129 165724 829
130 146241 837
131 128913 854
132 113229 850
133 99195 860
134 86671 860
135 75477 864
136 65572 865
137 56814 864
138 49107 866
139 42335 866
140 36418 866
141 31239 866
142 26718 866
143 22809 866
144 19418 866
145 16484 866
146 13945 863
147 11751 862
148 9892 863
149 8269 857
150 6924 855
151 5796 858
152 4807 851
153 3945 842
154 3247 842
155 2633 833
156 2100 826
157 1601 810
158 1213 800
159 876 790
160 653 794
161 242 770
162 187 786
163 142 799
164 107 808
165 80 813
166 59 820
167 41 826
168 29 831
169 22 835
170 17 843
171 13 849
172 11 851
173 9 853
174 7 854
175 5 855
176 3 858
177 1 859
178 0 861
179 0 862
180 0 865
181 0 865
182 0 865
183 0 866
