Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 2 1
4 3 1
5 4 1
6 7 1
7 10 1
8 14 1
9 19 1
10 25 1
11 32 1
12 39 1
13 47 1
14 57 1
15 70 1
16 88 1
17 111 1
18 138 1
19 169 1
20 204 1
21 249 1
22 304 1
23 366 1
24 442 1
25 536 1
26 653 1
27 788 1
28 950 1
29 1149 1
30 1391 1
31 1679 1
32 2022 1
33 2423 1
34 2897 1
35 3461 1
36 4146 1
37 4969 1
38 5923 1
39 7049 1
40 8364 1
41 9896 1
42 11672 1
43 13725 1
44 16104 1
45 18858 1
46 22004 1
47 25608 1
48 29706 1
49 34350 1
50 39626 1
51 45651 1
52 52507 1
53 60247 1
54 68969 1
55 78800 1
56 89888 1
57 102338 1
58 116224 1
59 131671 1
60 148800 1
61 167822 1
62 188849 1
63 212062 1
64 237667 1
65 265763 1
66 296625 1
67 330481 1
68 367586 1
69 408049 1
70 452030 1
71 499788 1
72 551540 1
73 607523 1
74 667970 1
75 733140 1
76 803235 1
77 878431 1
78 958888 1
79 1044882 1
80 1136641 1
81 1224220 2
82 1307209 4
83 1404495 5
84 1517837 5
85 1608814 8
86 1733168 8
87 1850498 11
88 1892945 20
89 1962319 25
90 2000285 41
91 2066096 46
92 2105050 56
93 2055750 89
94 2062263 92
95 2116786 108
96 2162348 124
97 2112240 154
98 2070114 175
99 1973152 524
100 1809902 454
101 1654530 482
102 1516668 455
103 1384844 472
104 1280117 513
105 1180846 532
106 1067892 556
107 984787 559
108 892421 566
109 816821 562
110 764492 599
111 702747 599
112 649283 624
113 585584 608
114 537320 653
115 488284 688
116 439687 687
117 398269 726
118 358795 730
119 319628 733
120 287986 747
121 256079 802
122 228618 818
123 203058 830
124 179347 806
125 158652 833
126 140166 850
127 123165 851
128 108021 860
129 94535 851
130 82536 864
131 71910 866
132 62484 866
133 54161 862
134 46867 866
135 40433 866
136 34769 866
137 29821 866
138 25514 866
139 21759 866
140 18521 866
141 15725 866
142 13291 865
143 11218 864
144 9385 858
145 7825 854
146 6488 847
147 5350 837
148 4382 838
149 3510 820
150 2845 818
151 2201 799
152 1593 775
153 1145 759
154 525 720
155 391 733
156 286 751
157 207 769
158 152 777
159 113 788
160 82 798
161 58 811
162 41 822
163 29 830
164 21 839
165 16 842
166 11 846
167 8 852
168 5 854
169 2 856
170 1 859
171 0 860
172 0 860
173 0 861
174 0 862
175 0 862
176 0 865
177 0 865
178 0 865
179 0 865
180 0 865
181 0 866
182 0 866
