Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 2 1
4 4 1
5 6 1
6 8 1
7 11 1
8 14 1
9 18 1
10 23 1
11 30 1
12 41 1
13 53 1
14 70 1
15 96 1
16 128 1
17 168 1
18 215 1
19 274 1
20 347 1
21 439 1
22 552 1
23 685 1
24 845 1
25 1032 1
26 1255 1
27 1527 1
28 1860 1
29 2254 1
30 2716 1
31 3264 1
32 3926 1
33 4710 1
34 5619 1
35 6688 1
36 7952 1
37 9421 1
38 11125 1
39 13111 1
40 15407 1
41 18062 1
42 21116 1
43 24618 1
44 28611 1
45 33136 1
46 38303 1
47 44146 1
48 50742 1
49 58238 1
50 66691 1
51 76199 1
52 86884 1
53 98844 1
54 112217 1
55 127172 1
56 143818 1
57 162310 1
58 182835 1
59 205593 1
60 230673 1
61 258225 1
62 288435 1
63 321510 1
64 357682 1
65 397175 1
66 440118 1
67 486733 1
68 537306 1
69 592022 1
70 651182 1
71 715054 1
72 783702 1
73 857402 1
74 936386 1
75 1020880 1
76 1111134 1
77 1207342 1
78 1309706 1
79 1418370 1
80 1523732 2
81 1611314 8
82 1719873 7
83 1796432 12
84 1902443 16
85 1942452 29
86 2034004 33
87 2061202 44
88 2100622 62
89 2093018 83
90 2141770 89
91 2077261 111
92 2113586 113
93 2093848 143
94 2041684 167
95 1965928 239
96 1786558 284
97 1678878 434
98 1514988 405
99 1393164 475
100 1295656 491
101 1193937 446
102 1054870 497
103 1004096 558
104 920031 575
105 851331 587
106 775408 617
107 707617 603
108 651566 626
109 599878 622
110 540363 642
111 491507 685
112 445803 705
113 401195 683
114 362207 745
115 325171 758
116 290674 749
117 259712 794
118 232425 790
119 205844 789
120 183186 803
121 162687 833
122 143153 829
123 126284 854
124 110869 849
125 97285 861
126 85096 856
127 74268 862
128 64721 866
129 56230 865
130 48751 865
131 42116 865
132 36275 865
133 31143 865
134 26729 866
135 22884 866
136 19516 866
137 16600 864
138 14066 861
139 11920 862
140 10037 861
141 8406 858
142 7024 853
143 5874 850
144 4841 842
145 3933 829
146 3135 810
147 2547 806
148 2079 805
149 1641 793
150 1310 795
151 871 783
152 357 753
153 268 766
154 196 775
155 137 788
156 100 799
157 74 807
158 53 813
159 37 826
160 26 831
161 17 838
162 10 843
163 5 844
164 3 852
165 1 853
166 0 855
167 0 860
168 0 860
169 0 862
170 0 863
171 0 864
172 0 864
173 0 864
174 0 865
175 0 865
176 0 866
