Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 3 1
4 5 1
5 7 1
6 9 1
7 11 1
8 13 1
9 15 1
10 17 1
11 19 1
12 22 1
13 25 1
14 31 1
15 40 1
16 49 1
17 59 1
18 72 1
19 88 1
20 110 1
21 142 1
22 179 1
23 226 1
24 285 1
25 360 1
26 448 1
27 557 1
28 685 1
29 845 1
30 1039 1
31 1262 1
32 1519 1
33 1834 1
34 2207 1
35 2648 1
36 3165 1
37 3751 1
38 4440 1
39 5239 1
40 6161 1
41 7230 1
42 8466 1
43 9898 1
44 11542 1
45 13440 1
46 15617 1
47 18106 1
48 20946 1
49 24187 1
50 27876 1
51 32061 1
52 36787 1
53 42111 1
54 48155 1
55 54992 1
56 62717 1
57 71423 1
58 81179 1
59 92046 1
60 104159 1
61 117685 1
62 132726 1
63 149444 1
64 167960 1
65 188407 1
66 210892 1
67 235597 1
68 262681 1
69 292472 1
70 325071 1
71 360634 1
72 399320 1
73 441326 1
74 486904 1
75 536300 1
76 589734 1
77 647416 1
78 709554 1
79 776363 1
80 848111 1
81 924900 1
82 1007007 1
83 1094620 1
84 1178784 2
85 1277210 2
86 1381755 2
87 1462540 8
88 1536900 9
89 1623831 14
90 1692961 18
91 1808310 19
92 1854344 34
93 1894627 46
94 1921784 51
95 1904652 74
96 1989658 77
97 2034539 83
98 2068320 98
99 2093655 115
100 2116745 125
101 2031939 154
102 2073713 154
103 2009424 459
104 1861101 522
105 1724113 529
106 1580585 526
107 1450061 569
108 1346976 523
109 1234636 542
110 1109799 569
111 1012862 513
112 922592 579
113 847673 591
114 777553 617
115 713835 660
116 662276 654
117 600373 682
118 551674 672
119 498956 700
120 454551 717
121 413880 720
122 373216 743
123 336501 763
124 301617 767
125 270948 812
126 241807 784
127 215420 819
128 191787 832
129 170419 866
130 150829 854
131 133171 847
132 117355 863
133 102993 853
134 90257 857
135 79037 866
136 68925 866
137 59952 865
138 52045 866
139 45071 866
140 38951 866
141 33582 866
142 28889 866
143 24798 866
144 21210 866
145 18093 866
146 15382 865
147 13011 865
148 10966 860
149 9236 859
150 7752 860
151 6487 857
152 5410 853
153 4446 848
154 3639 838
155 2988 839
156 2460 838
157 2005 835
158 1541 824
159 1144 814
160 824 799
161 324 766
162 247 781
163 184 787
164 133 802
165 96 810
166 68 820
167 49 826
168 35 834
169 24 841
170 19 842
171 14 843
172 10 846
173 7 852
174 5 856
175 4 857
176 3 859
177 2 860
178 1 861
179 0 862
180 0 862
181 0 863
182 0 863
183 0 864
184 0 864
185 0 864
186 0 864
187 0 865
188 0 865
189 0 865
190 0 865
191 0 865
192 0 866
