Threshold Cost Clusters
-1 0 1
0 0 1
1 345549 1
2 527841 19
3 444099 13
4 520735 9
5 455901 14
6 511505 11
7 554404 13
8 559706 32
9 616917 44
10 646729 43
11 673096 32
12 688753 68
13 692262 53
14 739337 82
15 740292 46
16 750839 67
17 772345 67
18 763268 74
19 763378 82
20 851521 113
21 813466 113
22 813282 116
23 821654 113
24 830221 116
25 810632 149
26 957972 222
27 916577 238
28 853586 181
29 872209 176
30 950244 237
31 881244 226
32 903761 233
33 853877 198
34 905902 252
35 919816 268
36 912111 261
37 928219 277
38 967764 328
39 966702 340
40 983948 346
41 963756 348
42 930131 318
43 919168 321
44 908895 338
45 907077 329
46 925486 356
47 910915 356
48 900822 379
49 893753 387
50 893547 405
51 905341 415
52 909656 440
53 895392 422
54 908375 446
55 894049 433
56 915168 470
57 877607 467
58 878337 467
59 870216 486
60 879281 506
61 898728 535
62 887056 517
63 855455 525
64 860383 544
65 834442 550
66 822072 544
67 830530 560
68 819390 569
69 799152 533
70 809623 569
71 808122 602
72 806348 620
73 796725 629
74 790782 646
75 774022 647
76 765789 656
77 742934 635
78 747959 663
79 752783 711
80 746819 724
81 728586 713
82 712167 708
83 705090 710
84 695900 726
85 685641 735
86 672651 738
87 656701 728
88 658515 749
89 650163 754
90 634357 755
91 625479 771
92 622329 786
93 611903 802
94 600944 814
95 588393 818
96 577567 828
97 564262 828
98 550434 828
99 539903 834
100 528594 844
101 515838 846
102 501427 842
103 491288 855
104 478527 854
105 466038 858
106 453408 861
107 440901 863
108 428407 865
109 415737 863
110 403492 866
111 391083 865
112 378775 864
113 366633 864
114 354710 866
115 342726 866
116 330823 866
117 319029 866
118 307334 866
119 295731 866
120 284247 866
121 272870 866
122 261594 866
123 250430 866
124 239376 866
125 228361 864
126 217706 866
127 207080 866
128 196580 866
129 186251 866
130 176126 866
131 166209 866
132 156526 866
133 147054 865
134 137970 866
135 129151 865
136 120766 865
137 112876 866
138 105397 865
139 98497 866
140 91998 866
141 85836 864
142 80176 866
143 74797 866
144 69809 866
145 65159 866
146 60636 861
147 56446 856
148 52801 856
149 49415 856
150 46231 856
151 42723 841
152 39946 842
153 37299 842
154 34628 839
155 31315 817
156 28667 810
157 26633 812
158 24520 813
159 22467 814
160 20417 811
161 18287 806
162 16127 795
163 13147 735
164 10414 676
165 6545 523
166 4646 465
167 3697 458
168 2317 416
169 1031 358
170 801 381
171 597 404
172 406 446
173 245 490
174 138 538
175 62 594
176 31 652
177 19 702
178 9 752
179 1 806
180 0 866
181 0 866
