Threshold Cost Clusters
-1 0 1
0 0 1
1 345549 1
2 693046 1
3 985666 67
4 973506 42
5 995946 38
6 1002194 74
7 956746 49
8 1021300 62
9 1089149 140
10 1081915 120
11 1145506 153
12 1130926 141
13 1092827 100
14 1107833 104
15 1130888 207
16 1131208 211
17 1091593 191
18 1088827 154
19 1084570 132
20 1139989 196
21 1074912 215
22 1092607 249
23 1098272 250
24 1105367 244
25 1208671 294
26 1155109 333
27 1245639 395
28 1262487 437
29 1264638 418
30 1231803 391
31 1239672 420
32 1278535 505
33 1271451 523
34 1279804 533
35 1276694 540
36 1264915 546
37 1255035 559
38 1245030 561
39 1239381 559
40 1237815 572
41 1209858 579
42 1201025 558
43 1220206 589
44 1193772 596
45 1189936 594
46 1180130 616
47 1170769 648
48 1142998 629
49 1157274 667
50 1148188 666
51 1131911 655
52 1096420 644
53 1101782 681
54 1105362 696
55 1055066 672
56 1062779 689
57 1076347 704
58 1041332 682
59 1028770 703
60 1030914 735
61 1011209 729
62 1007378 731
63 1006555 736
64 969822 715
65 957419 729
66 953437 743
67 952113 742
68 941541 768
69 926008 759
70 922731 791
71 901615 770
72 894623 794
73 881212 789
74 867536 810
75 854176 809
76 835748 788
77 824239 810
78 809965 800
79 800036 810
80 787702 816
81 773478 812
82 759436 819
83 744542 819
84 730233 812
85 717971 820
86 703387 813
87 681817 803
88 675933 831
89 663010 818
90 650222 821
91 636047 816
92 629514 837
93 616575 842
94 604626 844
95 596013 855
96 582853 855
97 569956 858
98 556792 858
99 543250 856
100 530030 854
101 518100 863
102 504725 859
103 491938 861
104 479034 861
105 466341 862
106 453694 864
107 440982 864
108 428478 866
109 415602 862
110 403387 864
111 391144 866
112 378870 865
113 366763 866
114 354709 866
115 342725 866
116 330760 865
117 319029 866
118 307334 866
119 295672 865
120 284248 866
121 272870 866
122 261594 866
123 250430 866
124 239377 866
125 228467 866
126 217706 866
127 207081 866
128 196581 866
129 186252 866
130 176127 866
131 166210 866
132 156483 865
133 147099 866
134 137970 866
135 129192 866
136 120808 866
137 112876 866
138 105396 865
139 98497 866
140 91998 866
141 85898 866
142 80176 866
143 74797 866
144 69809 866
145 65125 865
146 60792 864
147 56861 865
148 53193 865
149 49786 865
150 46583 865
151 43570 865
152 40740 865
153 38041 865
154 35437 865
155 32930 865
156 30526 865
157 28178 864
158 25905 864
159 23572 859
160 21442 859
161 19342 857
162 17247 847
163 15350 847
164 13495 845
165 11754 848
166 9874 830
167 8190 811
168 6203 761
169 3213 568
170 1628 459
171 893 432
172 596 458
173 364 498
174 210 546
175 106 605
176 49 652
177 24 706
178 8 756
179 2 806
180 0 866
181 0 866
