Threshold Cost Clusters
-1 0 1
0 0 1
1 342094 6
2 658181 25
3 958956 40
4 1223146 61
5 1433491 98
6 1608308 118
7 1761791 144
8 1841319 223
9 1894388 233
10 1897649 521
11 1864475 491
12 1861567 518
13 1826168 528
14 1807029 538
15 1781354 499
16 1766392 552
17 1743597 521
18 1720711 537
19 1707854 525
20 1695502 594
21 1680046 596
22 1655786 599
23 1631801 596
24 1612806 601
25 1589846 574
26 1575582 617
27 1571479 627
28 1554568 649
29 1537981 665
30 1523446 654
31 1512000 670
32 1492271 658
33 1471077 636
34 1457365 674
35 1440707 680
36 1425118 659
37 1413404 677
38 1396677 669
39 1377851 686
40 1365766 714
41 1358962 709
42 1343331 751
43 1323437 716
44 1304064 721
45 1289656 718
46 1272778 716
47 1261870 753
48 1247040 742
49 1230172 760
50 1218164 742
51 1203188 739
52 1186677 722
53 1173523 769
54 1158988 808
55 1145917 794
56 1126594 759
57 1113032 756
58 1100121 789
59 1085809 762
60 1073375 793
61 1058770 786
62 1043919 806
63 1027450 791
64 1015001 817
65 1000709 801
66 989068 852
67 973876 819
68 960186 840
69 945892 791
70 932161 809
71 916909 793
72 903381 792
73 890209 804
74 876736 796
75 863442 829
76 848757 833
77 836438 825
78 822713 851
79 809202 831
80 795552 843
81 782314 857
82 768693 847
83 755299 847
84 741237 838
85 728246 836
86 714400 844
87 701529 849
88 689200 864
89 675921 864
90 661950 850
91 649032 856
92 636020 859
93 622891 861
94 609572 858
95 596546 861
96 583708 865
97 570482 855
98 557374 860
99 544416 866
100 531131 859
101 517865 855
102 505162 862
103 492314 864
104 479452 865
105 466621 866
106 453722 863
107 441047 865
108 428451 865
109 415937 866
110 403449 865
111 391145 866
112 378860 865
113 366763 866
114 354692 863
115 342725 866
116 330813 865
117 319029 866
118 307334 866
119 295731 866
120 284247 866
121 272868 866
122 261592 866
123 250429 866
124 239376 866
125 228466 866
126 217705 866
127 207080 866
128 196579 866
129 186251 866
130 176126 866
131 166209 866
132 156526 866
133 147099 866
134 137970 866
135 129192 866
136 120808 866
137 112877 866
138 105438 866
139 98497 866
140 91998 866
141 85891 865
142 80170 865
143 74792 865
144 69804 865
145 65156 865
146 60849 865
147 56892 865
148 53225 865
149 49799 865
150 46596 865
151 43583 865
152 40753 865
153 38054 865
154 35449 865
155 32942 865
156 30539 865
157 28175 863
158 25903 863
159 23690 863
160 21552 863
161 19470 862
162 17458 861
163 15536 861
164 13696 861
165 11920 860
166 10256 859
167 8686 856
168 7247 855
169 5928 850
170 4760 848
171 3696 848
172 2768 846
173 1959 839
174 1308 831
175 817 821
176 335 769
177 113 756
178 37 787
179 5 816
180 0 866
181 0 866
