Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 2 1
4 3 1
5 4 1
6 5 1
7 6 1
8 7 1
9 8 1
10 10 1
11 12 1
12 15 1
13 20 1
14 28 1
15 42 1
16 63 1
17 89 1
18 121 1
19 161 1
20 213 1
21 281 1
22 369 1
23 473 1
24 603 1
25 761 1
26 955 1
27 1187 1
28 1472 1
29 1818 1
30 2238 1
31 2767 1
32 3397 1
33 4141 1
34 5026 1
35 6081 1
36 7353 1
37 8868 1
38 10648 1
39 12732 1
40 15151 1
41 17972 1
42 21247 1
43 25046 1
44 29462 1
45 34565 1
46 40407 1
47 47089 1
48 54728 1
49 63373 1
50 73220 1
51 84363 1
52 96899 1
53 111046 1
54 126963 1
55 144807 1
56 164733 1
57 186969 1
58 211692 1
59 239135 1
60 269502 1
61 302999 1
62 339882 1
63 380367 1
64 424674 1
65 473106 1
66 525873 1
67 583199 1
68 645355 1
69 712593 1
70 785112 1
71 863174 1
72 947164 1
73 1037323 1
74 1123865 2
75 1225896 2
76 1334654 2
77 1420262 5
78 1513205 8
79 1604358 12
80 1721067 12
81 1843196 15
82 1908043 24
83 1994774 27
84 2023566 55
85 2081810 63
86 2103600 74
87 2156844 91
88 2129270 115
89 2186986 122
90 2081552 403
91 1891629 273
92 1730686 393
93 1604318 457
94 1487070 475
95 1341078 459
96 1237923 478
97 1116895 476
98 1033558 511
99 916860 545
100 831088 517
101 784909 571
102 711309 604
103 652712 628
104 597291 631
105 545183 645
106 491668 640
107 445537 676
108 400161 708
109 363041 766
110 321617 762
111 287960 797
112 255904 798
113 226531 816
114 200115 840
115 176405 845
116 154429 830
117 135537 853
118 118411 860
119 103002 854
120 89542 864
121 77532 864
122 66872 864
123 57494 864
124 49291 865
125 42130 866
126 35877 866
127 30399 866
128 25662 866
129 21590 866
130 18103 866
131 15130 865
132 12581 865
133 10389 861
134 8548 863
135 6969 858
136 5643 854
137 4490 843
138 3554 831
139 2639 806
140 1937 783
141 1327 761
142 877 751
143 563 747
144 207 730
145 138 746
146 93 764
147 66 782
148 47 799
149 35 810
150 26 823
151 18 832
152 11 838
153 6 843
154 2 847
155 1 851
156 0 854
157 0 857
158 0 859
159 0 861
160 0 862
161 0 864
162 0 864
163 0 864
164 0 864
165 0 864
166 0 865
167 0 865
168 0 865
169 0 865
170 0 865
171 0 865
172 0 865
173 0 866
