Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 4 1
4 7 1
5 11 1
6 16 1
7 22 1
8 29 1
9 38 1
10 51 1
11 65 1
12 84 1
13 111 1
14 148 1
15 193 1
16 246 1
17 309 1
18 385 1
19 478 1
20 602 1
21 758 1
22 948 1
23 1186 1
24 1479 1
25 1831 1
26 2268 1
27 2809 1
28 3462 1
29 4241 1
30 5157 1
31 6234 1
32 7504 1
33 8997 1
34 10737 1
35 12780 1
36 15200 1
37 18034 1
38 21362 1
39 25233 1
40 29700 1
41 34839 1
42 40736 1
43 47498 1
44 55206 1
45 63962 1
46 73913 1
47 85232 1
48 98001 1
49 112359 1
50 128489 1
51 146584 1
52 166835 1
53 189457 1
54 214687 1
55 242769 1
56 273895 1
57 308227 1
58 346018 1
59 387510 1
60 432945 1
61 482573 1
62 536670 1
63 595516 1
64 659361 1
65 728485 1
66 803165 1
67 883600 1
68 970075 1
69 1062910 1
70 1158445 3
71 1257708 2
72 1369560 2
73 1478103 3
74 1593010 4
75 1704449 6
76 1775060 10
77 1826988 22
78 1897028 29
79 1946989 43
80 1988540 52
81 1988262 68
82 2067154 76
83 2122945 128
84 2158953 125
85 2026198 216
86 1944352 335
87 1752685 307
88 1610702 357
89 1501540 376
90 1364955 430
91 1210720 438
92 1125025 430
93 1022379 459
94 929503 474
95 872119 530
96 800451 490
97 729978 554
98 662578 561
99 615119 660
100 562380 701
101 507653 735
102 453420 739
103 407283 783
104 363658 805
105 323593 834
106 286571 800
107 252481 806
108 223475 835
109 196301 854
110 172032 851
111 150016 851
112 130492 842
113 113175 856
114 97889 865
115 84305 866
116 72298 863
117 61786 863
118 52627 866
119 44605 866
120 37650 866
121 31690 866
122 26579 866
123 22186 865
124 18463 865
125 15310 864
126 12630 864
127 10340 862
128 8416 858
129 6779 855
130 5399 847
131 4236 835
132 3223 815
133 2287 780
134 1326 725
135 921 727
136 345 680
137 231 706
138 145 724
139 95 743
140 60 760
141 34 780
142 16 800
143 6 813
144 1 821
145 0 836
146 0 839
147 0 848
148 0 851
149 0 860
150 0 863
151 0 864
152 0 864
153 0 866
154 0 866
