Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 3 1
4 5 1
5 8 1
6 12 1
7 17 1
8 23 1
9 29 1
10 36 1
11 45 1
12 57 1
13 73 1
14 94 1
15 120 1
16 153 1
17 194 1
18 242 1
19 299 1
20 367 1
21 454 1
22 561 1
23 688 1
24 844 1
25 1030 1
26 1244 1
27 1494 1
28 1804 1
29 2172 1
30 2619 1
31 3152 1
32 3764 1
33 4473 1
34 5290 1
35 6243 1
36 7365 1
37 8657 1
38 10155 1
39 11857 1
40 13817 1
41 16079 1
42 18677 1
43 21675 1
44 25106 1
45 29051 1
46 33588 1
47 38714 1
48 44478 1
49 51004 1
50 58369 1
51 66699 1
52 76082 1
53 86618 1
54 98424 1
55 111640 1
56 126377 1
57 142782 1
58 160983 1
59 181156 1
60 203489 1
61 228102 1
62 255142 1
63 284786 1
64 317179 1
65 352493 1
66 391024 1
67 432987 1
68 478643 1
69 528145 1
70 581752 1
71 639588 1
72 701877 1
73 768876 1
74 840820 1
75 917918 1
76 1000348 1
77 1077862 2
78 1170886 2
79 1269921 2
80 1375068 2
81 1454873 5
82 1565692 7
83 1661066 8
84 1768546 10
85 1851466 13
86 1922288 21
87 2020691 26
88 1996060 54
89 2124712 52
90 2154453 72
91 2144750 78
92 2249754 86
93 2313047 90
94 2366441 97
95 2323907 118
96 2164471 484
97 2002781 457
98 1837164 434
99 1708560 487
100 1582658 493
101 1453462 497
102 1322790 493
103 1220407 514
104 1124010 515
105 1029702 526
106 922507 492
107 875572 566
108 802958 554
109 746579 601
110 674878 581
111 620286 596
112 562823 589
113 514130 653
114 465576 672
115 422658 706
116 380596 729
117 343371 781
118 307449 791
119 275293 778
120 246272 826
121 219629 826
122 195411 833
123 173458 847
124 153665 862
125 135741 865
126 119656 866
127 105201 864
128 92238 862
129 80722 864
130 70522 865
131 61419 864
132 53330 866
133 46192 866
134 39885 866
135 34366 866
136 29510 866
137 25267 865
138 21566 864
139 18357 863
140 15544 861
141 13153 862
142 11068 862
143 9285 861
144 7762 862
145 6427 856
146 5291 852
147 4332 844
148 3530 842
149 2769 829
150 2177 822
151 1591 799
152 1027 770
153 690 763
154 309 738
155 227 758
156 165 773
157 119 782
158 86 795
159 60 804
160 41 813
161 27 820
162 15 829
163 5 836
164 1 838
165 0 841
166 0 845
167 0 850
168 0 854
169 0 859
170 0 859
171 0 860
172 0 862
173 0 863
174 0 863
175 0 863
176 0 864
177 0 864
178 0 865
179 0 866
