Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 2 1
4 4 1
5 6 1
6 10 1
7 17 1
8 25 1
9 34 1
10 45 1
11 59 1
12 73 1
13 89 1
14 108 1
15 131 1
16 159 1
17 192 1
18 233 1
19 282 1
20 344 1
21 414 1
22 500 1
23 608 1
24 734 1
25 880 1
26 1046 1
27 1246 1
28 1486 1
29 1769 1
30 2106 1
31 2500 1
32 2981 1
33 3580 1
34 4291 1
35 5106 1
36 6039 1
37 7106 1
38 8351 1
39 9800 1
40 11482 1
41 13441 1
42 15691 1
43 18255 1
44 21174 1
45 24485 1
46 28218 1
47 32450 1
48 37255 1
49 42739 1
50 48983 1
51 56027 1
52 63937 1
53 72812 1
54 82788 1
55 93945 1
56 106422 1
57 120380 1
58 135864 1
59 153023 1
60 172007 1
61 192965 1
62 216034 1
63 241471 1
64 269452 1
65 300204 1
66 333905 1
67 370658 1
68 410684 1
69 454261 1
70 501548 1
71 552750 1
72 608154 1
73 667973 1
74 732336 1
75 801517 1
76 875746 1
77 955239 1
78 1040200 1
79 1120941 2
80 1216774 2
81 1318653 2
82 1406877 5
83 1511204 9
84 1570969 11
85 1661255 18
86 1696039 23
87 1794393 27
88 1912782 28
89 1993155 34
90 2037129 47
91 2033003 63
92 2099242 88
93 2110830 87
94 2171678 94
95 2099994 146
96 2045126 148
97 2091889 156
98 2004817 209
99 1922913 528
100 1764079 277
101 1629310 512
102 1512124 519
103 1398549 581
104 1271068 561
105 1167938 582
106 1060430 561
107 974098 581
108 885771 588
109 818545 611
110 748889 646
111 688470 652
112 625432 653
113 576443 669
114 526091 680
115 475777 717
116 431864 725
117 390660 726
118 353064 746
119 317896 767
120 285419 767
121 254773 780
122 227973 804
123 203152 827
124 179659 808
125 159648 816
126 141531 826
127 124761 850
128 109918 852
129 96498 854
130 84609 866
131 73955 863
132 64532 865
133 56258 866
134 48945 866
135 42493 866
136 36813 865
137 31805 865
138 27465 866
139 23659 865
140 20337 865
141 17441 865
142 14905 864
143 12705 860
144 10804 862
145 9143 862
146 7707 860
147 6479 858
148 5410 855
149 4496 850
150 3682 841
151 2960 829
152 2393 821
153 1828 808
154 1375 797
155 1091 797
156 807 787
157 331 756
158 245 761
159 178 775
160 129 783
161 90 791
162 65 805
163 48 814
164 35 823
165 25 829
166 17 841
167 12 843
168 8 848
169 5 852
170 3 854
171 1 856
172 0 859
173 0 860
174 0 862
175 0 863
176 0 864
177 0 865
178 0 865
179 0 865
180 0 866
181 0 866
