Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 2 1
4 3 1
5 4 1
6 5 1
7 6 1
8 8 1
9 11 1
10 14 1
11 19 1
12 25 1
13 32 1
14 39 1
15 47 1
16 57 1
17 68 1
18 81 1
19 96 1
20 114 1
21 135 1
22 159 1
23 189 1
24 223 1
25 261 1
26 304 1
27 353 1
28 413 1
29 487 1
30 582 1
31 698 1
32 839 1
33 1003 1
34 1201 1
35 1434 1
36 1701 1
37 2027 1
38 2420 1
39 2892 1
40 3453 1
41 4105 1
42 4875 1
43 5779 1
44 6825 1
45 8041 1
46 9458 1
47 11098 1
48 13018 1
49 15229 1
50 17786 1
51 20759 1
52 24157 1
53 28049 1
54 32523 1
55 37626 1
56 43436 1
57 50044 1
58 57483 1
59 65853 1
60 75252 1
61 85780 1
62 97653 1
63 110972 1
64 125843 1
65 142430 1
66 160833 1
67 181318 1
68 203986 1
69 229019 1
70 256590 1
71 286882 1
72 320131 1
73 356604 1
74 396510 1
75 439931 1
76 487181 1
77 538523 1
78 594134 1
79 654254 1
80 719156 1
81 788972 1
82 863828 1
83 944050 1
84 1029836 1
85 1101984 3
86 1197748 3
87 1290177 4
88 1377402 6
89 1480870 7
90 1580522 9
91 1694200 9
92 1805459 12
93 1861824 24
94 1897617 36
95 1971641 37
96 2030831 54
97 2091320 62
98 2138901 72
99 2154260 82
100 2189243 105
101 2167790 154
102 2063606 158
103 2068064 171
104 1895639 303
105 1788950 486
106 1643882 266
107 1490415 343
108 1349958 470
109 1242211 472
110 1133454 528
111 1049455 574
112 950144 572
113 873403 584
114 799696 601
115 732635 620
116 680109 663
117 617210 630
118 564774 670
119 515349 689
120 467219 704
121 425001 716
122 382622 748
123 342479 734
124 311027 779
125 277390 775
126 246616 789
127 219316 785
128 195633 799
129 174270 843
130 153830 828
131 135398 830
132 119551 842
133 105093 858
134 92113 854
135 80605 862
136 70261 863
137 61201 866
138 53141 866
139 46033 865
140 39818 866
141 34324 866
142 29495 866
143 25269 865
144 21610 866
145 18424 866
146 15633 864
147 13210 865
148 11116 864
149 9320 862
150 7719 854
151 6405 850
152 5292 849
153 4328 844
154 3494 832
155 2830 829
156 2268 822
157 1783 813
158 1390 809
159 903 781
160 368 742
161 275 759
162 204 775
163 144 786
164 101 800
165 69 811
166 42 818
167 24 821
168 14 824
169 11 828
170 9 839
171 6 847
172 6 852
173 4 853
174 2 855
175 0 859
176 0 859
177 0 863
178 0 863
179 0 864
180 0 865
181 0 865
182 0 865
183 0 866
