Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 2 1
4 3 1
5 4 1
6 5 1
7 6 1
8 8 1
9 10 1
10 12 1
11 14 1
12 16 1
13 19 1
14 22 1
15 26 1
16 30 1
17 35 1
18 42 1
19 49 1
20 61 1
21 74 1
22 89 1
23 107 1
24 129 1
25 154 1
26 184 1
27 222 1
28 271 1
29 335 1
30 411 1
31 498 1
32 603 1
33 732 1
34 883 1
35 1057 1
36 1265 1
37 1514 1
38 1820 1
39 2187 1
40 2618 1
41 3125 1
42 3719 1
43 4421 1
44 5263 1
45 6248 1
46 7397 1
47 8751 1
48 10333 1
49 12169 1
50 14285 1
51 16702 1
52 19496 1
53 22673 1
54 26288 1
55 30403 1
56 35087 1
57 40431 1
58 46468 1
59 53265 1
60 60895 1
61 69483 1
62 79111 1
63 89891 1
64 101933 1
65 115381 1
66 130349 1
67 146922 1
68 165247 1
69 185543 1
70 208000 1
71 232701 1
72 259877 1
73 289719 1
74 322408 1
75 358220 1
76 397305 1
77 439913 1
78 486235 1
79 536433 1
80 590694 1
81 649361 1
82 712658 1
83 780791 1
84 853959 1
85 911610 3
86 993654 3
87 1081360 3
88 1174945 3
89 1274609 3
90 1370808 4
91 1461973 7
92 1541861 10
93 1653119 11
94 1723742 17
95 1789850 25
96 1854214 32
97 1942302 36
98 2004282 46
99 2075264 61
100 2064783 71
101 2078147 99
102 2122940 95
103 2145297 112
104 2074433 141
105 2021608 155
106 1919402 191
107 1829963 230
108 1739344 504
109 1593974 478
110 1457443 481
111 1323220 462
112 1229729 473
113 1120534 446
114 1030916 563
115 947871 560
116 879029 595
117 792778 560
118 731798 596
119 664471 633
120 606098 657
121 557412 657
122 507604 700
123 463020 707
124 416852 718
125 378290 710
126 339032 736
127 306140 777
128 273258 793
129 243605 780
130 216523 791
131 193391 821
132 170985 819
133 151292 836
134 133564 825
135 117413 839
136 103278 861
137 90338 853
138 79079 861
139 69012 866
140 60028 866
141 52060 865
142 45104 866
143 38961 865
144 33543 865
145 28779 865
146 24624 865
147 21015 865
148 17878 865
149 15159 864
150 12805 864
151 10785 862
152 9055 863
153 7555 862
154 6248 854
155 5158 849
156 4253 846
157 3466 840
158 2796 833
159 2243 828
160 1733 818
161 1299 806
162 961 799
163 721 793
164 468 789
165 186 773
166 135 786
167 95 796
168 66 807
169 46 820
170 33 827
171 23 830
172 15 837
173 10 840
174 6 843
175 5 850
176 4 855
177 3 856
178 2 860
179 1 861
180 0 862
181 0 864
182 0 865
183 0 865
184 0 865
185 0 866
