Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 2 1
3 4 1
4 6 1
5 8 1
6 13 1
7 18 1
8 26 1
9 35 1
10 45 1
11 57 1
12 70 1
13 86 1
14 106 1
15 137 1
16 176 1
17 231 1
18 300 1
19 380 1
20 477 1
21 592 1
22 734 1
23 910 1
24 1112 1
25 1347 1
26 1629 1
27 1976 1
28 2385 1
29 2869 1
30 3452 1
31 4135 1
32 4940 1
33 5881 1
34 6966 1
35 8232 1
36 9708 1
37 11427 1
38 13421 1
39 15740 1
40 18397 1
41 21469 1
42 24999 1
43 29040 1
44 33683 1
45 38981 1
46 44989 1
47 51823 1
48 59623 1
49 68468 1
50 78421 1
51 89602 1
52 102102 1
53 116094 1
54 131735 1
55 149148 1
56 168495 1
57 190012 1
58 213850 1
59 240164 1
60 269075 1
61 300849 1
62 335644 1
63 373686 1
64 415193 1
65 460323 1
66 509417 1
67 562666 1
68 620355 1
69 682742 1
70 750093 1
71 822564 1
72 900336 1
73 983674 1
74 1072759 1
75 1167805 1
76 1239965 4
77 1335855 5
78 1427194 7
79 1533420 8
80 1654864 8
81 1728189 14
82 1830605 15
83 1931092 21
84 1974899 46
85 1991653 55
86 2075568 56
87 2112105 63
88 2161722 76
89 2161430 93
90 2194734 130
91 2160168 128
92 2083288 157
93 1994389 510
94 1835976 505
95 1702099 508
96 1559739 511
97 1442173 497
98 1318672 543
99 1200614 548
100 1102468 553
101 1003784 560
102 925614 594
103 835638 608
104 757460 611
105 699387 635
106 648120 655
107 585961 643
108 533185 683
109 487480 637
110 439322 696
111 397080 732
112 356202 723
113 319468 734
114 286229 753
115 255818 800
116 227431 800
117 202079 822
118 179850 815
119 158906 823
120 140204 841
121 123537 856
122 108442 849
123 95281 861
124 83347 860
125 72850 865
126 63474 863
127 55189 866
128 47842 865
129 41342 865
130 35631 865
131 30610 865
132 26223 865
133 22419 866
134 19086 864
135 16213 864
136 13712 864
137 11549 864
138 9702 864
139 8088 860
140 6730 858
141 5537 849
142 4500 841
143 3647 832
144 2959 831
145 2316 827
146 1809 820
147 1390 816
148 859 792
149 596 783
150 251 759
151 175 770
152 118 783
153 82 797
154 56 803
155 37 812
156 24 822
157 15 834
158 9 842
159 6 846
160 3 850
161 1 855
162 0 855
163 0 859
164 0 860
165 0 860
166 0 864
167 0 864
168 0 864
169 0 864
170 0 865
171 0 865
172 0 865
173 0 865
174 0 865
175 0 865
176 0 866
177 0 866
