Threshold = -1 | Cost = 0 | Clusters = 1
Threshold = 0 | Cost = 0 | Clusters = 1
Threshold = 1 | Cost = 0 | Clusters = 1
Threshold = 2 | Cost = 1.80309998989105 | Clusters = 1
Threshold = 3 | Cost = 5.21745014190674 | Clusters = 1
Threshold = 4 | Cost = 10.802209854126 | Clusters = 1
Threshold = 5 | Cost = 19.8315982818604 | Clusters = 1
Threshold = 6 | Cost = 30.0936183929443 | Clusters = 1
Threshold = 7 | Cost = 42.934440612793 | Clusters = 1
Threshold = 8 | Cost = 63.2643585205078 | Clusters = 1
Threshold = 9 | Cost = 93.2632446289062 | Clusters = 1
Threshold = 10 | Cost = 136.486358642578 | Clusters = 1
Threshold = 11 | Cost = 195.219940185547 | Clusters = 1
Threshold = 12 | Cost = 276.37744140625 | Clusters = 1
Threshold = 13 | Cost = 386.002532958984 | Clusters = 1
Threshold = 14 | Cost = 522.831970214844 | Clusters = 1
Threshold = 15 | Cost = 690.100646972656 | Clusters = 1
Threshold = 16 | Cost = 909.641784667969 | Clusters = 1
Threshold = 17 | Cost = 1195.82482910156 | Clusters = 1
Threshold = 18 | Cost = 1566.26354980469 | Clusters = 1
Threshold = 19 | Cost = 2039.97229003906 | Clusters = 1
Threshold = 20 | Cost = 2630.61352539062 | Clusters = 1
Threshold = 21 | Cost = 3378.34008789062 | Clusters = 1
Threshold = 22 | Cost = 4327.2978515625 | Clusters = 1
Threshold = 23 | Cost = 5506.794921875 | Clusters = 1
Threshold = 24 | Cost = 6957.83349609375 | Clusters = 1
Threshold = 25 | Cost = 8722.0654296875 | Clusters = 1
Threshold = 26 | Cost = 10862.669921875 | Clusters = 1
Threshold = 27 | Cost = 13431.9638671875 | Clusters = 1
Threshold = 28 | Cost = 16481.3515625 | Clusters = 1
Threshold = 29 | Cost = 20124.341796875 | Clusters = 1
Threshold = 30 | Cost = 24437.5 | Clusters = 1
Threshold = 31 | Cost = 29493.0859375 | Clusters = 1
Threshold = 32 | Cost = 35427.6015625 | Clusters = 1
Threshold = 33 | Cost = 42320.0078125 | Clusters = 1
Threshold = 34 | Cost = 50277 | Clusters = 1
Threshold = 35 | Cost = 59322.3984375 | Clusters = 1
Threshold = 36 | Cost = 69618.9453125 | Clusters = 1
Threshold = 37 | Cost = 81213.703125 | Clusters = 1
Threshold = 38 | Cost = 94202.4609375 | Clusters = 1
Threshold = 39 | Cost = 108757.6015625 | Clusters = 1
Threshold = 40 | Cost = 125034.6796875 | Clusters = 1
Threshold = 41 | Cost = 143072.25 | Clusters = 1
Threshold = 42 | Cost = 162988.578125 | Clusters = 1
Threshold = 43 | Cost = 184860 | Clusters = 1
Threshold = 44 | Cost = 208842.15625 | Clusters = 1
Threshold = 45 | Cost = 235049.890625 | Clusters = 1
Threshold = 46 | Cost = 263579.25 | Clusters = 1
Threshold = 47 | Cost = 294620.5625 | Clusters = 1
