Threshold = -1 | Cost = 0 | Clusters = 1
Threshold = 0 | Cost = 0 | Clusters = 1
Threshold = 1 | Cost = 0 | Clusters = 1
Threshold = 2 | Cost = 1.7512800693512 | Clusters = 1
Threshold = 3 | Cost = 13.9714202880859 | Clusters = 1
Threshold = 4 | Cost = 71.4806671142578 | Clusters = 1
Threshold = 5 | Cost = 208.355117797852 | Clusters = 1
Threshold = 6 | Cost = 461.586853027344 | Clusters = 1
Threshold = 7 | Cost = 867.611206054688 | Clusters = 1
Threshold = 8 | Cost = 1463.96423339844 | Clusters = 1
Threshold = 9 | Cost = 2285.955078125 | Clusters = 1
Threshold = 10 | Cost = 3394.56811523438 | Clusters = 1
Threshold = 11 | Cost = 4857.40478515625 | Clusters = 1
Threshold = 12 | Cost = 6723.3037109375 | Clusters = 1
Threshold = 13 | Cost = 9045.783203125 | Clusters = 1
Threshold = 14 | Cost = 11870.080078125 | Clusters = 1
Threshold = 15 | Cost = 15261.931640625 | Clusters = 1
Threshold = 16 | Cost = 19315.052734375 | Clusters = 1
Threshold = 17 | Cost = 24048.958984375 | Clusters = 1
Threshold = 18 | Cost = 29470.794921875 | Clusters = 1
Threshold = 19 | Cost = 35666.58203125 | Clusters = 1
Threshold = 20 | Cost = 42658.46484375 | Clusters = 1
Threshold = 21 | Cost = 50486.62890625 | Clusters = 1
Threshold = 22 | Cost = 59208.13671875 | Clusters = 1
Threshold = 23 | Cost = 68949.7265625 | Clusters = 1
Threshold = 24 | Cost = 79753.3984375 | Clusters = 1
Threshold = 25 | Cost = 91637.6796875 | Clusters = 1
Threshold = 26 | Cost = 104666.71875 | Clusters = 1
Threshold = 27 | Cost = 118883.890625 | Clusters = 1
Threshold = 28 | Cost = 134331.984375 | Clusters = 1
Threshold = 29 | Cost = 151095.390625 | Clusters = 1
Threshold = 30 | Cost = 169143.046875 | Clusters = 1
Threshold = 31 | Cost = 188540.921875 | Clusters = 1
Threshold = 32 | Cost = 209362.890625 | Clusters = 1
Threshold = 33 | Cost = 231644.75 | Clusters = 1
Threshold = 34 | Cost = 255423 | Clusters = 1
Threshold = 35 | Cost = 280740.75 | Clusters = 1
Threshold = 36 | Cost = 307576.96875 | Clusters = 1
Threshold = 37 | Cost = 335965.9375 | Clusters = 1
Threshold = 38 | Cost = 365999.53125 | Clusters = 1
Threshold = 39 | Cost = 397722.3125 | Clusters = 1
Threshold = 40 | Cost = 431202.90625 | Clusters = 1
Threshold = 41 | Cost = 466435.5 | Clusters = 1
Threshold = 42 | Cost = 503468.625 | Clusters = 1
Threshold = 43 | Cost = 542345.5625 | Clusters = 1
Threshold = 44 | Cost = 583067.625 | Clusters = 1
Threshold = 45 | Cost = 625715.875 | Clusters = 1
Threshold = 46 | Cost = 670371.125 | Clusters = 1
Threshold = 47 | Cost = 717025.0625 | Clusters = 1
