Threshold = -1 | Cost = 0 | Clusters = 1
Threshold = 0 | Cost = 0 | Clusters = 1
Threshold = 1 | Cost = 0 | Clusters = 1
Threshold = 2 | Cost = 1 | Clusters = 1
Threshold = 3 | Cost = 2 | Clusters = 1
Threshold = 4 | Cost = 3 | Clusters = 1
Threshold = 5 | Cost = 4 | Clusters = 1
Threshold = 6 | Cost = 5 | Clusters = 1
Threshold = 7 | Cost = 6.25230979919434 | Clusters = 1
Threshold = 8 | Cost = 9.59920120239258 | Clusters = 1
Threshold = 9 | Cost = 14.4380416870117 | Clusters = 1
Threshold = 10 | Cost = 19.7820720672607 | Clusters = 1
Threshold = 11 | Cost = 25.7820701599121 | Clusters = 1
Threshold = 12 | Cost = 34.8213806152344 | Clusters = 1
Threshold = 13 | Cost = 45.8213806152344 | Clusters = 1
Threshold = 14 | Cost = 56.9492721557617 | Clusters = 1
Threshold = 15 | Cost = 71.3054275512695 | Clusters = 1
Threshold = 16 | Cost = 92.4222793579102 | Clusters = 1
Threshold = 17 | Cost = 122.371711730957 | Clusters = 1
Threshold = 18 | Cost = 160.507522583008 | Clusters = 1
Threshold = 19 | Cost = 211.288238525391 | Clusters = 1
Threshold = 20 | Cost = 272.613525390625 | Clusters = 1
Threshold = 21 | Cost = 344.062744140625 | Clusters = 1
Threshold = 22 | Cost = 427.82666015625 | Clusters = 1
Threshold = 23 | Cost = 531.362182617188 | Clusters = 1
Threshold = 24 | Cost = 665.304138183594 | Clusters = 1
Threshold = 25 | Cost = 832.144409179688 | Clusters = 1
Threshold = 26 | Cost = 1032.75720214844 | Clusters = 1
Threshold = 27 | Cost = 1269.23840332031 | Clusters = 1
Threshold = 28 | Cost = 1559.06457519531 | Clusters = 1
Threshold = 29 | Cost = 1909.43920898438 | Clusters = 1
Threshold = 30 | Cost = 2327.57153320312 | Clusters = 1
Threshold = 31 | Cost = 2830.17822265625 | Clusters = 1
Threshold = 32 | Cost = 3420.2119140625 | Clusters = 1
Threshold = 33 | Cost = 4113.66943359375 | Clusters = 1
Threshold = 34 | Cost = 4922.4765625 | Clusters = 1
Threshold = 35 | Cost = 5869.30224609375 | Clusters = 1
Threshold = 36 | Cost = 6964.4482421875 | Clusters = 1
Threshold = 37 | Cost = 8248.4208984375 | Clusters = 1
Threshold = 38 | Cost = 9753.453125 | Clusters = 1
Threshold = 39 | Cost = 11511.3642578125 | Clusters = 1
Threshold = 40 | Cost = 13555.7919921875 | Clusters = 1
Threshold = 41 | Cost = 15915.291015625 | Clusters = 1
Threshold = 42 | Cost = 18657.935546875 | Clusters = 1
Threshold = 43 | Cost = 21786.77734375 | Clusters = 1
Threshold = 44 | Cost = 25365.109375 | Clusters = 1
Threshold = 45 | Cost = 29469.33984375 | Clusters = 1
Threshold = 46 | Cost = 34154.2109375 | Clusters = 1
Threshold = 47 | Cost = 39522.87109375 | Clusters = 1
