Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 685829 3
3 1020380 7
4 1347025 12
5 1653688 21
6 1940833 32
7 2189586 49
8 2452545 58
9 2713973 64
10 2981157 75
11 3207214 83
12 3342938 97
13 3466642 116
14 3624722 142
15 3818744 144
16 3793864 609
17 3765752 735
18 3733160 580
19 3705711 742
20 3675333 799
21 3643622 671
22 3610848 607
23 3582636 539
24 3552583 644
25 3521363 564
26 3493011 619
27 3462546 566
28 3429396 541
29 3398911 575
30 3371829 667
31 3342240 833
32 3311761 720
33 3280804 722
34 3249302 637
35 3219471 681
36 3189793 728
37 3159285 791
38 3129892 754
39 3099661 725
40 3067798 589
41 3038586 706
42 3007305 578
43 2977540 684
44 2947177 640
45 2916391 690
46 2885831 666
47 2855832 654
48 2826335 779
49 2795981 728
50 2765971 725
51 2731793 692
52 2703862 723
53 2674257 723
54 2643398 722
55 2613081 700
56 2583342 792
57 2553278 779
58 2522997 767
59 2492171 677
60 2462484 774
61 2432273 739
62 2401257 749
63 2369756 743
64 2338806 716
65 2308804 776
66 2278678 773
67 2249007 781
68 2218943 717
69 2188788 745
70 2158300 760
71 2128739 747
72 2098601 751
73 2067397 751
74 2037245 755
75 2006316 753
76 1976238 766
77 1945416 761
78 1914853 762
79 1885491 745
80 1853708 755
81 1824976 774
82 1794439 780
83 1764361 773
84 1734566 819
85 1704448 819
86 1674155 818
87 1643724 822
88 1613162 793
89 1583012 813
90 1552672 809
91 1522217 829
92 1492168 832
93 1461896 831
94 1431585 829
95 1401334 820
96 1371446 822
97 1341296 838
98 1310639 798
99 1280724 850
100 1250328 847
101 1220178 841
102 1189672 839
103 1159614 852
104 1129278 845
105 1098969 848
106 1068740 854
107 1038584 861
108 1008213 843
109 977766 840
110 947621 859
111 917251 850
112 886847 844
113 856511 845
114 826311 848
115 795938 843
116 765507 855
117 735237 852
118 705025 856
119 674598 854
120 644509 860
121 614157 862
122 583853 862
123 553476 858
124 523158 860
125 493011 864
126 462686 863
127 432417 864
128 402135 866
129 371822 866
130 341499 865
131 311170 865
132 280886 866
133 251145 866
134 223913 866
135 199204 866
136 176850 866
137 156665 866
138 138538 866
139 122261 866
140 107645 866
141 94550 866
142 82846 866
143 72404 866
144 63074 866
145 54835 866
146 47548 865
147 41140 865
148 35521 864
149 30595 864
150 26316 864
151 22584 864
152 19313 865
153 16459 865
154 13971 862
155 11845 863
156 9981 861
157 8357 858
158 6945 852
159 5778 849
160 4777 849
161 3895 839
162 3226 837
163 2657 835
164 2102 826
165 1691 823
166 1332 818
167 913 796
168 678 800
169 283 777
170 201 783
171 146 793
172 107 805
173 78 819
174 56 825
175 38 834
176 26 836
177 18 840
178 12 844
179 8 848
180 5 851
181 3 852
182 1 852
183 0 856
184 0 857
185 0 860
186 0 860
187 0 861
188 0 863
189 0 863
190 0 863
191 0 864
192 0 865
193 0 865
194 0 865
195 0 866
196 0 866
