Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 688466 1
3 1028973 3
4 1371477 3
5 1704288 6
6 2029728 10
7 2323516 23
8 2593882 36
9 2887406 33
10 3149815 57
11 3378760 83
12 3336539 307
13 3335695 398
14 3258850 288
15 3246018 344
16 3225924 363
17 3185210 375
18 3166318 413
19 3109192 372
20 3064572 341
21 3062662 427
22 3022884 428
23 2944863 347
24 2973538 464
25 2942076 417
26 2905906 453
27 2860226 397
28 2844720 448
29 2788154 405
30 2797140 485
31 2756278 462
32 2717966 460
33 2703472 463
34 2677130 500
35 2648357 528
36 2607800 497
37 2593372 533
38 2555821 529
39 2522708 536
40 2504278 566
41 2452704 538
42 2421982 536
43 2393223 528
44 2369307 520
45 2334977 558
46 2306609 503
47 2272476 520
48 2252518 515
49 2228846 572
50 2198060 583
51 2171003 573
52 2145920 586
53 2115138 591
54 2089660 591
55 2053446 594
56 2027534 587
57 2004769 617
58 1977753 645
59 1953480 687
60 1923390 691
61 1895164 715
62 1866083 733
63 1836979 757
64 1807416 773
65 1777621 778
66 1747392 790
67 1717929 801
68 1688129 812
69 1658032 818
70 1627865 823
71 1597632 829
72 1567654 832
73 1537280 835
74 1506907 841
75 1476316 843
76 1446092 849
77 1415806 849
78 1385581 852
79 1355410 852
80 1325084 854
81 1294866 856
82 1264714 859
83 1234396 859
84 1204193 861
85 1173951 862
86 1143572 860
87 1113337 862
88 1083007 861
89 1052709 861
90 1022397 861
91 992074 861
92 961835 863
93 931488 862
94 901153 861
95 871014 866
96 840702 866
97 810335 864
98 780043 865
99 749766 866
100 719421 865
101 689106 865
102 658794 865
103 628518 866
104 598158 863
105 567873 865
106 537526 864
107 507203 863
108 476907 864
109 446570 864
110 416260 864
111 385941 864
112 355670 865
113 325339 864
114 295070 865
115 264773 866
116 234543 866
117 206457 866
118 181204 866
119 158561 866
120 138288 866
121 120232 866
122 104164 866
123 89949 866
124 77391 866
125 66328 866
126 56679 866
127 48262 866
128 40925 866
129 34518 866
130 29014 866
131 24292 866
132 20259 866
133 16827 864
134 13957 861
135 11516 857
136 9491 858
137 7705 853
138 6208 847
139 4967 836
140 3887 823
141 2964 794
142 2193 771
143 1483 745
144 926 727
145 341 688
146 228 707
147 152 730
148 97 756
149 58 770
150 33 783
151 20 795
152 12 816
153 7 832
154 4 843
155 2 846
156 0 850
157 0 853
158 0 856
159 0 859
160 0 860
161 0 861
162 0 862
163 0 865
164 0 865
165 0 866
166 0 866
