Threshold Cost Clusters
-1 0 1
0 0 2
1 343368 2
2 685498 3
3 1018577 8
4 1341950 14
5 1650435 21
6 1943964 30
7 2209854 51
8 2464578 57
9 2718760 60
10 2966970 77
11 3122508 90
12 3272309 113
13 3403528 124
14 3387998 605
15 3358135 599
16 3321250 514
17 3286280 434
18 3261800 528
19 3233033 554
20 3203518 497
21 3171410 497
22 3141587 534
23 3112701 598
24 3085846 694
25 3051210 540
26 3023028 533
27 2992288 573
28 2962452 603
29 2929766 602
30 2900170 598
31 2868569 553
32 2837994 570
33 2807361 620
34 2783016 648
35 2751572 595
36 2720378 626
37 2691460 569
38 2659840 659
39 2629422 651
40 2598312 604
41 2568406 616
42 2529112 622
43 2508917 650
44 2477770 686
45 2444430 643
46 2416374 713
47 2384828 642
48 2355448 660
49 2327350 676
50 2297104 723
51 2265940 692
52 2236173 709
53 2202627 645
54 2169219 641
55 2142237 652
56 2113110 696
57 2081931 679
58 2051025 662
59 2020444 691
60 1990334 701
61 1958937 704
62 1929602 738
63 1899368 743
64 1868739 734
65 1839493 732
66 1810029 731
67 1781414 748
68 1751066 747
69 1721088 766
70 1691695 782
71 1661536 791
72 1631044 794
73 1600321 800
74 1570243 799
75 1540675 803
76 1509836 788
77 1479545 794
78 1449332 792
79 1418740 821
80 1389427 809
81 1359478 791
82 1329286 843
83 1299085 847
84 1268855 850
85 1238625 852
86 1208020 850
87 1177620 837
88 1147218 832
89 1116626 840
90 1086780 844
91 1056603 829
92 1026055 829
93 996173 859
94 965686 847
95 935101 834
96 905173 847
97 874722 850
98 844897 862
99 814171 851
100 783741 851
101 753467 844
102 723286 845
103 693205 858
104 662743 852
105 632524 855
106 602318 858
107 571926 859
108 541589 859
109 511336 859
110 481118 863
111 450845 866
112 420516 865
113 390205 865
114 359910 866
115 329598 866
116 299286 866
117 268974 866
118 239449 866
119 212593 866
120 188311 866
121 166373 865
122 146679 866
123 129024 866
124 113251 866
125 99176 866
126 86668 866
127 75561 866
128 65763 866
129 57077 866
130 49413 866
131 42694 866
132 36796 865
133 31615 865
134 27128 865
135 23234 865
136 19833 865
137 16872 865
138 14272 863
139 12032 861
140 10136 860
141 8505 856
142 7098 853
143 5898 849
144 4895 845
145 4031 841
146 3290 830
147 2676 829
148 2069 815
149 1579 802
150 1156 790
151 783 767
152 370 752
153 277 770
154 201 778
155 143 789
156 103 800
157 72 812
158 52 818
159 38 827
160 26 839
161 17 843
162 10 847
163 7 848
164 4 852
165 2 853
166 1 855
167 0 859
168 0 861
169 0 862
170 0 864
171 0 864
172 0 865
173 0 865
174 0 865
175 0 865
176 0 865
177 0 865
178 0 866
179 0 866
