Threshold Cost Clusters
-1 0 1
0 0 1
1 343605 2
2 686973 2
3 1022519 6
4 1359943 7
5 1661646 19
6 1955284 28
7 2230064 39
8 2494879 49
9 2712161 79
10 2918359 83
11 3106775 103
12 3275422 108
13 3329512 514
14 3299861 500
15 3273229 711
16 3243899 806
17 3212256 671
18 3178354 563
19 3150819 582
20 3121726 641
21 3092128 720
22 3058369 517
23 3030407 653
24 2996666 503
25 2968386 622
26 2934428 604
27 2905882 567
28 2875337 599
29 2847488 536
30 2803786 482
31 2784554 573
32 2753483 586
33 2722789 526
34 2693651 556
35 2663395 576
36 2630428 571
37 2599018 524
38 2573461 613
39 2542451 671
40 2509154 600
41 2476388 587
42 2447669 625
43 2422700 670
44 2388936 655
45 2358972 617
46 2332484 647
47 2301625 657
48 2270346 676
49 2236981 649
50 2208921 668
51 2179301 710
52 2148573 701
53 2117895 680
54 2086900 685
55 2057375 722
56 2027232 692
57 1997494 713
58 1967534 714
59 1937210 711
60 1905836 721
61 1874081 680
62 1845156 684
63 1815065 677
64 1784299 718
65 1754962 731
66 1724545 743
67 1693793 729
68 1663220 705
69 1633928 719
70 1602628 739
71 1573300 744
72 1544035 768
73 1513002 769
74 1483352 794
75 1453170 789
76 1422823 758
77 1393013 760
78 1362754 769
79 1332474 778
80 1302349 776
81 1272226 807
82 1242299 819
83 1212065 826
84 1182165 828
85 1151944 825
86 1121417 826
87 1091465 838
88 1061492 857
89 1030835 843
90 1000622 846
91 970385 837
92 939921 845
93 909705 851
94 879517 853
95 849207 853
96 818984 859
97 788614 859
98 758545 865
99 728231 860
100 697723 860
101 667579 864
102 637269 864
103 606921 862
104 576650 863
105 546355 864
106 516059 865
107 485768 865
108 455470 866
109 425133 865
110 394847 866
111 364535 866
112 334203 865
113 303910 866
114 273598 866
115 243545 866
116 215888 866
117 190928 866
118 168405 866
119 148132 865
120 130018 866
121 113857 866
122 99499 866
123 86746 866
124 75457 866
125 65486 866
126 56657 866
127 48894 866
128 42122 866
129 36195 866
130 31060 866
131 26627 866
132 22777 866
133 19413 865
134 16500 864
135 13985 859
136 11843 859
137 9978 857
138 8377 855
139 6995 853
140 5758 847
141 4769 845
142 3865 833
143 3139 826
144 2518 821
145 1905 801
146 1444 795
147 1098 790
148 774 788
149 352 760
150 263 772
151 200 789
152 148 799
153 107 807
154 79 811
155 58 819
156 40 828
157 28 834
158 20 839
159 13 846
160 9 849
161 6 852
162 3 857
163 0 858
164 0 860
165 0 862
166 0 865
167 0 866
