Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 688466 1
3 1032699 1
4 1031561 16
5 1127268 15
6 1439092 37
7 1333411 37
8 1314178 21
9 1672115 8
10 1638569 51
11 1463978 14
12 1503356 12
13 1653039 21
14 1744351 22
15 1869668 21
16 1867998 29
17 1984327 35
18 1942554 66
19 1765469 30
20 1748735 30
21 1864904 38
22 1759812 37
23 1720473 26
24 1780693 25
25 1873131 32
26 1841048 33
27 1842671 30
28 2034844 46
29 2076743 59
30 2024712 58
31 1994517 55
32 2064714 69
33 1979034 62
34 1959470 58
35 1946223 83
36 1995817 46
37 1991370 87
38 1984923 94
39 2010706 91
40 2017299 93
41 1983742 112
42 2051622 59
43 1995105 129
44 1975818 124
45 1980975 148
46 2005029 164
47 1987062 148
48 1957018 209
49 1915855 221
50 1901197 184
51 1882644 227
52 1859692 210
53 1852331 219
54 1829022 301
55 1841770 274
56 1797410 325
57 1775832 379
58 1755632 400
59 1740824 422
60 1687246 386
61 1670022 405
62 1660295 429
63 1650713 442
64 1625546 471
65 1601221 462
66 1573609 466
67 1546737 466
68 1528743 501
69 1497821 508
70 1467065 498
71 1443232 517
72 1430426 556
73 1409661 564
74 1395546 582
75 1369710 593
76 1356644 605
77 1328832 608
78 1302942 621
79 1274721 629
80 1256578 640
81 1236785 642
82 1211099 649
83 1186140 667
84 1163805 678
85 1136944 685
86 1122826 701
87 1095230 707
88 1066418 720
89 1037342 730
90 1005502 738
91 974396 738
92 945257 747
93 917267 763
94 889101 774
95 859778 781
96 830130 794
97 800605 803
98 771083 810
99 743355 818
100 715556 833
101 686062 842
102 656276 855
103 626173 861
104 595873 862
105 565687 866
106 535374 866
107 505062 866
108 474750 866
109 444438 866
110 414126 866
111 383815 866
112 353503 866
113 323190 866
114 292878 866
115 262567 866
116 232255 866
117 201942 866
118 171630 866
119 141318 866
120 111511 866
121 85545 866
122 63741 866
123 45900 866
124 31634 866
125 20585 866
126 12393 866
127 6663 866
128 2997 860
129 270 393
130 15 592
131 0 845
132 0 866
