Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 688466 1
3 1026564 4
4 1337013 15
5 1640652 23
6 1935984 31
7 2208494 41
8 2489238 47
9 2724805 59
10 2922833 76
11 3102790 92
12 3253409 136
13 3423572 153
14 3433800 436
15 3416051 480
16 3382567 455
17 3357245 560
18 3319362 485
19 3291713 541
20 3264847 541
21 3236344 589
22 3203913 514
23 3172056 566
24 3139410 470
25 3115010 571
26 3082922 506
27 3053344 583
28 3021424 578
29 2994288 564
30 2958193 562
31 2933191 549
32 2896868 535
33 2866688 580
34 2839002 573
35 2808204 560
36 2774879 566
37 2747318 604
38 2718604 605
39 2688070 601
40 2652128 571
41 2629047 626
42 2595925 590
43 2564410 571
44 2540076 688
45 2504071 587
46 2471997 631
47 2442592 637
48 2410631 634
49 2384863 674
50 2354055 670
51 2323259 654
52 2291663 644
53 2255468 647
54 2225797 644
55 2200257 648
56 2171070 654
57 2138182 664
58 2104774 663
59 2079717 703
60 2043010 684
61 2013809 697
62 1986724 713
63 1956552 718
64 1926082 722
65 1896387 720
66 1868707 710
67 1839327 697
68 1811200 726
69 1781755 751
70 1752412 816
71 1721723 796
72 1691475 775
73 1661112 818
74 1631086 813
75 1601377 807
76 1571140 802
77 1540850 839
78 1510530 838
79 1479990 796
80 1449538 790
81 1419100 804
82 1388386 785
83 1357500 794
84 1327538 795
85 1297138 805
86 1267218 806
87 1236958 810
88 1207119 843
89 1176679 842
90 1146621 838
91 1116805 847
92 1086805 838
93 1056670 837
94 1026412 865
95 996050 856
96 965617 860
97 935415 863
98 905102 863
99 874803 863
100 844501 863
101 814147 862
102 783861 863
103 753423 857
104 723009 853
105 692831 856
106 662668 864
107 632318 853
108 602054 865
109 571780 866
110 541350 861
111 510969 857
112 480500 855
113 450434 862
114 420211 865
115 389911 866
116 359598 866
117 329285 866
118 298973 866
119 268660 866
120 239576 866
121 213200 866
122 189315 866
123 167675 865
124 148209 866
125 130675 866
126 114921 866
127 100825 866
128 88209 866
129 76941 866
130 66919 866
131 58041 866
132 50216 866
133 43340 866
134 37354 865
135 32131 865
136 27578 865
137 23591 865
138 20129 865
139 17146 865
140 14575 865
141 12317 863
142 10389 861
143 8711 857
144 7292 853
145 6064 848
146 5019 846
147 4130 841
148 3395 841
149 2754 836
150 2192 829
151 1706 821
152 1236 807
153 415 742
154 307 754
155 223 772
156 154 784
157 102 796
158 66 801
159 45 808
160 31 817
161 20 822
162 11 829
163 5 838
164 1 839
165 0 848
166 0 850
167 0 851
168 0 856
169 0 860
170 0 862
171 0 862
172 0 862
173 0 862
174 0 862
175 0 863
176 0 864
177 0 864
178 0 865
179 0 866
