Threshold = -1 | Cost = 0 | Clusters = 1
Threshold = 0 | Cost = 0 | Clusters = 1
Threshold = 1 | Cost = 0 | Clusters = 1
Threshold = 2 | Cost = 1 | Clusters = 1
Threshold = 3 | Cost = 2 | Clusters = 1
Threshold = 4 | Cost = 3 | Clusters = 1
Threshold = 5 | Cost = 4 | Clusters = 1
Threshold = 6 | Cost = 5 | Clusters = 1
Threshold = 7 | Cost = 6 | Clusters = 1
Threshold = 8 | Cost = 7 | Clusters = 1
Threshold = 9 | Cost = 8.65254020690918 | Clusters = 1
Threshold = 10 | Cost = 12.346510887146 | Clusters = 1
Threshold = 11 | Cost = 19.810338973999 | Clusters = 1
Threshold = 12 | Cost = 28.9314193725586 | Clusters = 1
Threshold = 13 | Cost = 41.2039413452148 | Clusters = 1
Threshold = 14 | Cost = 58.6162872314453 | Clusters = 1
Threshold = 15 | Cost = 79.7350692749023 | Clusters = 1
Threshold = 16 | Cost = 106.052047729492 | Clusters = 1
Threshold = 17 | Cost = 138.843322753906 | Clusters = 1
Threshold = 18 | Cost = 174.276840209961 | Clusters = 1
Threshold = 19 | Cost = 213.204483032227 | Clusters = 1
Threshold = 20 | Cost = 259.4306640625 | Clusters = 1
Threshold = 21 | Cost = 316.338775634766 | Clusters = 1
Threshold = 22 | Cost = 378.852203369141 | Clusters = 1
Threshold = 23 | Cost = 452.975433349609 | Clusters = 1
Threshold = 24 | Cost = 544.754333496094 | Clusters = 1
Threshold = 25 | Cost = 656.410949707031 | Clusters = 1
Threshold = 26 | Cost = 795.133483886719 | Clusters = 1
Threshold = 27 | Cost = 957.177673339844 | Clusters = 1
Threshold = 28 | Cost = 1158.54370117188 | Clusters = 1
Threshold = 29 | Cost = 1398.42797851562 | Clusters = 1
Threshold = 30 | Cost = 1694.34375 | Clusters = 1
Threshold = 31 | Cost = 2047.51000976562 | Clusters = 1
Threshold = 32 | Cost = 2466.9521484375 | Clusters = 1
Threshold = 33 | Cost = 2948.80419921875 | Clusters = 1
Threshold = 34 | Cost = 3518.681640625 | Clusters = 1
Threshold = 35 | Cost = 4198.0673828125 | Clusters = 1
Threshold = 36 | Cost = 4984.7333984375 | Clusters = 1
Threshold = 37 | Cost = 5909.77294921875 | Clusters = 1
Threshold = 38 | Cost = 6991.4267578125 | Clusters = 1
Threshold = 39 | Cost = 8250.455078125 | Clusters = 1
Threshold = 40 | Cost = 9729.1923828125 | Clusters = 1
Threshold = 41 | Cost = 11456.7373046875 | Clusters = 1
Threshold = 42 | Cost = 13464.3740234375 | Clusters = 1
Threshold = 43 | Cost = 15806.7294921875 | Clusters = 1
Threshold = 44 | Cost = 18480.564453125 | Clusters = 1
Threshold = 45 | Cost = 21582.806640625 | Clusters = 1
Threshold = 46 | Cost = 25136.158203125 | Clusters = 1
Threshold = 47 | Cost = 29200.642578125 | Clusters = 1
