Threshold = -1 | Cost = 0 | Clusters = 1
Threshold = 0 | Cost = 0 | Clusters = 1
Threshold = 1 | Cost = 0 | Clusters = 1
Threshold = 2 | Cost = 1 | Clusters = 1
Threshold = 3 | Cost = 2 | Clusters = 1
Threshold = 4 | Cost = 3.74440002441406 | Clusters = 1
Threshold = 5 | Cost = 5.74440002441406 | Clusters = 1
Threshold = 6 | Cost = 7.99523019790649 | Clusters = 1
Threshold = 7 | Cost = 10.9952297210693 | Clusters = 1
Threshold = 8 | Cost = 14.2987899780273 | Clusters = 1
Threshold = 9 | Cost = 18.2987899780273 | Clusters = 1
Threshold = 10 | Cost = 22.6697101593018 | Clusters = 1
Threshold = 11 | Cost = 30.228401184082 | Clusters = 1
Threshold = 12 | Cost = 40.6880493164062 | Clusters = 1
Threshold = 13 | Cost = 53.0277900695801 | Clusters = 1
Threshold = 14 | Cost = 70.1486740112305 | Clusters = 1
Threshold = 15 | Cost = 95.5950622558594 | Clusters = 1
Threshold = 16 | Cost = 128.477264404297 | Clusters = 1
Threshold = 17 | Cost = 167.566802978516 | Clusters = 1
Threshold = 18 | Cost = 215.189743041992 | Clusters = 1
Threshold = 19 | Cost = 273.724273681641 | Clusters = 1
Threshold = 20 | Cost = 347.173645019531 | Clusters = 1
Threshold = 21 | Cost = 439.295654296875 | Clusters = 1
Threshold = 22 | Cost = 552.01904296875 | Clusters = 1
Threshold = 23 | Cost = 684.5576171875 | Clusters = 1
Threshold = 24 | Cost = 844.558959960938 | Clusters = 1
Threshold = 25 | Cost = 1032.17358398438 | Clusters = 1
Threshold = 26 | Cost = 1254.91052246094 | Clusters = 1
Threshold = 27 | Cost = 1526.79052734375 | Clusters = 1
Threshold = 28 | Cost = 1860.05554199219 | Clusters = 1
Threshold = 29 | Cost = 2253.68676757812 | Clusters = 1
Threshold = 30 | Cost = 2716.18798828125 | Clusters = 1
Threshold = 31 | Cost = 3263.80908203125 | Clusters = 1
Threshold = 32 | Cost = 3925.50048828125 | Clusters = 1
Threshold = 33 | Cost = 4710.11865234375 | Clusters = 1
Threshold = 34 | Cost = 5618.75146484375 | Clusters = 1
Threshold = 35 | Cost = 6688.40625 | Clusters = 1
Threshold = 36 | Cost = 7951.5439453125 | Clusters = 1
Threshold = 37 | Cost = 9421.072265625 | Clusters = 1
Threshold = 38 | Cost = 11125.337890625 | Clusters = 1
Threshold = 39 | Cost = 13110.5478515625 | Clusters = 1
Threshold = 40 | Cost = 15407.25390625 | Clusters = 1
Threshold = 41 | Cost = 18062.326171875 | Clusters = 1
Threshold = 42 | Cost = 21115.927734375 | Clusters = 1
Threshold = 43 | Cost = 24618.3203125 | Clusters = 1
Threshold = 44 | Cost = 28611.294921875 | Clusters = 1
Threshold = 45 | Cost = 33135.8671875 | Clusters = 1
Threshold = 46 | Cost = 38302.62109375 | Clusters = 1
