Threshold = -1 | Cost = 0 | Clusters = 1
Threshold = 0 | Cost = 0 | Clusters = 1
Threshold = 1 | Cost = 0 | Clusters = 1
Threshold = 2 | Cost = 1 | Clusters = 1
Threshold = 3 | Cost = 2.3845899105072 | Clusters = 1
Threshold = 4 | Cost = 4.38459014892578 | Clusters = 1
Threshold = 5 | Cost = 6.38459014892578 | Clusters = 1
Threshold = 6 | Cost = 8.38459014892578 | Clusters = 1
Threshold = 7 | Cost = 10.3845901489258 | Clusters = 1
Threshold = 8 | Cost = 12.682149887085 | Clusters = 1
Threshold = 9 | Cost = 15.682149887085 | Clusters = 1
Threshold = 10 | Cost = 18.682149887085 | Clusters = 1
Threshold = 11 | Cost = 23.315938949585 | Clusters = 1
Threshold = 12 | Cost = 28.315938949585 | Clusters = 1
Threshold = 13 | Cost = 33.8929290771484 | Clusters = 1
Threshold = 14 | Cost = 42.092903137207 | Clusters = 1
Threshold = 15 | Cost = 54.8406867980957 | Clusters = 1
Threshold = 16 | Cost = 71.4033813476562 | Clusters = 1
Threshold = 17 | Cost = 90.4870071411133 | Clusters = 1
Threshold = 18 | Cost = 112.859466552734 | Clusters = 1
Threshold = 19 | Cost = 142.408020019531 | Clusters = 1
Threshold = 20 | Cost = 182.197769165039 | Clusters = 1
Threshold = 21 | Cost = 234.744827270508 | Clusters = 1
Threshold = 22 | Cost = 296.983612060547 | Clusters = 1
Threshold = 23 | Cost = 368.451965332031 | Clusters = 1
Threshold = 24 | Cost = 458.041320800781 | Clusters = 1
Threshold = 25 | Cost = 570.790710449219 | Clusters = 1
Threshold = 26 | Cost = 707.514404296875 | Clusters = 1
Threshold = 27 | Cost = 879.260864257812 | Clusters = 1
Threshold = 28 | Cost = 1089.01928710938 | Clusters = 1
Threshold = 29 | Cost = 1343.09680175781 | Clusters = 1
Threshold = 30 | Cost = 1647.13891601562 | Clusters = 1
Threshold = 31 | Cost = 2008.9013671875 | Clusters = 1
Threshold = 32 | Cost = 2449.66870117188 | Clusters = 1
Threshold = 33 | Cost = 2957.3095703125 | Clusters = 1
Threshold = 34 | Cost = 3551.41015625 | Clusters = 1
Threshold = 35 | Cost = 4233.4208984375 | Clusters = 1
Threshold = 36 | Cost = 5026.77880859375 | Clusters = 1
Threshold = 37 | Cost = 5965.48779296875 | Clusters = 1
Threshold = 38 | Cost = 7067.57421875 | Clusters = 1
Threshold = 39 | Cost = 8343.779296875 | Clusters = 1
Threshold = 40 | Cost = 9794.369140625 | Clusters = 1
Threshold = 41 | Cost = 11471.8837890625 | Clusters = 1
Threshold = 42 | Cost = 13429.4375 | Clusters = 1
Threshold = 43 | Cost = 15657.224609375 | Clusters = 1
Threshold = 44 | Cost = 18195.841796875 | Clusters = 1
Threshold = 45 | Cost = 21102.732421875 | Clusters = 1
Threshold = 46 | Cost = 24420.796875 | Clusters = 1
