Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 688466 1
3 1032699 1
4 1376932 1
5 1721165 1
6 2064101 3
7 2405052 2
8 2449360 136
9 2178340 75
10 2259037 59
11 2206924 62
12 2331973 55
13 2538733 100
14 2359491 117
15 2354130 102
16 2486050 72
17 2352190 169
18 2447858 123
19 2447816 120
20 2412231 123
21 2417032 165
22 2426439 268
23 2334296 245
24 2342878 231
25 2267997 192
26 2178114 168
27 2210707 211
28 2174785 227
29 2178884 171
30 2161444 213
31 2183642 219
32 2153967 224
33 2152430 219
34 2133674 260
35 2110412 244
36 2108960 332
37 2086671 327
38 2072089 321
39 2058468 371
40 2038490 375
41 2022686 382
42 2005675 396
43 1985534 404
44 1972268 446
45 1959900 480
46 1963353 521
47 1953346 544
48 1935763 572
49 1909370 662
50 1867166 646
51 1835762 646
52 1823251 671
53 1796196 690
54 1773628 704
55 1745140 719
56 1717467 731
57 1690801 744
58 1663498 748
59 1633959 755
60 1605380 759
61 1578991 765
62 1551431 772
63 1520763 781
64 1494426 795
65 1466164 811
66 1436278 815
67 1406846 827
68 1376899 832
69 1346960 840
70 1316576 839
71 1286431 845
72 1256675 854
73 1226736 861
74 1196392 860
75 1166042 859
76 1135867 862
77 1105608 863
78 1075333 864
79 1045031 864
80 1014766 865
81 984497 866
82 954184 866
83 923872 866
84 893536 865
85 863250 866
86 832908 865
87 802565 864
88 772313 862
89 741875 862
90 711601 863
91 681353 865
92 651005 864
93 620719 865
94 590442 866
95 560104 865
96 529818 866
97 499490 865
98 469159 864
99 438881 866
100 408569 866
101 378257 866
102 347923 865
103 317633 866
104 287322 866
105 257010 866
106 226698 866
107 196389 866
108 167919 866
109 142649 866
110 120379 866
111 100818 866
112 83781 866
113 69010 866
114 56338 866
115 45583 866
116 36450 866
117 28781 866
118 22433 866
119 17278 865
120 13094 866
121 9783 866
122 7183 864
123 5137 856
124 3556 842
125 2122 766
126 740 596
127 226 588
128 109 645
129 42 704
130 12 756
131 3 804
132 1 834
133 0 850
134 0 859
135 0 866
136 0 866
