Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 685908 3
3 1018794 8
4 1331281 18
5 1636330 26
6 1923530 35
7 2205093 42
8 2467178 52
9 2705372 62
10 2946476 71
11 3114909 87
12 3328664 106
13 3412890 132
14 3495794 583
15 3466167 550
16 3434541 494
17 3405900 523
18 3377093 749
19 3347992 866
20 3317372 764
21 3286906 730
22 3256023 816
23 3226663 864
24 3196376 864
25 3164819 631
26 3133947 694
27 3104285 710
28 3075179 857
29 3044682 654
30 3014160 632
31 2984239 831
32 2952620 677
33 2923479 735
34 2892933 748
35 2862048 696
36 2832646 750
37 2801064 658
38 2771589 710
39 2741755 866
40 2710798 744
41 2681058 798
42 2649771 746
43 2619600 691
44 2589994 828
45 2559660 853
46 2525585 656
47 2496542 749
48 2465346 725
49 2435504 744
50 2405717 773
51 2374224 707
52 2344949 728
53 2314986 705
54 2283449 659
55 2253280 742
56 2223695 780
57 2193681 727
58 2162992 726
59 2133163 777
60 2102376 744
61 2072237 756
62 2041893 717
63 2012845 733
64 1982863 764
65 1953002 764
66 1922594 784
67 1892119 788
68 1861118 792
69 1830808 800
70 1799940 778
71 1770098 790
72 1739678 784
73 1709698 781
74 1679500 779
75 1649295 839
76 1618878 793
77 1588547 833
78 1558487 833
79 1527973 840
80 1497506 827
81 1467218 828
82 1437152 818
83 1406770 825
84 1376717 826
85 1346140 827
86 1315821 832
87 1285721 838
88 1255677 842
89 1225466 840
90 1195369 854
91 1165199 856
92 1134834 858
93 1104267 837
94 1073990 849
95 1043902 853
96 1013714 856
97 983152 845
98 952698 837
99 922297 847
100 891830 846
101 861748 848
102 831691 841
103 801019 849
104 770919 850
105 740895 851
106 710827 862
107 680498 865
108 650238 866
109 619852 858
110 589471 861
111 559065 857
112 528958 860
113 498627 864
114 468282 862
115 438054 866
116 407742 866
117 377389 865
118 347079 865
119 316807 866
120 286494 866
121 256484 866
122 228794 865
123 203608 866
124 180798 866
125 160209 866
126 141663 866
127 124957 866
128 109970 866
129 96552 866
130 84609 866
131 73966 866
132 64557 866
133 56258 866
134 48945 866
135 42493 866
136 36816 866
137 31832 866
138 27465 866
139 23659 865
140 20337 865
141 17441 865
142 14905 864
143 12705 860
144 10804 862
145 9143 862
146 7707 860
147 6479 858
148 5410 855
149 4496 850
150 3682 841
151 2960 829
152 2393 821
153 1828 808
154 1375 797
155 1091 797
156 807 787
157 331 756
158 245 761
159 178 775
160 129 783
161 90 791
162 65 805
163 48 814
164 35 823
165 25 829
166 17 841
167 12 843
168 8 848
169 5 852
170 3 854
171 1 856
172 0 859
173 0 860
174 0 862
175 0 863
176 0 864
177 0 865
178 0 865
179 0 865
180 0 866
181 0 866
