Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 688466 1
3 1025098 5
4 1353092 10
5 1667786 17
6 1983569 21
7 2293547 25
8 2583776 34
9 2806716 47
10 3052691 69
11 3319882 64
12 3508776 92
13 3484184 493
14 3451062 463
15 3418710 436
16 3388229 414
17 3358660 423
18 3332925 519
19 3305595 503
20 3271453 500
21 3242956 532
22 3211929 503
23 3184515 691
24 3146688 506
25 3121061 536
26 3087194 523
27 3048316 467
28 3024548 521
29 2988193 491
30 2954598 478
31 2930076 550
32 2897708 519
33 2863808 495
34 2839820 558
35 2805566 500
36 2778818 570
37 2749888 558
38 2720240 579
39 2687226 558
40 2658275 548
41 2627230 582
42 2598374 580
43 2568499 598
44 2536514 617
45 2508181 635
46 2477616 628
47 2449248 580
48 2420536 684
49 2388657 646
50 2358517 629
51 2328456 640
52 2297896 680
53 2268590 579
54 2237159 622
55 2207716 618
56 2179377 617
57 2150629 633
58 2119832 649
59 2090186 681
60 2060249 676
61 2031000 683
62 2001415 692
63 1970876 758
64 1940214 773
65 1910070 763
66 1879670 765
67 1849051 781
68 1819384 769
69 1789203 806
70 1759045 804
71 1729288 807
72 1699132 803
73 1669197 829
74 1639110 824
75 1608461 835
76 1577843 779
77 1547722 788
78 1517190 810
79 1487395 817
80 1457343 821
81 1427131 810
82 1397214 811
83 1367020 852
84 1336754 841
85 1306265 836
86 1276123 841
87 1245852 857
88 1215049 838
89 1185230 847
90 1154910 860
91 1124545 858
92 1094238 846
93 1063799 848
94 1033829 863
95 1003465 854
96 973248 864
97 942898 856
98 912606 863
99 882408 866
100 852008 864
101 821698 864
102 791400 860
103 761029 862
104 730745 862
105 700471 857
106 670078 859
107 639794 856
108 609488 860
109 579133 863
110 548867 864
111 518638 862
112 488349 866
113 458004 865
114 427694 865
115 397383 865
116 367101 866
117 336788 866
118 306477 866
119 276166 866
120 246743 866
121 219900 866
122 195571 866
123 173581 866
124 153692 866
125 135767 866
126 119656 866
127 105228 866
128 92294 866
129 80778 866
130 70536 866
131 61425 866
132 53330 866
133 46192 866
134 39885 866
135 34366 866
136 29510 866
137 25267 865
138 21566 864
139 18357 863
140 15573 862
141 13153 862
142 11068 862
143 9285 861
144 7762 862
145 6427 856
146 5291 852
147 4332 844
148 3530 842
149 2769 829
150 2177 822
151 1591 799
152 1027 770
153 690 763
154 309 738
155 227 758
156 165 773
157 119 782
158 86 795
159 60 804
160 41 813
161 27 820
162 15 829
163 5 836
164 1 838
165 0 841
166 0 845
167 0 850
168 0 854
169 0 859
170 0 859
171 0 860
172 0 862
173 0 863
174 0 863
175 0 863
176 0 864
177 0 864
178 0 865
179 0 866
