Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 687109 2
3 1030477 2
4 1373845 2
5 1703165 5
6 2017793 9
7 2297809 37
8 2578266 43
9 2819988 61
10 3063044 62
11 3238306 84
12 3344940 97
13 3544057 138
14 3539308 743
15 3506135 546
16 3478607 624
17 3449170 778
18 3418946 864
19 3388670 855
20 3358035 812
21 3327431 712
22 3297758 857
23 3267098 761
24 3236508 768
25 3206850 866
26 3176439 865
27 3146008 864
28 3115916 866
29 3083575 669
30 3051635 587
31 3024779 659
32 2993035 612
33 2964094 780
34 2933602 721
35 2902322 685
36 2872873 805
37 2841881 719
38 2812780 866
39 2781158 719
40 2749729 672
41 2720857 720
42 2689804 665
43 2659338 687
44 2628254 727
45 2599125 781
46 2569604 781
47 2539165 769
48 2507591 765
49 2477880 662
50 2445571 656
51 2414829 713
52 2386676 745
53 2355506 736
54 2324911 720
55 2295120 730
56 2264512 730
57 2234252 748
58 2204242 741
59 2173644 710
60 2143958 781
61 2113797 787
62 2084229 792
63 2053228 781
64 2023033 773
65 1991561 774
66 1962368 810
67 1931756 745
68 1900887 793
69 1869275 720
70 1838666 744
71 1809440 753
72 1779941 777
73 1749567 778
74 1719619 824
75 1689164 797
76 1658131 788
77 1628668 822
78 1598515 823
79 1568717 827
80 1538514 821
81 1508493 819
82 1478689 825
83 1448418 857
84 1418050 856
85 1387775 826
86 1357349 837
87 1327204 857
88 1296926 861
89 1266585 860
90 1235958 823
91 1205746 834
92 1175384 833
93 1144923 843
94 1114737 846
95 1084436 842
96 1054220 844
97 1024041 857
98 993983 855
99 963727 852
100 933324 847
101 903058 847
102 872788 865
103 842517 866
104 812173 865
105 781865 865
106 751579 866
107 721195 863
108 690935 865
109 660577 858
110 630119 861
111 599730 858
112 569557 860
113 539221 859
114 508917 860
115 478645 862
116 448408 864
117 418097 864
118 387788 864
119 357520 866
120 327209 866
121 296897 866
122 266735 866
123 238658 866
124 213153 866
125 190036 866
126 169110 866
127 150191 866
128 133098 866
129 117702 866
130 103874 866
131 91477 866
132 80427 866
133 70555 866
134 61741 866
135 53885 866
136 46908 866
137 40726 866
138 35249 866
139 30421 866
140 26195 866
141 22473 865
142 19260 865
143 16455 864
144 14039 864
145 11964 864
146 10159 860
147 8623 859
148 7273 855
149 6137 854
150 5121 846
151 4272 842
152 3524 836
153 2841 823
154 2318 822
155 1838 817
156 1437 813
157 1024 798
158 771 793
159 325 760
160 257 772
161 198 779
162 153 795
163 120 806
164 91 816
165 67 825
166 47 832
167 31 837
168 20 843
169 13 847
170 7 849
171 3 852
172 0 853
173 0 858
174 0 860
175 0 861
176 0 864
177 0 865
178 0 866
179 0 866
