Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 688466 1
3 1026837 4
4 1358105 8
5 1677752 12
6 1959201 27
7 2272137 27
8 2547409 34
9 2780192 59
10 3039184 59
11 3172619 88
12 3429724 82
13 3500038 443
14 3464464 419
15 3437888 484
16 3414096 631
17 3381902 521
18 3354066 519
19 3315236 488
20 3283124 484
21 3255233 496
22 3228005 482
23 3190776 485
24 3167189 470
25 3136631 486
26 3102028 505
27 3070170 506
28 3038031 502
29 3012960 567
30 2979104 538
31 2946940 527
32 2914948 514
33 2885382 554
34 2853976 562
35 2823444 543
36 2781297 511
37 2766302 540
38 2731339 557
39 2698885 532
40 2670687 578
41 2644454 593
42 2614462 644
43 2588986 625
44 2555842 620
45 2520786 605
46 2493933 625
47 2465432 612
48 2439963 629
49 2408945 681
50 2378879 681
51 2349937 702
52 2318059 694
53 2288018 691
54 2259167 690
55 2229996 702
56 2199650 715
57 2170029 690
58 2139768 652
59 2109953 659
60 2081217 742
61 2050700 673
62 2021072 806
63 1991144 811
64 1960808 814
65 1930670 814
66 1900619 806
67 1870296 810
68 1839581 799
69 1809624 772
70 1779422 786
71 1748644 769
72 1718755 785
73 1688382 795
74 1658262 837
75 1628018 848
76 1597018 794
77 1566588 808
78 1535897 774
79 1505421 788
80 1475368 787
81 1445954 834
82 1415643 804
83 1385482 831
84 1354918 835
85 1324903 831
86 1295000 822
87 1264319 821
88 1234184 824
89 1204059 849
90 1173643 847
91 1143210 839
92 1113075 846
93 1082908 847
94 1052682 854
95 1022453 853
96 992072 853
97 961931 855
98 931688 866
99 901294 854
100 870990 857
101 840716 865
102 810405 865
103 780067 864
104 749788 865
105 719503 866
106 689191 866
107 658880 866
108 628566 866
109 598241 865
110 567919 865
111 537608 865
112 507318 866
113 476942 864
114 446645 865
115 416358 864
116 386060 865
117 355759 866
118 325446 866
119 295135 866
120 264856 866
121 236361 866
122 210457 866
123 186964 866
124 165725 866
125 146587 866
126 129332 866
127 113836 866
128 99923 866
129 87459 866
130 76337 866
131 66476 866
132 57729 866
133 50005 866
134 43235 866
135 37277 866
136 32046 866
137 27463 866
138 23475 866
139 20011 866
140 17021 866
141 14411 864
142 12158 863
143 10235 864
144 8532 857
145 7116 853
146 5938 850
147 4912 849
148 4025 840
149 3296 836
150 2664 827
151 2161 823
152 1636 810
153 1227 806
154 739 779
155 342 760
156 260 772
157 200 784
158 151 798
159 111 807
160 79 810
161 53 818
162 34 825
163 21 830
164 12 835
165 7 837
166 3 841
167 1 845
168 0 849
169 0 853
170 0 858
171 0 861
172 0 862
173 0 862
174 0 863
175 0 863
176 0 863
177 0 863
178 0 863
179 0 864
180 0 864
181 0 864
182 0 866
183 0 866
