Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 687118 2
3 1024229 5
4 1359525 7
5 1678538 12
6 1984970 20
7 2290367 23
8 2511048 45
9 2713013 62
10 2947089 73
11 3210912 73
12 3390149 90
13 3504926 639
14 3474592 646
15 3444923 671
16 3413921 687
17 3382489 647
18 3354146 784
19 3321495 596
20 3293933 845
21 3263654 861
22 3233201 858
23 3203059 866
24 3171799 801
25 3142394 796
26 3111899 849
27 3081672 809
28 3051488 862
29 3021186 866
30 2988598 644
31 2960566 866
32 2930244 859
33 2899898 698
34 2867348 683
35 2837915 707
36 2808263 773
37 2778098 767
38 2747687 706
39 2716436 716
40 2686178 654
41 2656630 700
42 2625525 738
43 2595852 766
44 2565755 706
45 2534180 711
46 2503756 643
47 2473186 697
48 2443122 710
49 2413817 799
50 2382413 753
51 2352997 768
52 2320814 732
53 2290338 722
54 2259698 754
55 2230134 751
56 2199123 733
57 2170012 739
58 2138498 737
59 2108935 760
60 2077749 758
61 2048355 760
62 2018542 780
63 1987719 777
64 1957689 782
65 1926991 741
66 1896653 745
67 1865897 766
68 1836205 755
69 1805252 760
70 1775000 776
71 1746212 795
72 1715832 795
73 1686089 781
74 1655897 825
75 1626007 807
76 1595494 805
77 1565375 841
78 1535180 838
79 1505182 840
80 1474970 860
81 1444482 837
82 1414165 829
83 1383934 853
84 1353388 833
85 1323209 850
86 1292851 848
87 1262619 850
88 1232411 839
89 1202121 838
90 1171706 845
91 1141427 850
92 1111261 855
93 1081012 860
94 1050796 863
95 1020488 863
96 990130 861
97 959849 862
98 929523 861
99 899197 861
100 868773 844
101 838509 848
102 807908 847
103 777900 862
104 747419 854
105 717251 858
106 686972 860
107 656513 855
108 626328 860
109 596178 864
110 565919 866
111 535532 864
112 505174 863
113 474913 863
114 444609 864
115 414265 862
116 384026 865
117 353735 866
118 323422 866
119 293109 866
120 262837 866
121 234360 865
122 208603 866
123 185280 866
124 164195 866
125 145196 866
126 128054 866
127 112647 866
128 98830 866
129 86494 866
130 75482 866
131 65705 866
132 57052 866
133 49433 866
134 42757 866
135 36875 866
136 31743 865
137 27256 865
138 23351 866
139 19970 866
140 17023 865
141 14485 865
142 12286 863
143 10399 864
144 8747 858
145 7333 854
146 6109 854
147 5075 851
148 4204 850
149 3438 842
150 2744 826
151 2203 813
152 1716 814
153 1325 808
154 982 803
155 746 806
156 313 777
157 231 791
158 170 801
159 124 804
160 89 810
161 62 819
162 40 823
163 27 828
164 18 838
165 11 842
166 5 845
167 1 847
168 0 852
169 0 857
170 0 859
171 0 859
172 0 862
173 0 863
174 0 863
175 0 864
176 0 864
177 0 865
178 0 865
179 0 866
