Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 688466 1
3 1028883 3
4 1366271 5
5 1697501 8
6 2020428 12
7 2306948 29
8 2521576 41
9 2732930 60
10 2964813 93
11 3106955 404
12 3084064 419
13 3054489 508
14 3023607 477
15 2989941 422
16 2968538 578
17 2933674 464
18 2906916 529
19 2878910 578
20 2848531 549
21 2814616 462
22 2784054 532
23 2752374 546
24 2703588 438
25 2680384 524
26 2657823 545
27 2623797 522
28 2584865 510
29 2554232 552
30 2515052 492
31 2489744 514
32 2460253 531
33 2436472 523
34 2412328 585
35 2375830 557
36 2351495 602
37 2319427 594
38 2291702 597
39 2251433 597
40 2234677 652
41 2198592 591
42 2171992 573
43 2141322 593
44 2108499 581
45 2079421 604
46 2050150 586
47 2022749 628
48 1992687 623
49 1964473 644
50 1934877 665
51 1905076 675
52 1875859 673
53 1847328 699
54 1817050 681
55 1787120 669
56 1757357 747
57 1727290 755
58 1697388 771
59 1667314 726
60 1637266 762
61 1607549 761
62 1577930 780
63 1547464 803
64 1516778 806
65 1486609 808
66 1456407 768
67 1426259 759
68 1395658 777
69 1365612 785
70 1335243 803
71 1304738 809
72 1274325 814
73 1244262 815
74 1213734 824
75 1183556 822
76 1153640 828
77 1123866 829
78 1093595 840
79 1063200 855
80 1032846 848
81 1002550 854
82 972208 856
83 941963 852
84 911736 854
85 881320 854
86 851093 856
87 820851 858
88 790548 861
89 760297 863
90 729902 860
91 699729 864
92 669447 865
93 639136 865
94 608806 864
95 578466 863
96 548158 863
97 517850 863
98 487502 863
99 457197 863
100 426904 863
101 396615 863
102 366345 865
103 336045 866
104 305733 866
105 275421 866
106 245109 866
107 216202 866
108 190127 866
109 166688 866
110 145731 866
111 127029 866
112 110379 866
113 95625 866
114 82644 865
115 71197 866
116 61163 866
117 52379 866
118 44699 866
119 38030 866
120 32242 866
121 27229 866
122 22934 866
123 19253 865
124 16103 865
125 13398 863
126 11127 862
127 9213 862
128 7599 861
129 6236 858
130 5047 842
131 4072 834
132 3149 817
133 2434 805
134 1885 800
135 1384 786
136 1018 781
137 334 722
138 237 739
139 164 757
140 107 770
141 68 781
142 43 798
143 27 817
144 17 829
145 12 839
146 7 848
147 4 853
148 2 857
149 1 857
150 0 858
151 0 859
152 0 861
153 0 862
154 0 863
155 0 863
156 0 864
157 0 864
158 0 865
159 0 865
160 0 865
161 0 865
162 0 865
163 0 866
164 0 866
