Threshold = -1 | Cost = 0 | Clusters = 1
Threshold = 0 | Cost = 0 | Clusters = 1
Threshold = 1 | Cost = 0 | Clusters = 1
Threshold = 2 | Cost = 1 | Clusters = 1
Threshold = 3 | Cost = 2.60441994667053 | Clusters = 1
Threshold = 4 | Cost = 4.60441970825195 | Clusters = 1
Threshold = 5 | Cost = 7.28527975082397 | Clusters = 1
Threshold = 6 | Cost = 12.8507394790649 | Clusters = 1
Threshold = 7 | Cost = 19.6481094360352 | Clusters = 1
Threshold = 8 | Cost = 28.1932506561279 | Clusters = 1
Threshold = 9 | Cost = 39.9730911254883 | Clusters = 1
Threshold = 10 | Cost = 53.3585586547852 | Clusters = 1
Threshold = 11 | Cost = 69.5522537231445 | Clusters = 1
Threshold = 12 | Cost = 88.8204116821289 | Clusters = 1
Threshold = 13 | Cost = 115.345260620117 | Clusters = 1
Threshold = 14 | Cost = 147.137878417969 | Clusters = 1
Threshold = 15 | Cost = 183.972015380859 | Clusters = 1
Threshold = 16 | Cost = 231.932693481445 | Clusters = 1
Threshold = 17 | Cost = 298.862335205078 | Clusters = 1
Threshold = 18 | Cost = 383.050537109375 | Clusters = 1
Threshold = 19 | Cost = 477.495666503906 | Clusters = 1
Threshold = 20 | Cost = 594.872253417969 | Clusters = 1
Threshold = 21 | Cost = 740.340270996094 | Clusters = 1
Threshold = 22 | Cost = 924.909118652344 | Clusters = 1
Threshold = 23 | Cost = 1152.11218261719 | Clusters = 1
Threshold = 24 | Cost = 1440.10522460938 | Clusters = 1
Threshold = 25 | Cost = 1800.18371582031 | Clusters = 1
Threshold = 26 | Cost = 2228.89624023438 | Clusters = 1
Threshold = 27 | Cost = 2726.63525390625 | Clusters = 1
Threshold = 28 | Cost = 3311.46118164062 | Clusters = 1
Threshold = 29 | Cost = 4005.53051757812 | Clusters = 1
Threshold = 30 | Cost = 4832.99072265625 | Clusters = 1
Threshold = 31 | Cost = 5805.099609375 | Clusters = 1
Threshold = 32 | Cost = 6934.93212890625 | Clusters = 1
Threshold = 33 | Cost = 8253.77734375 | Clusters = 1
Threshold = 34 | Cost = 9823.341796875 | Clusters = 1
Threshold = 35 | Cost = 11675.13671875 | Clusters = 1
Threshold = 36 | Cost = 13856.8779296875 | Clusters = 1
Threshold = 37 | Cost = 16398.076171875 | Clusters = 1
Threshold = 38 | Cost = 19361.0078125 | Clusters = 1
Threshold = 39 | Cost = 22789.982421875 | Clusters = 1
Threshold = 40 | Cost = 26724.71484375 | Clusters = 1
Threshold = 41 | Cost = 31194.896484375 | Clusters = 1
Threshold = 42 | Cost = 36313.16015625 | Clusters = 1
Threshold = 43 | Cost = 42178.79296875 | Clusters = 1
Threshold = 44 | Cost = 48894.76953125 | Clusters = 1
Threshold = 45 | Cost = 56565.390625 | Clusters = 1
Threshold = 46 | Cost = 65230.7578125 | Clusters = 1
