Threshold = -1 | Cost = 0 | Clusters = 1
Threshold = 0 | Cost = 0 | Clusters = 1
Threshold = 1 | Cost = 0 | Clusters = 1
Threshold = 2 | Cost = 1 | Clusters = 1
Threshold = 3 | Cost = 2 | Clusters = 1
Threshold = 4 | Cost = 3.80866003036499 | Clusters = 1
Threshold = 5 | Cost = 5.80866003036499 | Clusters = 1
Threshold = 6 | Cost = 7.80866003036499 | Clusters = 1
Threshold = 7 | Cost = 9.80866050720215 | Clusters = 1
Threshold = 8 | Cost = 12.0409202575684 | Clusters = 1
Threshold = 9 | Cost = 15.9770202636719 | Clusters = 1
Threshold = 10 | Cost = 21.7406196594238 | Clusters = 1
Threshold = 11 | Cost = 27.7406196594238 | Clusters = 1
Threshold = 12 | Cost = 34.7147598266602 | Clusters = 1
Threshold = 13 | Cost = 41.7972183227539 | Clusters = 1
Threshold = 14 | Cost = 50.3950805664062 | Clusters = 1
Threshold = 15 | Cost = 59.3950805664062 | Clusters = 1
Threshold = 16 | Cost = 68.3950805664062 | Clusters = 1
Threshold = 17 | Cost = 77.9099655151367 | Clusters = 1
Threshold = 18 | Cost = 90.4476089477539 | Clusters = 1
Threshold = 19 | Cost = 103.679550170898 | Clusters = 1
Threshold = 20 | Cost = 121.425430297852 | Clusters = 1
Threshold = 21 | Cost = 143.969787597656 | Clusters = 1
Threshold = 22 | Cost = 172.738723754883 | Clusters = 1
Threshold = 23 | Cost = 205.324584960938 | Clusters = 1
Threshold = 24 | Cost = 244.196182250977 | Clusters = 1
Threshold = 25 | Cost = 290.694244384766 | Clusters = 1
Threshold = 26 | Cost = 343.065399169922 | Clusters = 1
Threshold = 27 | Cost = 410.37548828125 | Clusters = 1
Threshold = 28 | Cost = 494.316589355469 | Clusters = 1
Threshold = 29 | Cost = 596.861877441406 | Clusters = 1
Threshold = 30 | Cost = 716.323547363281 | Clusters = 1
Threshold = 31 | Cost = 862.952575683594 | Clusters = 1
Threshold = 32 | Cost = 1037.42260742188 | Clusters = 1
Threshold = 33 | Cost = 1237.72033691406 | Clusters = 1
Threshold = 34 | Cost = 1475.64575195312 | Clusters = 1
Threshold = 35 | Cost = 1763.20983886719 | Clusters = 1
Threshold = 36 | Cost = 2114.73315429688 | Clusters = 1
Threshold = 37 | Cost = 2535.48852539062 | Clusters = 1
Threshold = 38 | Cost = 3019.98706054688 | Clusters = 1
Threshold = 39 | Cost = 3580.98193359375 | Clusters = 1
Threshold = 40 | Cost = 4239.27783203125 | Clusters = 1
Threshold = 41 | Cost = 4996.50048828125 | Clusters = 1
Threshold = 42 | Cost = 5865.8251953125 | Clusters = 1
Threshold = 43 | Cost = 6878.44482421875 | Clusters = 1
Threshold = 44 | Cost = 8041.3310546875 | Clusters = 1
Threshold = 45 | Cost = 9373.6669921875 | Clusters = 1
Threshold = 46 | Cost = 10889.7060546875 | Clusters = 1
