Threshold = -1 | Cost = 0 | Clusters = 1
Threshold = 47 | Cost = 40407.6953125 | Clusters = 1
Threshold = 48 | Cost = 46515.6640625 | Clusters = 1
Threshold = 49 | Cost = 53405.95703125 | Clusters = 1
Threshold = 50 | Cost = 61152.5625 | Clusters = 1
Threshold = 51 | Cost = 69897.0546875 | Clusters = 1
Threshold = 52 | Cost = 79748.1484375 | Clusters = 1
Threshold = 53 | Cost = 90795.015625 | Clusters = 1
Threshold = 54 | Cost = 103110.3125 | Clusters = 1
Threshold = 55 | Cost = 116853.453125 | Clusters = 1
Threshold = 56 | Cost = 132113.875 | Clusters = 1
Threshold = 57 | Cost = 149106.609375 | Clusters = 1
Threshold = 58 | Cost = 167978.796875 | Clusters = 1
Threshold = 59 | Cost = 188941.65625 | Clusters = 1
Threshold = 60 | Cost = 212122.9375 | Clusters = 1
Threshold = 61 | Cost = 237635.4375 | Clusters = 1
Threshold = 62 | Cost = 265694.71875 | Clusters = 1
Threshold = 63 | Cost = 296453.125 | Clusters = 1
Threshold = 64 | Cost = 330100.25 | Clusters = 1
Threshold = 65 | Cost = 366799.125 | Clusters = 1
Threshold = 66 | Cost = 406805.8125 | Clusters = 1
Threshold = 67 | Cost = 450379.84375 | Clusters = 1
Threshold = 68 | Cost = 497688.625 | Clusters = 1
Threshold = 69 | Cost = 548894.6875 | Clusters = 1
Threshold = 70 | Cost = 604204.1875 | Clusters = 1
Threshold = 71 | Cost = 663906.875 | Clusters = 1
Threshold = 72 | Cost = 728248.4375 | Clusters = 1
Threshold = 73 | Cost = 797334.125 | Clusters = 1
Threshold = 74 | Cost = 871375.9375 | Clusters = 1
Threshold = 75 | Cost = 950727.5625 | Clusters = 1
Threshold = 76 | Cost = 1035643.6875 | Clusters = 1
Threshold = 77 | Cost = 1126180.375 | Clusters = 1
Threshold = 78 | Cost = 1222709.375 | Clusters = 1
Threshold = 79 | Cost = 1325462.375 | Clusters = 1
Threshold = 80 | Cost = 1411420.125 | Clusters = 5
Threshold = 81 | Cost = 1481806.375 | Clusters = 8
Threshold = 82 | Cost = 1589071.625 | Clusters = 9
Threshold = 83 | Cost = 1675776 | Clusters = 13
Threshold = 84 | Cost = 1764815.5 | Clusters = 17
Threshold = 85 | Cost = 1826022.5 | Clusters = 24
Threshold = 86 | Cost = 1886261.125 | Clusters = 33
Threshold = 87 | Cost = 1959008.875 | Clusters = 47
Threshold = 88 | Cost = 1983764.5 | Clusters = 56
Threshold = 89 | Cost = 1965420.25 | Clusters = 71
Threshold = 90 | Cost = 1994364.625 | Clusters = 97
Threshold = 91 | Cost = 2053359.125 | Clusters = 89
Threshold = 92 | Cost = 2027639.5 | Clusters = 110
Threshold = 93 | Cost = 2099247 | Clusters = 116
Threshold = 94 | Cost = 2054179.75 | Clusters = 155
Threshold = 95 | Cost = 2025028 | Clusters = 170
Threshold = 96 | Cost = 2010813.25 | Clusters = 180
Threshold = 97 | Cost = 1781701.25 | Clusters = 254
Threshold = 98 | Cost = 1724814.125 | Clusters = 574
Threshold = 99 | Cost = 1585484.75 | Clusters = 478
Threshold = 100 | Cost = 1472173.375 | Clusters = 535
Threshold = 101 | Cost = 1336921.5 | Clusters = 534
Threshold = 102 | Cost = 1233519.375 | Clusters = 590
Threshold = 103 | Cost = 1113232.125 | Clusters = 551
Threshold = 104 | Cost = 1027135.375 | Clusters = 577
Threshold = 105 | Cost = 920410.75 | Clusters = 564
Threshold = 106 | Cost = 846772.6875 | Clusters = 626
Threshold = 107 | Cost = 779407.3125 | Clusters = 621
Threshold = 108 | Cost = 707641.3125 | Clusters = 629
Threshold = 109 | Cost = 647102.4375 | Clusters = 649
Threshold = 110 | Cost = 596288.1875 | Clusters = 652
Threshold = 111 | Cost = 548009.25 | Clusters = 673
Threshold = 112 | Cost = 495936.5625 | Clusters = 705
Threshold = 113 | Cost = 453115.4375 | Clusters = 730
Threshold = 114 | Cost = 408311.4375 | Clusters = 727
Threshold = 115 | Cost = 367881.1875 | Clusters = 751
Threshold = 116 | Cost = 334305.59375 | Clusters = 771
Threshold = 117 | Cost = 297814.59375 | Clusters = 765
Threshold = 118 | Cost = 265917.3125 | Clusters = 783
Threshold = 119 | Cost = 239255.28125 | Clusters = 781
Threshold = 120 | Cost = 212456.765625 | Clusters = 796
Threshold = 121 | Cost = 189647.015625 | Clusters = 791
Threshold = 122 | Cost = 168405.53125 | Clusters = 830
Threshold = 123 | Cost = 149013.4375 | Clusters = 828
Threshold = 124 | Cost = 131697.296875 | Clusters = 836
Threshold = 125 | Cost = 115865.3828125 | Clusters = 854
Threshold = 126 | Cost = 101738.09375 | Clusters = 861
Threshold = 127 | Cost = 88939.3984375 | Clusters = 853
Threshold = 128 | Cost = 77691.390625 | Clusters = 862
Threshold = 129 | Cost = 67703.765625 | Clusters = 866
Threshold = 130 | Cost = 58745.31640625 | Clusters = 862
Threshold = 131 | Cost = 50884.19140625 | Clusters = 866
Threshold = 132 | Cost = 43912.390625 | Clusters = 866
Threshold = 133 | Cost = 37779.42578125 | Clusters = 866
Threshold = 134 | Cost = 32433.458984375 | Clusters = 865
Threshold = 135 | Cost = 27805.67578125 | Clusters = 866
Threshold = 136 | Cost = 23812.05078125 | Clusters = 866
Threshold = 137 | Cost = 20332.009765625 | Clusters = 864
Threshold = 138 | Cost = 17313.474609375 | Clusters = 863
Threshold = 139 | Cost = 14696.1328125 | Clusters = 862
Threshold = 140 | Cost = 12421.7373046875 | Clusters = 861
Threshold = 141 | Cost = 10493.0810546875 | Clusters = 858
Threshold = 142 | Cost = 8839.005859375 | Clusters = 856
Threshold = 143 | Cost = 7421.78759765625 | Clusters = 855
Threshold = 144 | Cost = 6190.0908203125 | Clusters = 854
Threshold = 145 | Cost = 5128.0048828125 | Clusters = 847
Threshold = 146 | Cost = 4239.1318359375 | Clusters = 841
Threshold = 147 | Cost = 3508.14208984375 | Clusters = 846
Threshold = 148 | Cost = 2840.8212890625 | Clusters = 836
Threshold = 149 | Cost = 2301.96459960938 | Clusters = 829
Threshold = 150 | Cost = 1869.84252929688 | Clusters = 828
Threshold = 151 | Cost = 1447.37182617188 | Clusters = 818
Threshold = 152 | Cost = 1082.88830566406 | Clusters = 808
Threshold = 153 | Cost = 683.06005859375 | Clusters = 783
Threshold = 154 | Cost = 324.646423339844 | Clusters = 768
Threshold = 155 | Cost = 244.386474609375 | Clusters = 777
Threshold = 156 | Cost = 182.400207519531 | Clusters = 797
Threshold = 157 | Cost = 136.777465820312 | Clusters = 803
Threshold = 158 | Cost = 99.349853515625 | Clusters = 815
Threshold = 159 | Cost = 69.7142868041992 | Clusters = 820
Threshold = 160 | Cost = 47.0620422363281 | Clusters = 829
Threshold = 161 | Cost = 30.8613815307617 | Clusters = 837
Threshold = 162 | Cost = 18.0353088378906 | Clusters = 845
Threshold = 163 | Cost = 9.74905014038086 | Clusters = 849
Threshold = 164 | Cost = 4.6414794921875 | Clusters = 853
Threshold = 165 | Cost = 1.02250993251801 | Clusters = 854
Threshold = 166 | Cost = 0 | Clusters = 856
Threshold = 167 | Cost = 0 | Clusters = 857
Threshold = 168 | Cost = 0 | Clusters = 858
Threshold = 169 | Cost = 0 | Clusters = 860
Threshold = 170 | Cost = 0 | Clusters = 860
Threshold = 171 | Cost = 0 | Clusters = 861
Threshold = 172 | Cost = 0 | Clusters = 862
Threshold = 173 | Cost = 0 | Clusters = 863
Threshold = 174 | Cost = 0 | Clusters = 863
Threshold = 175 | Cost = 0 | Clusters = 863
Threshold = 176 | Cost = 0 | Clusters = 864
Threshold = 177 | Cost = 0 | Clusters = 865
Threshold = 178 | Cost = 0 | Clusters = 865
Threshold = 179 | Cost = 0 | Clusters = 865
Threshold = 180 | Cost = 0 | Clusters = 865
Threshold = 181 | Cost = 0 | Clusters = 865
Threshold = 182 | Cost = 0 | Clusters = 866
Threshold = 183 | Cost = 0 | Clusters = 866
