Threshold = -1 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 0
Threshold = 0 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 0
Threshold = 1 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 17985.05859375
Threshold = 2 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 37090.23828125
Threshold = 3 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 56823.53125
Threshold = 4 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 76955.546875
Threshold = 5 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 97372.4609375
Threshold = 6 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 117971.1640625
Threshold = 7 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 138655.359375
Threshold = 8 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 159397.171875
Threshold = 9 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 180161.171875
Threshold = 10 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 200943.046875
Threshold = 11 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 221758.0625
Threshold = 12 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 242600.203125
Threshold = 13 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 263484.84375
Threshold = 14 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 284396.03125
Threshold = 15 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 305332.78125
Threshold = 16 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 326291.65625
Threshold = 17 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 347273.21875
Threshold = 18 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 368273.84375
Threshold = 19 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 389285.90625
Threshold = 20 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 410303.25
Threshold = 21 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 431336.59375
Threshold = 22 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 452387.3125
Threshold = 23 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 473448.40625
Threshold = 24 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 494519.3125
Threshold = 25 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 515605.09375
Threshold = 26 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 536718.0625
Threshold = 27 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 557837.25
Threshold = 28 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 578961.5625
Threshold = 29 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 600099.1875
Threshold = 30 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 621243.5625
Threshold = 31 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 642394.125
Threshold = 32 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 663551.625
Threshold = 33 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 684711.5625
Threshold = 34 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 705877.6875
Threshold = 35 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 727043.8125
Threshold = 36 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 748215.5625
Threshold = 37 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 769395.75
Threshold = 38 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 790580.8125
Threshold = 39 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 811767.9375
Threshold = 40 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 832958.9375
Threshold = 41 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 854157.0625
Threshold = 42 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 875371.625
Threshold = 43 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 896590.25
Threshold = 44 | F-measure = 0.2586207 | clusters = 3 | common = 99 | cost = 916349.625
Threshold = 45 | F-measure = 0.2596593 | clusters = 1 | common = 100 | cost = 939029.6875
