Threshold = -1 | Cost = 0 | Clusters = 1
Threshold = 47 | Cost = 53559.73828125 | Clusters = 1
Threshold = 48 | Cost = 61432.1796875 | Clusters = 1
Threshold = 49 | Cost = 70302 | Clusters = 1
Threshold = 50 | Cost = 80246.5703125 | Clusters = 1
Threshold = 51 | Cost = 91365.7578125 | Clusters = 1
Threshold = 52 | Cost = 103755.28125 | Clusters = 1
Threshold = 53 | Cost = 117536.2265625 | Clusters = 1
Threshold = 54 | Cost = 132843.734375 | Clusters = 1
Threshold = 55 | Cost = 149859.0625 | Clusters = 1
Threshold = 56 | Cost = 168746.28125 | Clusters = 1
Threshold = 57 | Cost = 189600.21875 | Clusters = 1
Threshold = 58 | Cost = 212544.34375 | Clusters = 1
Threshold = 59 | Cost = 237787.625 | Clusters = 1
Threshold = 60 | Cost = 265538.0625 | Clusters = 1
Threshold = 61 | Cost = 295942.875 | Clusters = 1
Threshold = 62 | Cost = 329127.59375 | Clusters = 1
Threshold = 63 | Cost = 365399.46875 | Clusters = 1
Threshold = 64 | Cost = 404916.1875 | Clusters = 1
Threshold = 65 | Cost = 447848.46875 | Clusters = 1
Threshold = 66 | Cost = 494378.71875 | Clusters = 1
Threshold = 67 | Cost = 544829.6875 | Clusters = 1
Threshold = 68 | Cost = 599364.25 | Clusters = 1
Threshold = 69 | Cost = 658238.0625 | Clusters = 1
Threshold = 70 | Cost = 721647.25 | Clusters = 1
Threshold = 71 | Cost = 789843.5625 | Clusters = 1
Threshold = 72 | Cost = 863057.4375 | Clusters = 1
Threshold = 73 | Cost = 941371.875 | Clusters = 1
Threshold = 74 | Cost = 1024982.75 | Clusters = 1
Threshold = 75 | Cost = 1114273.875 | Clusters = 1
Threshold = 76 | Cost = 1209309.375 | Clusters = 1
Threshold = 77 | Cost = 1300013 | Clusters = 2
Threshold = 78 | Cost = 1406505.125 | Clusters = 2
Threshold = 79 | Cost = 1508992 | Clusters = 3
Threshold = 80 | Cost = 1608295.25 | Clusters = 5
Threshold = 81 | Cost = 1721232.875 | Clusters = 6
Threshold = 82 | Cost = 1848160.875 | Clusters = 10
Threshold = 83 | Cost = 1885419.875 | Clusters = 17
Threshold = 84 | Cost = 1969809 | Clusters = 21
Threshold = 85 | Cost = 2068950.125 | Clusters = 24
Threshold = 86 | Cost = 2097340.25 | Clusters = 41
Threshold = 87 | Cost = 2161438.25 | Clusters = 53
Threshold = 88 | Cost = 2184551.5 | Clusters = 68
Threshold = 89 | Cost = 2102534.5 | Clusters = 90
Threshold = 90 | Cost = 2201435.75 | Clusters = 93
Threshold = 91 | Cost = 2189888 | Clusters = 112
Threshold = 92 | Cost = 2188656 | Clusters = 119
Threshold = 93 | Cost = 2221734.75 | Clusters = 172
Threshold = 94 | Cost = 2128010.5 | Clusters = 178
Threshold = 95 | Cost = 2016116.125 | Clusters = 534
Threshold = 96 | Cost = 1854748.875 | Clusters = 521
Threshold = 97 | Cost = 1712901 | Clusters = 499
Threshold = 98 | Cost = 1561818 | Clusters = 466
Threshold = 99 | Cost = 1451406 | Clusters = 484
Threshold = 100 | Cost = 1326114.375 | Clusters = 511
Threshold = 101 | Cost = 1254570.25 | Clusters = 574
Threshold = 102 | Cost = 1107977.875 | Clusters = 499
Threshold = 103 | Cost = 1025587.5 | Clusters = 533
Threshold = 104 | Cost = 934224.9375 | Clusters = 559
Threshold = 105 | Cost = 844886.375 | Clusters = 536
Threshold = 106 | Cost = 797496.3125 | Clusters = 562
Threshold = 107 | Cost = 721429.4375 | Clusters = 563
Threshold = 108 | Cost = 671788.875 | Clusters = 571
Threshold = 109 | Cost = 606039.875 | Clusters = 594
Threshold = 110 | Cost = 560123 | Clusters = 666
Threshold = 111 | Cost = 510384.8125 | Clusters = 652
Threshold = 112 | Cost = 463631.25 | Clusters = 700
Threshold = 113 | Cost = 420564.09375 | Clusters = 687
Threshold = 114 | Cost = 377950.375 | Clusters = 699
Threshold = 115 | Cost = 340213.40625 | Clusters = 722
Threshold = 116 | Cost = 305980.25 | Clusters = 737
Threshold = 117 | Cost = 275054.8125 | Clusters = 760
Threshold = 118 | Cost = 246910.984375 | Clusters = 793
Threshold = 119 | Cost = 220143.421875 | Clusters = 797
Threshold = 120 | Cost = 196041.375 | Clusters = 798
Threshold = 121 | Cost = 173340.6875 | Clusters = 818
Threshold = 122 | Cost = 154621.921875 | Clusters = 849
Threshold = 123 | Cost = 136406.625 | Clusters = 842
Threshold = 124 | Cost = 120348.75 | Clusters = 850
Threshold = 125 | Cost = 105823.2734375 | Clusters = 850
Threshold = 126 | Cost = 93039.5078125 | Clusters = 855
Threshold = 127 | Cost = 81690.609375 | Clusters = 866
Threshold = 128 | Cost = 71470.7265625 | Clusters = 865
Threshold = 129 | Cost = 62370.0625 | Clusters = 865
Threshold = 130 | Cost = 54330.9921875 | Clusters = 865
Threshold = 131 | Cost = 47236.6171875 | Clusters = 866
Threshold = 132 | Cost = 40897.38671875 | Clusters = 865
Threshold = 133 | Cost = 35358.5546875 | Clusters = 866
Threshold = 134 | Cost = 30459.494140625 | Clusters = 866
Threshold = 135 | Cost = 26165.75390625 | Clusters = 866
Threshold = 136 | Cost = 22428.791015625 | Clusters = 866
Threshold = 137 | Cost = 19174.982421875 | Clusters = 866
Threshold = 138 | Cost = 16352.2880859375 | Clusters = 866
Threshold = 139 | Cost = 13890.55078125 | Clusters = 864
Threshold = 140 | Cost = 11761.70703125 | Clusters = 862
Threshold = 141 | Cost = 9937.8642578125 | Clusters = 862
Threshold = 142 | Cost = 8321.8818359375 | Clusters = 860
Threshold = 143 | Cost = 6973.96533203125 | Clusters = 856
Threshold = 144 | Cost = 5810.68310546875 | Clusters = 848
Threshold = 145 | Cost = 4835.01513671875 | Clusters = 846
Threshold = 146 | Cost = 3997.75610351562 | Clusters = 843
Threshold = 147 | Cost = 3267.94946289062 | Clusters = 831
Threshold = 148 | Cost = 2670.83911132812 | Clusters = 823
Threshold = 149 | Cost = 2087.95776367188 | Clusters = 814
Threshold = 150 | Cost = 1678.83801269531 | Clusters = 813
Threshold = 151 | Cost = 1286.92919921875 | Clusters = 801
Threshold = 152 | Cost = 911.607177734375 | Clusters = 788
Threshold = 153 | Cost = 625.865112304688 | Clusters = 780
Threshold = 154 | Cost = 245.664642333984 | Clusters = 755
Threshold = 155 | Cost = 179.635681152344 | Clusters = 765
Threshold = 156 | Cost = 129.85432434082 | Clusters = 777
Threshold = 157 | Cost = 93.9287338256836 | Clusters = 784
Threshold = 158 | Cost = 66.8036346435547 | Clusters = 794
Threshold = 159 | Cost = 44.5517272949219 | Clusters = 813
Threshold = 160 | Cost = 28.3220386505127 | Clusters = 818
Threshold = 161 | Cost = 18.339038848877 | Clusters = 831
Threshold = 162 | Cost = 11.7401790618896 | Clusters = 839
Threshold = 163 | Cost = 7.11585998535156 | Clusters = 844
Threshold = 164 | Cost = 4.85215997695923 | Clusters = 848
Threshold = 165 | Cost = 2.85215997695923 | Clusters = 851
Threshold = 166 | Cost = 0.956380009651184 | Clusters = 852
Threshold = 167 | Cost = 0 | Clusters = 855
Threshold = 168 | Cost = 0 | Clusters = 858
Threshold = 169 | Cost = 0 | Clusters = 860
Threshold = 170 | Cost = 0 | Clusters = 861
Threshold = 171 | Cost = 0 | Clusters = 862
Threshold = 172 | Cost = 0 | Clusters = 864
Threshold = 173 | Cost = 0 | Clusters = 864
Threshold = 174 | Cost = 0 | Clusters = 865
Threshold = 175 | Cost = 0 | Clusters = 865
Threshold = 176 | Cost = 0 | Clusters = 865
Threshold = 177 | Cost = 0 | Clusters = 866
