Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 3 1
3 8 1
4 15 1
5 24 1
6 37 1
7 58 1
8 85 1
9 119 1
10 159 1
11 206 1
12 265 1
13 344 1
14 446 1
15 576 1
16 736 1
17 926 1
18 1152 1
19 1432 1
20 1775 1
21 2188 1
22 2696 1
23 3311 1
24 4051 1
25 4931 1
26 5976 1
27 7199 1
28 8657 1
29 10405 1
30 12484 1
31 14946 1
32 17817 1
33 21155 1
34 25001 1
35 29458 1
36 34615 1
37 40521 1
38 47264 1
39 54937 1
40 63650 1
41 73561 1
42 84814 1
43 97504 1
44 111816 1
45 127886 1
46 145860 1
47 165865 1
48 188148 1
49 212929 1
50 240445 1
51 270825 1
52 304405 1
53 341390 1
54 381922 1
55 426217 1
56 474604 1
57 527206 1
58 584296 1
59 646062 1
60 712828 1
61 784702 1
62 862017 1
63 944975 1
64 1033844 1
65 1128899 1
66 1230270 1
67 1338201 1
68 1442240 2
69 1552906 3
70 1669421 4
71 1782297 6
72 1903244 8
73 1982108 13
74 1968412 36
75 1988658 48
76 2130717 46
77 2104774 71
78 2187620 82
79 2173982 99
80 2202877 109
81 2142750 317
82 2040477 413
83 1818226 311
84 1712344 435
85 1539506 423
86 1430259 416
87 1294879 460
88 1205778 499
89 1115004 515
90 985987 460
91 907730 528
92 833209 480
93 766578 538
94 710003 531
95 660059 639
96 588235 562
97 534150 553
98 482746 624
99 428658 646
100 392254 679
101 352815 739
102 316124 786
103 282038 821
104 249855 811
105 221557 834
106 195462 845
107 171910 833
108 150986 844
109 132337 848
110 115335 846
111 100425 859
112 87269 858
113 75595 863
114 65358 866
115 56296 865
116 48348 866
117 41376 863
118 35266 865
119 29991 865
120 25451 865
121 21521 865
122 18114 865
123 15197 864
124 12710 862
125 10574 861
126 8738 856
127 7166 848
128 5879 844
129 4777 838
130 3849 831
131 3008 813
132 2319 795
133 1773 786
134 1138 748
135 798 747
136 344 713
137 259 738
138 192 753
139 141 771
140 97 785
141 68 797
142 46 810
143 34 821
144 23 828
145 15 837
146 9 849
147 5 852
148 2 854
149 1 855
150 0 857
151 0 859
152 0 861
153 0 864
154 0 866
155 0 866
