Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 2 1
4 3 1
5 4 1
6 5 1
7 6 1
8 7 1
9 9 1
10 14 1
11 23 1
12 33 1
13 44 1
14 58 1
15 75 1
16 98 1
17 130 1
18 173 1
19 230 1
20 301 1
21 386 1
22 486 1
23 605 1
24 759 1
25 951 1
26 1182 1
27 1467 1
28 1814 1
29 2231 1
30 2715 1
31 3286 1
32 3957 1
33 4752 1
34 5703 1
35 6797 1
36 8063 1
37 9547 1
38 11282 1
39 13289 1
40 15615 1
41 18323 1
42 21482 1
43 25146 1
44 29371 1
45 34219 1
46 39767 1
47 46096 1
48 53313 1
49 61459 1
50 70630 1
51 80969 1
52 92604 1
53 105611 1
54 120185 1
55 136483 1
56 154665 1
57 174927 1
58 197447 1
59 222371 1
60 249945 1
61 280308 1
62 313702 1
63 350343 1
64 390523 1
65 434384 1
66 482125 1
67 533961 1
68 590252 1
69 651156 1
70 716979 1
71 787909 1
72 864147 1
73 945934 1
74 1033496 1
75 1127072 1
76 1226762 1
77 1323201 2
78 1434933 2
79 1553422 2
80 1670021 3
81 1781949 5
82 1901489 7
83 1977974 14
84 2073759 18
85 2139385 24
86 2149741 53
87 2182846 65
88 2275888 61
89 2314433 98
90 2340450 125
91 2227322 179
92 2091367 152
93 1954131 204
94 1826062 298
95 1642932 294
96 1515213 449
97 1383950 413
98 1318744 541
99 1176374 468
100 1072230 525
101 1014067 588
102 900244 551
103 834086 591
104 766720 616
105 699007 599
106 641214 626
107 590640 689
108 535082 674
109 486281 692
110 438231 723
111 396026 737
112 356100 758
113 321425 728
114 287780 787
115 257728 740
116 230091 810
117 203018 803
118 181352 820
119 160081 809
120 141195 835
121 124188 839
122 109413 856
123 95845 854
124 83727 861
125 73051 866
126 63455 864
127 55026 866
128 47517 864
129 41011 866
130 35243 866
131 30172 866
132 25771 866
133 21972 866
134 18678 866
135 15852 866
136 13428 865
137 11346 863
138 9589 861
139 8077 858
140 6733 853
141 5653 851
142 4693 849
143 3876 840
144 3187 839
145 2577 830
146 2046 819
147 1624 814
148 1270 811
149 881 797
150 535 788
151 225 765
152 159 782
153 111 792
154 76 800
155 52 810
156 35 819
157 25 825
158 17 832
159 12 836
160 7 845
161 5 846
162 3 847
163 2 852
164 1 855
165 0 857
166 0 858
167 0 861
168 0 862
169 0 862
170 0 863
171 0 863
172 0 863
173 0 863
174 0 863
175 0 864
176 0 864
177 0 864
178 0 866
179 0 866
