Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 3 1
4 5 1
5 7 1
6 9 1
7 11 1
8 14 1
9 18 1
10 23 1
11 29 1
12 35 1
13 41 1
14 48 1
15 58 1
16 71 1
17 90 1
18 114 1
19 144 1
20 176 1
21 213 1
22 258 1
23 315 1
24 388 1
25 483 1
26 602 1
27 739 1
28 903 1
29 1104 1
30 1332 1
31 1602 1
32 1928 1
33 2322 1
34 2794 1
35 3351 1
36 4020 1
37 4822 1
38 5772 1
39 6878 1
40 8174 1
41 9698 1
42 11447 1
43 13473 1
44 15814 1
45 18491 1
46 21580 1
47 25153 1
48 29286 1
49 34011 1
50 39400 1
51 45546 1
52 52542 1
53 60492 1
54 69518 1
55 79731 1
56 91309 1
57 104258 1
58 118825 1
59 135127 1
60 153306 1
61 173532 1
62 195983 1
63 220815 1
64 248259 1
65 278609 1
66 311995 1
67 348583 1
68 388610 1
69 432320 1
70 479924 1
71 531782 1
72 588034 1
73 648802 1
74 714421 1
75 785136 1
76 861205 1
77 942854 1
78 1030306 1
79 1123693 1
80 1223304 1
81 1319627 2
82 1431424 2
83 1531771 4
84 1645571 5
85 1766005 6
86 1882794 12
87 1945014 17
88 2030908 23
89 2122006 28
90 2089765 66
91 2178883 61
92 2185132 80
93 2235072 86
94 2180036 113
95 2105281 132
96 2105365 175
97 2017552 581
98 1856683 488
99 1712139 473
100 1578104 578
101 1425587 525
102 1330735 531
103 1211019 550
104 1114324 570
105 1021057 573
106 920079 603
107 846134 578
108 763652 628
109 702914 654
110 646059 662
111 588270 659
112 540660 686
113 492641 734
114 443201 687
115 402832 729
116 361861 750
117 327150 790
118 291094 786
119 261580 787
120 232412 796
121 207549 800
122 182800 798
123 162050 820
124 143697 838
125 126462 834
126 111014 841
127 97585 861
128 85251 855
129 74497 861
130 64915 860
131 56431 864
132 48943 865
133 42293 863
134 36539 865
135 31500 866
136 27073 866
137 23235 865
138 19876 864
139 16993 865
140 14479 863
141 12319 861
142 10481 861
143 8852 858
144 7460 855
145 6206 847
146 5170 842
147 4290 832
148 3554 821
149 2943 826
150 2392 819
151 1868 806
152 1298 787
153 969 785
154 708 780
155 308 760
156 239 770
157 187 784
158 141 797
159 107 804
160 81 809
161 59 816
162 43 825
163 29 827
164 18 828
165 8 835
166 2 841
167 0 847
168 0 849
169 0 853
170 0 855
171 0 856
172 0 858
173 0 860
174 0 862
175 0 862
176 0 863
177 0 864
178 0 864
179 0 864
180 0 864
181 0 865
182 0 865
183 0 865
184 0 866
185 0 866
