
currentTclustCluster = c37 | nextThreshold = 41

currentTclustCluster = c38 | nextThreshold = 41

currentTclustCluster = c20 | nextThreshold = 41

currentTclustCluster = c9 | nextThreshold = 41

currentTclustCluster = c10 | nextThreshold = 41

currentTclustCluster = c11 | nextThreshold = 41

currentTclustCluster = c12 | nextThreshold = 41

currentTclustCluster = c5 | nextThreshold = 42

currentTclustCluster = c13 | nextThreshold = 42

currentTclustCluster = c14 | nextThreshold = 42

currentTclustCluster = c35 | nextThreshold = 42

currentTclustCluster = c36 | nextThreshold = 42

currentTclustCluster = c29 | nextThreshold = 42

currentTclustCluster = c30 | nextThreshold = 42

currentTclustCluster = c18 | nextThreshold = 42

currentTclustCluster = c25 | nextThreshold = 42

currentTclustCluster = c26 | nextThreshold = 42

currentTclustCluster = c22 | nextThreshold = 42

currentTclustCluster = c37 | nextThreshold = 42

currentTclustCluster = c38 | nextThreshold = 42

currentTclustCluster = c20 | nextThreshold = 42

currentTclustCluster = c40 | nextThreshold = 42

currentTclustCluster = c10 | nextThreshold = 42

currentTclustCluster = c11 | nextThreshold = 42

