Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 685969 3
3 1022764 6
4 1352547 10
5 1657866 20
6 1953815 28
7 2241192 33
8 2458948 56
9 2715895 64
10 2892688 94
11 3091755 116
12 3269220 112
13 3284829 581
14 3255608 603
15 3224302 597
16 3195964 622
17 3165202 583
18 3135920 593
19 3104346 616
20 3074982 666
21 3045316 866
22 3014866 835
23 2983883 600
24 2953099 673
25 2924069 866
26 2893484 831
27 2863283 854
28 2832337 643
29 2801794 828
30 2771268 782
31 2740873 699
32 2710786 654
33 2679749 686
34 2647476 627
35 2619334 786
36 2586256 620
37 2558960 769
38 2527456 713
39 2498171 730
40 2468087 625
41 2433894 656
42 2407805 662
43 2376496 769
44 2346410 606
45 2312288 639
46 2281840 622
47 2255078 739
48 2218389 664
49 2189561 668
50 2158438 680
51 2130381 737
52 2101676 727
53 2071708 736
54 2037047 709
55 2009648 723
56 1976518 718
57 1947935 723
58 1918446 727
59 1888447 730
60 1858329 723
61 1828415 743
62 1798557 718
63 1768602 772
64 1737978 773
65 1706357 764
66 1678003 749
67 1648788 813
68 1618638 820
69 1587400 782
70 1558474 812
71 1528373 824
72 1497922 823
73 1467676 823
74 1437492 810
75 1407031 817
76 1377000 803
77 1347300 817
78 1317205 858
79 1286463 821
80 1255603 823
81 1225782 829
82 1195647 816
83 1165658 841
84 1135574 861
85 1105194 862
86 1074788 854
87 1044380 849
88 1014263 862
89 984073 865
90 953730 864
91 923334 859
92 892833 848
93 862238 837
94 832381 861
95 801811 837
96 771668 855
97 741478 862
98 710852 852
99 680713 858
100 650513 860
101 620251 862
102 590030 865
103 559645 862
104 529353 864
105 499018 863
106 468710 863
107 438413 863
108 408074 862
109 377828 864
110 347508 864
111 317186 864
112 286910 865
113 256893 865
114 229182 866
115 204083 866
116 181382 866
117 160902 866
118 142485 866
119 125941 866
120 111056 866
121 97699 866
122 85770 866
123 75127 866
124 65660 866
125 57256 866
126 49779 866
127 43181 866
128 37395 866
129 32353 866
130 27968 866
131 24118 866
132 20734 866
133 17767 865
134 15168 864
135 12908 863
136 10954 859
137 9259 857
138 7795 856
139 6563 855
140 5505 852
141 4556 842
142 3798 839
143 3097 838
144 2538 833
145 1979 821
146 1542 810
147 1156 798
148 873 796
149 622 790
150 293 766
151 231 777
152 184 788
153 146 795
154 114 805
155 87 818
156 65 824
157 50 827
158 38 836
159 30 844
160 27 851
161 24 856
162 21 858
163 18 859
164 15 860
165 12 860
166 10 860
167 8 861
168 6 862
169 4 863
170 2 864
171 1 864
172 0 864
173 0 864
174 0 865
175 0 865
176 0 866
177 0 866
