Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 688466 1
3 1032699 1
4 1376932 1
5 1721165 1
6 2015528 139
7 1817943 104
8 1941004 101
9 1935494 144
10 1914801 134
11 1762823 128
12 1835635 155
13 1793401 105
14 1825428 124
15 1799290 156
16 1729953 103
17 1682296 175
18 1652368 145
19 1629026 141
20 1575564 128
21 1575182 134
22 1564301 165
23 1537839 155
24 1521922 168
25 1519957 177
26 1506461 184
27 1497353 232
28 1480177 324
29 1441353 324
30 1422710 340
31 1409701 383
32 1393518 434
33 1380949 507
34 1365812 536
35 1341346 564
36 1317430 614
37 1295240 640
38 1269979 668
39 1248812 698
40 1224807 722
41 1197411 737
42 1172674 749
43 1145052 762
44 1117292 777
45 1089687 794
46 1060788 806
47 1030639 812
48 1000874 823
49 970699 820
50 940630 825
51 910689 833
52 880750 837
53 850632 841
54 820467 844
55 790507 850
56 760420 855
57 730232 855
58 699877 856
59 669596 858
60 639328 859
61 609050 858
62 578694 856
63 548381 857
64 518189 861
65 487933 861
66 457508 859
67 427317 863
68 397047 864
69 366759 866
70 336448 866
71 306138 866
72 275825 866
73 245513 866
74 215201 866
75 184889 866
76 154576 866
77 124863 866
78 99164 866
79 77624 866
80 59770 866
81 45198 866
82 33456 866
83 24172 866
84 16996 866
85 11576 866
86 7601 866
87 4747 860
88 2745 827
89 1048 653
90 167 550
91 43 645
92 4 739
93 0 812
94 0 848
95 0 865
96 0 866
97 0 866
