Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 687670 2
3 1032699 1
4 1363838 6
5 1685032 12
6 2004922 16
7 2327486 18
8 2589551 32
9 2881230 32
10 3130567 54
11 3292808 69
12 3532842 89
13 3693321 89
14 3669886 457
15 3645026 452
16 3616917 382
17 3586075 454
18 3554320 431
19 3526642 525
20 3493592 437
21 3469163 493
22 3444432 694
23 3410468 587
24 3381142 535
25 3348065 520
26 3318194 542
27 3286504 504
28 3259412 573
29 3221323 573
30 3190318 524
31 3162522 545
32 3131504 572
33 3095893 541
34 3072829 614
35 3040303 590
36 3003064 576
37 2970484 556
38 2949497 619
39 2921137 619
40 2893686 623
41 2859447 639
42 2826456 597
43 2794576 597
44 2763452 591
45 2734773 625
46 2706503 631
47 2671107 615
48 2633961 597
49 2607042 579
50 2579548 608
51 2550460 613
52 2528687 675
53 2498037 635
54 2466938 633
55 2436866 657
56 2404786 633
57 2376272 636
58 2345244 659
59 2312852 643
60 2284865 654
61 2255926 642
62 2226262 636
63 2197152 685
64 2167486 663
65 2137096 670
66 2106383 678
67 2076684 689
68 2046462 697
69 2016951 745
70 1986801 741
71 1957037 735
72 1927284 742
73 1896785 751
74 1867171 794
75 1835836 777
76 1804796 769
77 1775026 772
78 1745570 793
79 1715735 802
80 1685326 785
81 1655350 819
82 1625315 813
83 1595256 810
84 1565404 841
85 1535086 832
86 1504756 793
87 1474390 790
88 1444124 783
89 1413602 809
90 1383382 803
91 1353273 824
92 1322974 822
93 1292924 816
94 1262718 828
95 1232811 855
96 1202102 821
97 1171436 823
98 1141422 831
99 1111395 852
100 1081268 837
101 1050974 835
102 1020691 864
103 990319 841
104 960008 836
105 929536 854
106 899331 861
107 868912 852
108 838567 858
109 808213 856
110 778114 853
111 747713 858
112 717549 859
113 687105 859
114 656834 860
115 626519 856
116 596192 859
117 565958 861
118 535628 860
119 505301 860
120 475089 864
121 444807 864
122 414479 864
123 384182 865
124 353890 866
125 323578 866
126 293266 866
127 262969 866
128 234372 866
129 208447 866
130 185011 866
131 163850 866
132 144794 866
133 127696 866
134 112368 866
135 98630 866
136 86427 866
137 75587 866
138 65976 866
139 57459 866
140 49927 866
141 43263 866
142 37396 866
143 32206 866
144 27665 866
145 23741 866
146 20313 866
147 17331 866
148 14732 866
149 12463 865
150 10512 865
151 8817 862
152 7372 859
153 6170 857
154 5096 847
155 4172 838
156 3446 838
157 2715 825
158 2199 822
159 1749 822
160 1284 807
161 764 774
162 370 757
163 264 770
164 180 780
165 119 788
166 73 800
167 42 813
168 21 821
169 9 828
170 3 834
171 2 839
172 1 844
173 0 848
174 0 851
175 0 852
176 0 855
177 0 855
178 0 857
179 0 859
180 0 859
181 0 861
182 0 862
183 0 863
184 0 864
185 0 865
186 0 865
187 0 865
188 0 865
189 0 865
190 0 865
191 0 866
