Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 688466 1
3 1032699 1
4 1376932 1
5 1721165 1
6 2065398 1
7 2404925 2
8 2356150 99
9 2508594 99
10 2614210 125
11 2463203 104
12 2585312 86
13 2541799 80
14 2631616 88
15 2602802 145
16 2639569 131
17 2661876 85
18 2668664 135
19 2617508 128
20 2606412 126
21 2605411 191
22 2562332 227
23 2500149 236
24 2522152 262
25 2482505 260
26 2438789 248
27 2384475 244
28 2390964 256
29 2403831 241
30 2400076 241
31 2380485 335
32 2310751 313
33 2293808 293
34 2293103 337
35 2358334 435
36 2340033 458
37 2266039 435
38 2227064 424
39 2201764 432
40 2175353 423
41 2145584 415
42 2128359 426
43 2120522 458
44 2106410 493
45 2101212 538
46 2095850 557
47 2080975 601
48 2060365 612
49 2070853 638
50 2060460 656
51 2041821 670
52 2033272 697
53 2013435 715
54 1988757 735
55 1962573 750
56 1937131 767
57 1908992 775
58 1884157 784
59 1854646 789
60 1825743 797
61 1796839 813
62 1767861 821
63 1737911 824
64 1708720 829
65 1678866 835
66 1648912 839
67 1619103 846
68 1588810 846
69 1558637 848
70 1528344 848
71 1498050 848
72 1467948 851
73 1437721 852
74 1407449 852
75 1377201 853
76 1347105 857
77 1316911 859
78 1286560 858
79 1256342 860
80 1226037 860
81 1195693 859
82 1165405 860
83 1135152 861
84 1104892 862
85 1074617 863
86 1044150 859
87 1013920 861
88 983739 864
89 953388 863
90 923081 863
91 892804 864
92 862568 866
93 832226 865
94 801860 864
95 771550 864
96 741239 864
97 711007 866
98 680597 863
99 650355 865
100 620072 866
101 589758 866
102 559445 866
103 529101 865
104 498797 865
105 468510 866
106 438162 865
107 407851 865
108 377540 865
109 347262 866
110 316950 866
111 286638 866
112 256326 866
113 226014 866
114 195697 865
115 167308 866
116 142093 866
117 119889 866
118 100485 866
119 83550 866
120 68924 866
121 56328 866
122 45567 866
123 36544 866
124 28985 865
125 22723 866
126 17537 866
127 13339 866
128 9992 866
129 7351 862
130 5267 853
131 3633 836
132 2313 789
133 736 599
134 216 584
135 102 648
136 41 714
137 19 757
138 5 796
139 1 824
140 0 842
141 1 858
142 0 862
143 0 866
