Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 688466 1
3 1032699 1
4 1374364 2
5 1711405 4
6 2027139 11
7 2340958 16
8 2632770 26
9 2922002 35
10 3066652 323
11 3047324 381
12 3005756 382
13 2954870 295
14 2879135 250
15 2897762 335
16 2841652 285
17 2818487 309
18 2788107 281
19 2757956 307
20 2727993 332
21 2700262 371
22 2653359 342
23 2636548 350
24 2626761 384
25 2589824 412
26 2563398 425
27 2518976 390
28 2495694 460
29 2471472 451
30 2449613 420
31 2423766 489
32 2390844 507
33 2358702 488
34 2333099 506
35 2293340 465
36 2279273 506
37 2240803 487
38 2217821 525
39 2182745 506
40 2153504 495
41 2119732 485
42 2094272 525
43 2063618 499
44 2037725 516
45 2010367 536
46 1983656 523
47 1956159 531
48 1926845 546
49 1897895 538
50 1871851 570
51 1846445 599
52 1817287 625
53 1792772 652
54 1765254 685
55 1734839 675
56 1705616 705
57 1674837 726
58 1645246 733
59 1616257 751
60 1586533 776
61 1556492 766
62 1526590 778
63 1496901 778
64 1467258 795
65 1437145 796
66 1407219 808
67 1376692 816
68 1346817 829
69 1316699 836
70 1286840 841
71 1256731 858
72 1226637 865
73 1196061 854
74 1165662 853
75 1135477 860
76 1105165 855
77 1074941 862
78 1044604 859
79 1014257 861
80 983866 858
81 953778 864
82 923433 863
83 893085 862
84 862869 858
85 832532 863
86 802318 866
87 771936 864
88 741675 865
89 711363 865
90 681029 864
91 650761 866
92 620449 866
93 590095 865
94 559760 864
95 529492 865
96 499202 866
97 468890 866
98 438578 866
99 408266 866
100 377954 866
101 347642 866
102 317329 866
103 287017 866
104 256705 866
105 226661 866
106 199111 866
107 174371 866
108 152284 866
109 132587 866
110 115061 866
111 99554 866
112 85852 866
113 73834 866
114 63270 866
115 54028 866
116 45977 866
117 38956 866
118 32843 866
119 27555 866
120 23006 866
121 19142 866
122 15905 866
123 13180 866
124 10874 865
125 8949 864
126 7314 859
127 5906 851
128 4729 839
129 3711 831
130 2821 808
131 1925 762
132 1185 717
133 443 655
134 317 686
135 227 710
136 157 731
137 103 761
138 65 778
139 41 790
140 23 804
141 13 818
142 6 831
143 3 839
144 1 849
145 0 855
146 0 856
147 0 861
148 0 864
149 0 864
150 0 864
151 0 865
152 0 865
153 0 866
