Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 688466 1
3 1028621 3
4 1368538 4
5 1694961 8
6 2006944 16
7 2291422 24
8 2590489 30
9 2897023 32
10 3078564 57
11 3280725 66
12 3495822 86
13 3549952 509
14 3506784 415
15 3483388 463
16 3449733 453
17 3426051 491
18 3390336 445
19 3371731 552
20 3342191 570
21 3309834 482
22 3280962 559
23 3248333 490
24 3218322 533
25 3189862 559
26 3143871 503
27 3126240 609
28 3095182 594
29 3056226 538
30 3016070 518
31 2992704 546
32 2966714 540
33 2932826 525
34 2882648 506
35 2876704 578
36 2845773 601
37 2815148 563
38 2785742 531
39 2754390 589
40 2720986 568
41 2691009 577
42 2658127 564
43 2631922 600
44 2597551 607
45 2567557 609
46 2538047 634
47 2507190 632
48 2480448 621
49 2456281 674
50 2427796 679
51 2400125 706
52 2370939 679
53 2339682 729
54 2308485 683
55 2273218 667
56 2248074 675
57 2218548 690
58 2189347 714
59 2158172 703
60 2128954 736
61 2097520 714
62 2068498 730
63 2040121 743
64 2010823 753
65 1980530 773
66 1950434 742
67 1919324 727
68 1889822 735
69 1859371 740
70 1829287 743
71 1798743 769
72 1768567 755
73 1737407 751
74 1707513 745
75 1677509 755
76 1647526 763
77 1617770 775
78 1588143 771
79 1557334 816
80 1527007 774
81 1496609 787
82 1466069 768
83 1436923 778
84 1406716 794
85 1376729 803
86 1346368 834
87 1316099 829
88 1285952 845
89 1255765 813
90 1225515 818
91 1195104 816
92 1164800 813
93 1134674 829
94 1104410 836
95 1074099 859
96 1043629 845
97 1013507 840
98 983368 844
99 953089 844
100 922797 863
101 892367 859
102 862034 858
103 831789 860
104 801633 866
105 771294 865
106 740967 859
107 710648 864
108 680334 859
109 650076 866
110 619764 866
111 589453 866
112 559127 865
113 528829 866
114 498452 864
115 468132 863
116 437815 862
117 407545 865
118 377268 866
119 346956 866
120 316644 866
121 286331 866
122 256932 866
123 230042 865
124 205596 866
125 183347 866
126 163176 866
127 144953 866
128 128528 866
129 113719 866
130 100386 866
131 88410 866
132 77729 866
133 68218 866
134 59723 866
135 52186 866
136 45486 866
137 39556 866
138 34316 866
139 29676 866
140 25547 865
141 21943 865
142 18787 865
143 16030 863
144 13651 864
145 11579 860
146 9820 858
147 8261 853
148 6959 854
149 5810 850
150 4835 847
151 3923 835
152 3187 826
153 2417 802
154 1872 785
155 1445 782
156 1078 775
157 713 764
158 305 738
159 231 752
160 169 766
161 122 778
162 85 790
163 54 798
164 31 810
165 16 815
166 7 823
167 3 831
168 1 836
169 0 843
170 0 847
171 0 850
172 0 852
173 0 855
174 0 856
175 0 858
176 0 861
177 0 862
178 0 862
179 0 862
180 0 862
181 0 864
182 0 864
183 0 864
184 0 864
185 0 865
186 0 865
187 0 865
188 0 865
189 0 865
190 0 865
191 0 865
192 0 865
193 0 865
194 0 866
195 0 866
