Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 686976 2
3 1030344 2
4 1358686 8
5 1669230 17
6 1978143 22
7 2234552 37
8 2481861 52
9 2720576 64
10 2902848 88
11 3110066 124
12 3251438 114
13 3231386 662
14 3200577 593
15 3170351 567
16 3136304 528
17 3108202 588
18 3075475 577
19 3049553 689
20 3017022 622
21 2987812 668
22 2958093 607
23 2929636 866
24 2898278 702
25 2868205 654
26 2838382 834
27 2808384 863
28 2777800 785
29 2745876 657
30 2716964 754
31 2685705 652
32 2655442 714
33 2625568 686
34 2594700 629
35 2561556 670
36 2530635 678
37 2502139 666
38 2470522 701
39 2441502 694
40 2409638 647
41 2380754 678
42 2350253 688
43 2321523 729
44 2290100 727
45 2258804 690
46 2227374 698
47 2197144 681
48 2167165 730
49 2138600 724
50 2108521 726
51 2078066 707
52 2048021 718
53 2017846 758
54 1987428 757
55 1958161 764
56 1927588 777
57 1897400 806
58 1866817 755
59 1835791 741
60 1805979 779
61 1776006 769
62 1745162 767
63 1715013 773
64 1683969 762
65 1654706 773
66 1624076 763
67 1594156 818
68 1564447 813
69 1534051 795
70 1503673 803
71 1473586 793
72 1443428 792
73 1413256 789
74 1382924 797
75 1352899 793
76 1322474 816
77 1291662 806
78 1261440 820
79 1231118 812
80 1200267 791
81 1170368 799
82 1140105 825
83 1110400 833
84 1079554 829
85 1049453 833
86 1019211 821
87 988893 833
88 958713 819
89 928298 840
90 898142 847
91 867412 810
92 836799 817
93 806864 825
94 776742 835
95 746662 834
96 716269 835
97 686111 838
98 655972 851
99 625914 866
100 595596 862
101 564904 852
102 534718 860
103 504596 858
104 474093 859
105 443964 863
106 413599 861
107 383281 859
108 353016 861
109 322788 865
110 292468 864
111 262218 866
112 233760 866
113 207961 866
114 184619 866
115 163548 866
116 144562 866
117 127495 866
118 112211 866
119 98580 866
120 86415 866
121 75594 866
122 65990 866
123 57483 866
124 49924 866
125 43251 866
126 37395 866
127 32224 866
128 27724 866
129 23793 865
130 20379 866
131 17416 865
132 14853 865
133 12627 864
134 10693 863
135 9055 862
136 7645 860
137 6401 856
138 5370 855
139 4468 845
140 3730 847
141 3067 845
142 2454 834
143 1949 827
144 1513 820
145 1175 813
146 945 812
147 345 764
148 260 776
149 193 789
150 146 802
151 110 812
152 83 823
153 62 825
154 44 829
155 29 834
156 20 837
157 14 841
158 10 846
159 7 850
160 5 854
161 3 856
162 1 857
163 0 858
164 0 859
165 0 861
166 0 864
167 0 865
168 0 865
169 0 865
170 0 865
171 0 865
172 0 865
173 0 865
174 0 866
