Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 688466 1
3 1030744 2
4 1356880 9
5 1669333 15
6 1977981 22
7 2268012 31
8 2548846 42
9 2748592 62
10 2939368 438
11 2910607 468
12 2873112 387
13 2840300 392
14 2818835 450
15 2791154 542
16 2748672 465
17 2725388 491
18 2690778 471
19 2666815 516
20 2633614 510
21 2598594 493
22 2574440 564
23 2540513 556
24 2497962 478
25 2482501 543
26 2451296 514
27 2425740 578
28 2380956 523
29 2365232 628
30 2333148 599
31 2282404 512
32 2255043 533
33 2222226 527
34 2197546 495
35 2169147 544
36 2139129 560
37 2103930 531
38 2074614 497
39 2040208 523
40 2008484 531
41 1985558 559
42 1963061 588
43 1934986 571
44 1906338 620
45 1872875 605
46 1844880 635
47 1819195 637
48 1789929 635
49 1758003 633
50 1728791 659
51 1698885 664
52 1669245 662
53 1640251 662
54 1608566 654
55 1579446 678
56 1550810 708
57 1519947 720
58 1490149 702
59 1461096 717
60 1431428 717
61 1402582 713
62 1372620 782
63 1342273 781
64 1311915 766
65 1282209 779
66 1252682 798
67 1222552 807
68 1192551 797
69 1162336 825
70 1131885 798
71 1101589 810
72 1071560 810
73 1041220 818
74 1010893 833
75 980664 836
76 950064 840
77 919557 843
78 889639 849
79 859451 851
80 829066 850
81 798927 858
82 768730 857
83 738465 857
84 708177 861
85 677838 860
86 647567 862
87 617325 864
88 586976 862
89 556608 861
90 526299 861
91 496030 862
92 465688 862
93 435384 862
94 405090 863
95 374826 865
96 344555 866
97 314234 865
98 283932 866
99 253619 866
100 224105 866
101 197337 866
102 173260 866
103 151761 866
104 132595 866
105 115565 866
106 100464 866
107 87075 866
108 75234 866
109 64773 866
110 55587 866
111 47510 866
112 40451 866
113 34345 866
114 29069 866
115 24516 866
116 20601 866
117 17228 865
118 14352 864
119 11914 864
120 9824 861
121 8084 854
122 6650 848
123 5433 849
124 4441 849
125 3493 836
126 2740 824
127 2075 802
128 1365 766
129 929 746
130 324 700
131 212 723
132 133 737
133 80 756
134 47 770
135 26 781
136 14 800
137 5 812
138 1 819
139 0 827
140 0 839
141 0 845
142 0 851
143 0 856
144 0 862
145 0 864
146 0 864
147 0 864
148 0 864
149 0 864
150 0 864
151 0 864
152 0 864
153 0 864
154 0 864
155 0 864
156 0 866
