Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 688466 1
3 1032699 1
4 854823 20
5 937233 21
6 972618 16
7 1062686 10
8 1121555 15
9 1210075 16
10 1381421 21
11 1478820 24
12 1466774 10
13 1393383 10
14 1608478 3
15 1650794 26
16 1659333 19
17 1692375 19
18 1655450 15
19 1827184 16
20 1865709 27
21 1956296 8
22 1930089 28
23 2049410 9
24 2107153 47
25 2114429 44
26 2067695 42
27 2132152 52
28 2134466 34
29 2139576 30
30 2260782 122
31 2180833 77
32 2294787 117
33 2269533 133
34 2220664 155
35 2143945 134
36 2064825 135
37 2137186 157
38 2101886 152
39 2055708 146
40 2034134 147
41 2090524 143
42 2047716 167
43 2009438 170
44 1920128 163
45 1885569 140
46 1879699 143
47 1865379 136
48 1846881 121
49 1831521 123
50 1838430 136
51 1806794 170
52 1783618 163
53 1785420 176
54 1781859 183
55 1760852 201
56 1752233 227
57 1735411 228
58 1739540 241
59 1716576 266
60 1722990 279
61 1711199 302
62 1691319 330
63 1683928 365
64 1661522 376
65 1645210 408
66 1637674 430
67 1617502 454
68 1598344 480
69 1576901 501
70 1552724 523
71 1528575 533
72 1506900 551
73 1485784 571
74 1458759 585
75 1430797 601
76 1408107 613
77 1381306 621
78 1354151 633
79 1327908 646
80 1300649 658
81 1271906 665
82 1235536 671
83 1207528 675
84 1178667 684
85 1151717 692
86 1117575 696
87 1085279 700
88 1056360 706
89 1033820 728
90 1005768 742
91 982823 758
92 953991 774
93 924872 781
94 895709 792
95 865802 796
96 836318 805
97 807129 817
98 777811 825
99 747631 831
100 717382 831
101 687103 833
102 656999 836
103 627117 843
104 596781 847
105 566857 850
106 537204 865
107 506894 865
108 476580 865
109 446290 866
110 415978 866
111 385667 866
112 355355 866
113 325043 866
114 294731 866
115 264420 866
116 234109 866
117 203796 866
118 173484 866
119 143173 866
120 113240 866
121 86965 865
122 64895 866
123 46761 866
124 32274 866
125 21094 866
126 12821 866
127 7017 865
128 3252 862
129 279 390
130 22 549
131 0 835
132 0 866
