Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 688466 1
3 1032699 1
4 1376932 1
5 1714773 3
6 2057277 3
7 2386412 6
8 2716367 14
9 3052928 10
10 3344102 23
11 3556963 232
12 3538171 226
13 3512927 250
14 3486096 277
15 3363086 238
16 3396556 263
17 3405702 313
18 3366741 290
19 3343094 276
20 3188253 242
21 3199050 311
22 3116110 261
23 3107900 260
24 3124274 323
25 3071080 310
26 2990116 266
27 2944374 268
28 2967620 350
29 2900636 317
30 2895648 333
31 2912740 401
32 2892451 324
33 2864688 382
34 2827595 357
35 2800279 435
36 2765365 346
37 2750395 366
38 2708283 414
39 2688176 419
40 2671348 434
41 2638973 431
42 2610597 421
43 2585905 420
44 2561904 416
45 2542028 405
46 2523030 393
47 2494275 415
48 2482354 451
49 2467238 483
50 2448887 630
51 2421741 608
52 2394716 615
53 2368155 619
54 2340958 646
55 2313831 645
56 2287267 626
57 2258000 637
58 2232500 662
59 2205832 672
60 2176119 681
61 2153031 690
62 2126404 729
63 2097358 740
64 2070383 733
65 2042773 725
66 2016882 742
67 1986232 738
68 1952576 750
69 1925573 760
70 1901131 773
71 1875625 786
72 1848247 797
73 1818573 796
74 1790100 804
75 1761492 805
76 1731307 823
77 1700970 825
78 1672254 820
79 1643619 819
80 1613212 827
81 1582966 829
82 1553511 834
83 1523529 840
84 1493404 841
85 1464264 845
86 1434030 848
87 1403877 850
88 1373688 855
89 1343355 854
90 1312480 849
91 1282237 850
92 1252244 855
93 1222056 850
94 1191786 850
95 1161567 853
96 1131378 852
97 1101045 857
98 1070855 856
99 1040245 855
100 1010485 858
101 980115 857
102 949918 859
103 919394 855
104 889348 859
105 859285 862
106 828870 859
107 798484 859
108 768349 861
109 738142 863
110 707843 863
111 677625 862
112 647249 864
113 616930 864
114 586605 863
115 556374 865
116 526087 866
117 495776 866
118 465463 866
119 435120 865
120 404838 866
121 374526 866
122 344215 866
123 313903 866
124 283591 866
125 254015 866
126 226867 866
127 202044 866
128 179397 866
129 158776 866
130 140109 866
131 123275 866
132 108110 866
133 94488 866
134 82342 866
135 71549 866
136 61965 866
137 53458 866
138 45936 866
139 39332 866
140 33577 866
141 28527 866
142 24094 866
143 20261 866
144 16935 864
145 14088 863
146 11686 861
147 9649 858
148 7852 847
149 6381 841
150 5148 832
151 4131 824
152 3090 792
153 2222 756
154 1443 726
155 473 640
156 332 666
157 210 702
158 124 721
159 71 741
160 46 760
161 29 783
162 15 795
163 7 814
164 2 824
165 1 832
166 0 841
167 0 854
168 0 856
169 0 860
170 0 864
171 0 864
172 0 866
173 0 866
