Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 687109 2
3 1030477 2
4 1363714 6
5 1691069 10
6 2002433 17
7 2286090 26
8 2531680 40
9 2809624 61
10 3028541 85
11 3151056 90
12 3296761 108
13 3488537 120
14 3481717 530
15 3453614 428
16 3425290 575
17 3394191 579
18 3367621 866
19 3336532 711
20 3304067 544
21 3275025 569
22 3245818 686
23 3215946 614
24 3185160 633
25 3154626 764
26 3122041 680
27 3093301 743
28 3064222 655
29 3032560 697
30 3002390 698
31 2971836 747
32 2942852 662
33 2912642 681
34 2882196 711
35 2849992 627
36 2819556 647
37 2787374 598
38 2760012 798
39 2729414 686
40 2699512 771
41 2667174 621
42 2633721 624
43 2607912 721
44 2578865 713
45 2546270 639
46 2517613 748
47 2486609 760
48 2454953 666
49 2425758 714
50 2396055 801
51 2365172 744
52 2334209 700
53 2304748 752
54 2274874 715
55 2243331 690
56 2213862 710
57 2182424 719
58 2153054 728
59 2121424 729
60 2093255 824
61 2062717 773
62 2032880 784
63 2002880 793
64 1972433 754
65 1942626 853
66 1912179 787
67 1881523 789
68 1850767 779
69 1820627 830
70 1789444 775
71 1757830 765
72 1727076 797
73 1697347 752
74 1667659 765
75 1636374 760
76 1605639 763
77 1576173 781
78 1547477 790
79 1517184 814
80 1486520 757
81 1455921 774
82 1425214 775
83 1395082 779
84 1364552 778
85 1335638 820
86 1305397 810
87 1275282 822
88 1244916 825
89 1214729 834
90 1184240 829
91 1153541 818
92 1123487 829
93 1093244 828
94 1063563 841
95 1032629 814
96 1002534 835
97 972285 835
98 941903 831
99 911900 848
100 881829 831
101 851679 861
102 821264 857
103 791000 855
104 760739 864
105 730354 862
106 700093 864
107 669838 866
108 639526 866
109 609111 862
110 578793 863
111 548403 860
112 518250 865
113 487891 863
114 457655 866
115 427312 865
116 396990 864
117 366692 865
118 336406 866
119 306095 866
120 275783 866
121 246124 866
122 219040 866
123 194511 866
124 172329 866
125 152280 866
126 134252 866
127 118097 866
128 103652 866
129 90706 866
130 79184 866
131 68932 866
132 59890 866
133 51923 866
134 44925 866
135 38782 866
136 33429 866
137 28754 866
138 24695 865
139 21179 865
140 18117 865
141 15466 866
142 13186 865
143 11223 864
144 9501 860
145 8022 858
146 6741 856
147 5655 856
148 4635 844
149 3830 838
150 3134 833
151 2475 819
152 1932 800
153 1504 792
154 1208 797
155 838 782
156 356 754
157 269 768
158 203 778
159 155 789
160 114 798
161 81 806
162 55 816
163 36 824
164 22 834
165 14 838
166 9 843
167 5 848
168 3 852
169 1 854
170 0 857
171 0 858
172 0 859
173 0 859
174 0 861
175 0 862
176 0 863
177 0 864
178 0 864
179 0 865
180 0 866
