Threshold Cost Clusters
-1 0 1
0 0 1
1 342207 6
2 666619 20
3 955198 40
4 1227213 60
5 1455932 81
6 1611786 111
7 1810775 156
8 1894048 178
9 1887651 506
10 1885822 516
11 1863015 531
12 1848117 521
13 1833310 539
14 1806542 550
15 1806064 632
16 1774266 614
17 1753018 614
18 1726970 581
19 1714222 591
20 1698360 594
21 1683561 615
22 1664543 625
23 1633874 612
24 1635777 617
25 1612390 651
26 1597632 640
27 1577752 660
28 1561342 653
29 1553507 667
30 1536050 690
31 1514001 680
32 1502460 691
33 1486057 660
34 1472986 703
35 1456259 702
36 1441329 702
37 1425657 698
38 1409086 681
39 1388343 689
40 1375805 734
41 1362096 748
42 1346159 740
43 1330137 747
44 1312003 734
45 1297074 765
46 1281766 723
47 1268657 743
48 1249992 756
49 1234786 720
50 1220701 766
51 1205913 788
52 1189587 782
53 1173896 765
54 1160372 780
55 1146252 789
56 1130940 777
57 1115165 783
58 1100639 784
59 1087899 808
60 1073742 804
61 1058809 805
62 1041348 737
63 1029023 785
64 1014933 784
65 1002907 830
66 987937 813
67 974672 794
68 960675 832
69 946868 816
70 932853 828
71 919351 852
72 904519 836
73 891767 828
74 877218 840
75 863929 826
76 849852 843
77 836938 862
78 821353 824
79 808765 840
80 795460 827
81 782412 847
82 767929 836
83 755058 829
84 742349 851
85 729030 855
86 715472 840
87 702352 846
88 688527 846
89 675459 854
90 662663 864
91 649517 861
92 636015 860
93 623196 866
94 609713 858
95 596468 859
96 583654 862
97 570473 861
98 557498 866
99 544166 860
100 531246 862
101 518287 865
102 505203 861
103 492337 865
104 479478 866
105 466620 866
106 453830 866
107 441115 866
108 428479 866
109 415749 864
110 403365 864
111 391145 866
112 378904 866
113 366716 864
114 354685 865
115 342725 866
116 330822 866
117 318992 865
118 307334 866
119 295680 865
120 284248 866
121 272869 866
122 261567 865
123 250430 866
124 239376 866
125 228466 866
126 217705 866
127 207080 866
128 196580 866
129 186251 866
130 176126 866
131 166209 866
132 156478 865
133 147099 866
134 137970 866
135 129192 866
136 120808 866
137 112877 866
138 105438 866
139 98497 866
140 91998 866
141 85898 866
142 80176 866
143 74797 866
144 69809 866
145 65159 866
146 60851 866
147 56875 865
148 53208 865
149 49800 865
150 46597 865
151 43585 865
152 40754 865
153 38055 865
154 35451 865
155 32944 865
156 30526 864
157 28196 864
158 25917 863
159 23694 862
160 21554 861
161 19469 860
162 17468 860
163 15547 861
164 13706 861
165 11941 862
166 10282 863
167 8722 862
168 7289 862
169 5962 858
170 4797 857
171 3727 855
172 2785 852
173 1974 846
174 1288 829
175 779 814
176 396 795
177 107 755
178 35 778
179 6 815
180 0 866
181 0 866
