Threshold Cost Clusters
-1 0 1
0 0 1
1 345549 1
2 468882 14
3 530488 3
4 597676 8
5 584657 8
6 562470 27
7 581569 14
8 617130 27
9 651030 57
10 711094 67
11 735202 76
12 724883 56
13 766618 65
14 749892 59
15 773008 58
16 753699 96
17 781713 81
18 800846 71
19 745840 105
20 875183 160
21 825725 143
22 849109 174
23 826229 174
24 823285 154
25 865127 184
26 861135 151
27 865506 170
28 918174 207
29 901862 230
30 850411 201
31 886626 232
32 926984 262
33 950345 291
34 954010 300
35 970458 316
36 973137 324
37 991211 345
38 999411 351
39 969618 323
40 958283 346
41 963607 341
42 950456 348
43 925310 342
44 913784 343
45 875416 343
46 882055 354
47 870906 350
48 875373 362
49 859982 363
50 931949 441
51 912744 427
52 907873 416
53 897629 432
54 848018 434
55 896014 479
56 890014 477
57 858050 464
58 880359 497
59 837050 471
60 841587 464
61 832080 475
62 817038 455
63 816063 502
64 783295 494
65 768994 492
66 761694 493
67 763437 498
68 782387 532
69 767077 542
70 784456 565
71 754418 556
72 744463 563
73 746320 569
74 735617 579
75 748884 604
76 747659 610
77 740542 614
78 732660 620
79 694822 618
80 711883 646
81 710789 664
82 736815 741
83 720278 747
84 711432 753
85 689661 749
86 680345 752
87 670966 765
88 664142 776
89 656157 786
90 626989 775
91 618907 786
92 606334 790
93 600893 800
94 581526 791
95 567953 790
96 556908 796
97 546197 802
98 537572 814
99 525618 817
100 516782 823
101 500803 820
102 493662 839
103 481641 841
104 474540 846
105 460037 843
106 450240 841
107 440779 862
108 428346 864
109 415876 865
110 403423 865
111 391077 865
112 378905 866
113 366764 866
114 354710 866
115 342726 866
116 330823 866
117 318968 865
118 307334 866
119 295611 864
120 284248 866
121 272870 866
122 261542 865
123 250430 866
124 239376 866
125 228467 866
126 217706 866
127 206982 864
128 196494 864
129 186200 865
130 176126 866
131 166209 866
132 156527 866
133 147099 866
134 137970 866
135 129147 865
136 120808 866
137 112876 866
138 105438 866
139 98497 866
140 91998 866
141 85898 866
142 80176 866
143 74797 866
144 69809 866
145 65128 865
146 60731 863
147 56777 863
148 53044 861
149 49643 861
150 46096 853
151 42288 830
152 39186 817
153 36563 816
154 34150 819
155 31597 815
156 28312 780
157 25710 763
158 23551 761
159 20515 725
160 18594 726
161 16777 727
162 14989 726
163 13264 727
164 10918 690
165 8526 636
166 6507 581
167 5414 585
168 4187 558
169 1655 417
170 901 389
171 628 417
172 410 441
173 241 480
174 146 527
175 85 591
176 44 656
177 19 701
178 8 754
179 1 807
180 0 866
181 0 866
