Threshold Cost Clusters
-1 0 1
0 0 1
1 344292 3
2 679133 11
3 993296 25
4 1273796 45
5 1534578 61
6 1738590 95
7 1908596 416
8 1879507 428
9 1839347 394
10 1860977 469
11 1810684 396
12 1814516 463
13 1789611 489
14 1778027 500
15 1752083 465
16 1720341 503
17 1697536 442
18 1709694 531
19 1662128 488
20 1659337 478
21 1629385 468
22 1637296 557
23 1611185 550
24 1606050 585
25 1577461 587
26 1560493 559
27 1542532 538
28 1546188 602
29 1524604 601
30 1518642 629
31 1509722 667
32 1479863 603
33 1460767 603
34 1447175 602
35 1430425 625
36 1426029 673
37 1412991 639
38 1395774 629
39 1381584 650
40 1372820 734
41 1350900 648
42 1334950 698
43 1311977 631
44 1304182 675
45 1290897 739
46 1273445 678
47 1262462 735
48 1245090 695
49 1232185 737
50 1213122 679
51 1200046 733
52 1188911 728
53 1169764 746
54 1154360 736
55 1143041 777
56 1126960 752
57 1115086 791
58 1099234 767
59 1086369 775
60 1071721 800
61 1059111 793
62 1043306 814
63 1030224 814
64 1014702 801
65 1000771 809
66 988024 825
67 974295 847
68 958778 826
69 946337 838
70 932790 839
71 918611 840
72 904875 849
73 891951 865
74 877236 849
75 863960 858
76 850108 848
77 836409 843
78 822293 840
79 809385 855
80 795847 855
81 782107 851
82 769191 863
83 755927 865
84 742527 865
85 728976 858
86 715562 862
87 702529 864
88 689207 860
89 675798 862
90 662676 861
91 649522 862
92 636360 865
93 623195 866
94 609969 865
95 596658 863
96 583648 865
97 570484 864
98 557337 863
99 544415 866
100 531362 866
101 518297 863
102 505267 865
103 492355 865
104 479352 864
105 466443 863
106 453830 866
107 441042 865
108 428392 862
109 415935 866
110 403415 864
111 391103 865
112 378903 866
113 366763 866
114 354665 865
115 342700 865
116 330822 866
117 319029 866
118 307333 866
119 295731 866
120 284247 866
121 272824 865
122 261593 866
123 250429 866
124 239355 865
125 228467 866
126 217706 866
127 207080 866
128 196580 866
129 186251 866
130 176126 866
131 166209 866
132 156526 866
133 147098 866
134 137970 866
135 129192 866
136 120808 866
137 112877 866
138 105438 866
139 98478 865
140 91980 865
141 85881 865
142 80161 865
143 74783 865
144 69795 865
145 65116 864
146 60810 864
147 56849 863
148 53184 863
149 49779 863
150 46578 863
151 43546 862
152 40713 862
153 38005 861
154 35405 861
155 32881 860
156 30482 860
157 28147 859
158 25879 860
159 23667 861
160 21524 860
161 19451 860
162 17448 859
163 15528 859
164 13690 860
165 11926 861
166 10268 861
167 8712 862
168 7258 859
169 5945 853
170 4787 853
171 3718 850
172 2777 845
173 1974 846
174 1309 831
175 745 803
176 331 772
177 89 746
178 29 774
179 4 813
180 0 866
181 0 866
