Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 3 1
4 5 1
5 7 1
6 9 1
7 11 1
8 13 1
9 15 1
10 17 1
11 20 1
12 25 1
13 31 1
14 38 1
15 45 1
16 54 1
17 66 1
18 80 1
19 95 1
20 117 1
21 145 1
22 181 1
23 226 1
24 281 1
25 346 1
26 425 1
27 522 1
28 636 1
29 772 1
30 935 1
31 1131 1
32 1367 1
33 1649 1
34 1993 1
35 2398 1
36 2862 1
37 3414 1
38 4068 1
39 4841 1
40 5736 1
41 6792 1
42 8034 1
43 9480 1
44 11177 1
45 13158 1
46 15444 1
47 18095 1
48 21134 1
49 24618 1
50 28637 1
51 33221 1
52 38495 1
53 44556 1
54 51457 1
55 59283 1
56 68057 1
57 77910 1
58 89014 1
59 101508 1
60 115485 1
61 131049 1
62 148368 1
63 167573 1
64 188783 1
65 212221 1
66 238151 1
67 266727 1
68 298075 1
69 332396 1
70 369927 1
71 410932 1
72 455584 1
73 504077 1
74 556633 1
75 613432 1
76 674732 1
77 740815 1
78 811824 1
79 888025 1
80 969597 1
81 1056694 1
82 1138727 2
83 1236772 2
84 1339940 3
85 1435434 5
86 1536842 5
87 1648456 6
88 1745290 9
89 1849528 12
90 1951066 18
91 2035495 20
92 2086593 34
93 2142105 42
94 2219657 48
95 2229458 68
96 2233083 85
97 2299662 96
98 2274006 125
99 2232788 139
100 2094496 549
101 1923246 478
102 1748772 431
103 1600672 452
104 1475226 455
105 1336710 438
106 1238626 500
107 1133521 547
108 1050347 538
109 954539 552
110 879953 530
111 803784 515
112 741381 568
113 685378 610
114 637150 616
115 577941 629
116 525968 605
117 470610 637
118 431267 684
119 390391 741
120 351176 751
121 314337 749
122 280963 779
123 250203 761
124 222555 782
125 198701 818
126 175672 805
127 155530 834
128 136743 838
129 120099 849
130 105301 854
131 92056 858
132 80250 857
133 69755 864
134 60491 864
135 52334 866
136 45102 865
137 38745 866
138 33172 866
139 28323 864
140 24113 866
141 20456 865
142 17295 865
143 14590 866
144 12257 864
145 10248 862
146 8564 862
147 7076 854
148 5818 847
149 4784 843
150 3896 837
151 3124 832
152 2511 823
153 1865 808
154 1385 796
155 1006 785
156 623 768
157 267 743
158 187 761
159 128 773
160 90 787
161 61 797
162 40 805
163 30 819
164 23 826
165 17 834
166 11 841
167 7 847
168 5 851
169 4 852
170 3 856
171 2 857
172 1 859
173 0 860
174 0 862
175 0 865
176 0 866
