Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 2 1
4 4 1
5 6 1
6 8 1
7 13 1
8 20 1
9 29 1
10 43 1
11 60 1
12 82 1
13 111 1
14 149 1
15 197 1
16 258 1
17 334 1
18 428 1
19 549 1
20 699 1
21 894 1
22 1132 1
23 1422 1
24 1772 1
25 2198 1
26 2702 1
27 3319 1
28 4082 1
29 5016 1
30 6150 1
31 7512 1
32 9145 1
33 11102 1
34 13418 1
35 16115 1
36 19290 1
37 22977 1
38 27254 1
39 32226 1
40 37989 1
41 44648 1
42 52303 1
43 61086 1
44 71134 1
45 82532 1
46 95474 1
47 110123 1
48 126626 1
49 145191 1
50 165993 1
51 189265 1
52 215220 1
53 243995 1
54 275884 1
55 311134 1
56 350033 1
57 392806 1
58 439606 1
59 490729 1
60 546493 1
61 607156 1
62 672944 1
63 744042 1
64 820848 1
65 903578 1
66 992544 1
67 1087919 1
68 1189952 1
69 1298853 1
70 1405215 2
71 1527690 2
72 1646486 3
73 1764155 5
74 1844099 13
75 1895455 26
76 2021137 24
77 2053936 43
78 2189482 40
79 2243224 52
80 2354810 69
81 2249895 106
82 2160239 341
83 1961046 340
84 1832345 389
85 1628221 366
86 1512708 348
87 1293520 359
88 1207443 383
89 1117734 377
90 1034129 398
91 939360 477
92 860664 473
93 808673 522
94 732928 490
95 680577 529
96 622693 584
97 573428 713
98 514826 766
99 456712 674
100 413338 787
101 368992 812
102 328163 837
103 289669 789
104 256897 835
105 226530 840
106 199053 854
107 174284 855
108 152060 853
109 132511 860
110 115011 861
111 99427 862
112 85852 866
113 73803 865
114 63270 866
115 54028 866
116 45955 865
117 38956 866
118 32843 866
119 27555 866
120 23006 866
121 19142 866
122 15901 865
123 13180 866
124 10874 865
125 8949 864
126 7314 859
127 5906 850
128 4729 839
129 3711 831
130 2821 808
131 1925 762
132 1185 717
133 443 655
134 317 686
135 227 710
136 157 731
137 103 761
138 65 778
139 41 790
140 23 804
141 13 818
142 6 831
143 3 839
144 1 849
145 0 855
146 0 856
147 0 861
148 0 864
149 0 864
150 0 864
151 0 865
152 0 865
153 0 866
