Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 2 1
4 4 1
5 6 1
6 8 1
7 11 1
8 14 1
9 17 1
10 20 1
11 25 1
12 34 1
13 43 1
14 54 1
15 67 1
16 82 1
17 100 1
18 120 1
19 144 1
20 181 1
21 229 1
22 286 1
23 360 1
24 453 1
25 566 1
26 699 1
27 855 1
28 1045 1
29 1279 1
30 1559 1
31 1891 1
32 2292 1
33 2776 1
34 3344 1
35 4013 1
36 4794 1
37 5709 1
38 6760 1
39 7988 1
40 9438 1
41 11127 1
42 13085 1
43 15361 1
44 17968 1
45 20996 1
46 24481 1
47 28475 1
48 33074 1
49 38361 1
50 44379 1
51 51254 1
52 59065 1
53 67923 1
54 77908 1
55 89147 1
56 101755 1
57 115849 1
58 131561 1
59 149022 1
60 168406 1
61 189937 1
62 213692 1
63 239848 1
64 268635 1
65 300290 1
66 335014 1
67 373005 1
68 414362 1
69 459305 1
70 508159 1
71 561228 1
72 618775 1
73 680882 1
74 747835 1
75 819884 1
76 897234 1
77 980026 1
78 1068543 1
79 1163039 1
80 1254430 2
81 1351205 3
82 1453850 4
83 1571486 4
84 1683506 9
85 1760640 11
86 1856835 14
87 1966446 18
88 2072408 22
89 2137847 33
90 2221090 41
91 2239496 66
92 2204867 73
93 2227523 89
94 2179504 117
95 2190212 171
96 2109701 233
97 1928661 237
98 1834872 234
99 1668074 323
100 1573481 377
101 1470745 341
102 1334068 395
103 1233278 477
104 1129655 484
105 1033573 564
106 925908 569
107 854881 555
108 803146 628
109 734078 608
110 667671 637
111 608295 668
112 559957 649
113 515090 673
114 464747 728
115 422583 723
116 383438 731
117 344444 749
118 308877 766
119 277700 776
120 248106 784
121 220919 786
122 196772 823
123 174404 822
124 155034 863
125 136356 822
126 120484 835
127 105655 838
128 92809 852
129 80905 852
130 70791 866
131 61594 863
132 53498 866
133 46365 866
134 40082 866
135 34577 865
136 29759 865
137 25492 864
138 21777 863
139 18546 863
140 15737 862
141 13313 861
142 11275 860
143 9470 856
144 7951 858
145 6656 857
146 5501 855
147 4557 852
148 3725 840
149 3040 835
150 2445 824
151 2000 825
152 1583 821
153 1191 814
154 824 793
155 331 754
156 254 772
157 195 782
158 144 795
159 106 807
160 77 810
161 56 818
162 41 823
163 29 833
164 20 834
165 14 841
166 10 845
167 6 849
168 3 851
169 1 855
170 0 857
171 0 859
172 0 860
173 0 861
174 0 863
175 0 863
176 0 864
177 0 864
178 0 865
179 0 865
180 0 865
181 0 865
182 0 865
183 0 865
184 0 866
185 0 866
