Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 2 1
4 3 1
5 4 1
6 5 1
7 7 1
8 9 1
9 12 1
10 15 1
11 21 1
12 30 1
13 43 1
14 60 1
15 80 1
16 104 1
17 136 1
18 179 1
19 233 1
20 300 1
21 379 1
22 469 1
23 577 1
24 705 1
25 858 1
26 1040 1
27 1262 1
28 1525 1
29 1842 1
30 2221 1
31 2676 1
32 3209 1
33 3832 1
34 4558 1
35 5409 1
36 6420 1
37 7601 1
38 8994 1
39 10610 1
40 12480 1
41 14621 1
42 17112 1
43 20010 1
44 23345 1
45 27185 1
46 31587 1
47 36609 1
48 42334 1
49 48850 1
50 56235 1
51 64613 1
52 74058 1
53 84708 1
54 96641 1
55 109984 1
56 124832 1
57 141362 1
58 159794 1
59 180337 1
60 203023 1
61 228075 1
62 255751 1
63 286254 1
64 319749 1
65 356353 1
66 396374 1
67 440060 1
68 487499 1
69 539078 1
70 594993 1
71 655528 1
72 720873 1
73 791268 1
74 867030 1
75 948342 1
76 1035381 1
77 1118205 2
78 1216403 2
79 1320900 2
80 1421965 3
81 1538857 3
82 1645100 5
83 1760879 8
84 1865061 10
85 1916998 24
86 1993853 31
87 2094408 35
88 2073483 68
89 2081829 67
90 2140642 80
91 2126370 99
92 2099964 121
93 2085952 138
94 2017786 192
95 1945384 186
96 1906339 479
97 1755583 294
98 1606509 314
99 1493154 515
100 1354444 532
101 1261475 567
102 1142800 525
103 1060829 517
104 959099 608
105 873280 621
106 789619 616
107 729539 652
108 662174 657
109 615576 702
110 559726 697
111 504726 711
112 460536 697
113 414720 756
114 374926 733
115 340042 745
116 303393 785
117 272811 758
118 243968 793
119 218126 810
120 193300 820
121 170134 805
122 152418 838
123 133963 824
124 118590 839
125 104250 855
126 91288 842
127 79999 860
128 69950 860
129 60988 865
130 53049 862
131 46061 866
132 39896 865
133 34500 866
134 29739 866
135 25536 865
136 21898 866
137 18726 866
138 15987 863
139 13627 861
140 11583 861
141 9825 862
142 8309 855
143 7005 855
144 5891 855
145 4893 851
146 4034 847
147 3320 838
148 2734 839
149 2167 824
150 1741 814
151 1404 813
152 1099 810
153 872 813
154 698 819
155 277 793
156 212 804
157 164 810
158 124 815
159 93 820
160 68 827
161 49 831
162 34 836
163 23 840
164 17 844
165 12 847
166 8 847
167 7 850
168 6 853
169 5 858
170 4 860
171 3 861
172 2 862
173 1 864
174 0 864
175 0 864
176 0 865
177 0 865
178 0 865
179 0 865
180 0 866
